index,no_vehicle_avail_%,below_poverty_level_%,exp_perpupil_USD,debt_pervaluation_%,homeless_Shelters_per_1000,median_owner_home_USD,median_sale_homes_USD,unemployment_rate,race_Wh_%,race_Afam_%,race_Alaska_%,race_Asian_%,race_Hawaii_%,race_Other_%,race_Two_%,race_Hisp_%,labor_force_rate,emp_rate,emp_business_%,emp_computer_%,emp_legal_%,emp_healthcare_%,emp_healthsupport_%,emp_protective_%,emp_foodprepare_%,emp_clean_%,emp_personalcare_%,emp_sales_%,emp_admin_%,emp_farm_%,emp_construct_%,emp_repair_%,emp_production_%,emp_transport_%,emp_material_%,occ_lt0.5_%,occ_0.5to1.0_%,occ_1.01to1.5_%,occ_1.51to2.0_%,occ_gt2.01_%,owner_homes_%,moved_lastyear_%,house_noplumbing_%,house_nokitchen_%,age_lt18_%,house_lt1939_%,house_1940to1999_%,house_2000to2014_%,poverty_child_%,house_income_gt30_USD_%,median_household_income_USD,median_earnings_retail_USD,gross_rent_%,comm_car_%,comm_carpool_%,comm_bus_%,comm_walk_%,comm_cycle_%,comm_taxi_%,comm_wfh_%,income_capita_USD,households_recfoodstamps_%,gini_index,lep_%,exemplary_%,proficient_%,need_improve_%,unsatis_%,read_write,math,dropout_%,college_%,property_val_USD,tobbaco_retailers_2019_%,licensed_nurses_per1000,pop_bachelorsdegree_%,preschool_%,health_insurance_coverage_%,public_school_%,private_school_%,liquor_per1000,supermarket_per1000,food_est_per1000,dentists_per1000,young_females_%,physician_assisted_%,pa_provider_density_per10000,median_age,lt5years_%,renter_occupied_%,english_verywell_%,snap_%,physicians_per1000,pcp_per1000,psychiatrist_per1000,psychologist_per1000,pharmacist_per1000,registerednurses_per1000,advancedprn_per1000,population_density,rural_population_%,risk_per1000,costas%income_wmgage_lt20%_%,costas%income_wmgage_20to25%_%,costas%income_wmgage_25to30%_%,costas%income_wmgage_30to35%_%,costas%income_wmgage_gt35%_%,costas%income_womgage_lt10%_%,costas%income_womgage_10to15%_%,costas%income_womgage_15to20%_%,costas%income_womgage_20to25%_%,costas%income_womgage_25to30%_%,costas%income_womgage_30to35%_%,costas%income_womgage_gt35%_%,avg_ela,avg_math,students_disabilities_%,students_highneeds_%,students_econodisadv_%,student_teacher_ratio,print_media_circ_%,libraries_%,crimes_against_persons_%,crimes_against_property_%,crimes_against_society_%,emp_pop_ratio_wh_only,emp_pop_ratio_hisp,less_than_highschool_%,highschool_grad_%,associates_degree_%,bachelors_degree_%,vacant_rentals_%,employed_male_%,employed_female_%
Brookline,5.784303752,0.8474166538,,-0.7553903756,0.7432352528,1.871265936,2.670373522,-0.8064501611,-1.184246148,0.1388511423,-0.09729271815,2.813808723,-0.02511777183,-0.07333413903,0.8370891184,0.2168732194,0.4436659415,0.6106598903,1.156026331,2.119884218,2.114076681,2.310831286,-0.9617407152,-1.008161281,-1.054952281,-1.12848177,-0.8476833979,-0.962576571,-1.666125764,-0.4970040282,-1.557105401,-1.173221152,-1.060584494,-1.459884774,-1.063412067,-1.27323073,1.340664055,0.444911887,0.3918745574,-0.3188761191,-1.936429805,2.411126424,-0.3942995503,-0.2192233776,-0.3260267618,1.917329734,-1.531464649,-1.48598686,-0.1703075909,-1.361424722,0.8944756771,1.397851891,-0.0412579403,-4.64963259,-0.843232132,4.423039214,3.327683383,4.652280748,0.7421778908,0.06775052573,1.821264906,-0.5138490944,1.757432974,1.414601116,-1.14465429,1.24568139,-0.4980229577,-0.09080423548,1.685080166,1.827925981,-0.7453665515,-0.002544110316,-0.3420037499,0.1104028509,-0.395130614,2.533967993,0.06803526753,0.131829667,-1.079606461,2.996504783,,,,-1.039836731,0.2725816866,-0.2192934594,-0.2410778231,-1.582287875,0.223261966,2.006001831,1.028463502,-0.5017814955,2.424123519,1.464169786,3.234173199,3.39220625,-0.4722448962,-0.133166649,0.1557861949,3.052825172,-0.9431615436,-0.8053792423,0.5016592762,0.3355271263,-1.43498154,-0.4311275469,0.196422046,0.5704296271,-0.6366877005,-0.5555493114,0.626431066,-0.3949002738,-0.1947304518,0.2642267445,1.680013515,1.52022948,-0.5629041786,-0.225982613,-0.9074977023,-0.150076174,3.262224077,-0.4232956925,-0.7351690897,-0.5124983612,-0.5708716171,0.8681969276,0.08547977004,-0.671106448,-2.091783359,-2.59094313,2.357129052,2.189429606,-0.8464755687,0.8464755687
Buckland,-0.3421410039,0.7212744801,,-0.5299968279,-0.3112402768,-0.8050007547,-0.5778872746,1.551135264,0.5152345929,-0.6178601935,0.6705289824,0.2416523007,-0.1859736972,-0.5140580147,-0.01916225818,-0.5967702211,0.2688492088,-0.1086072959,-0.4676163462,-1.234920081,0.278828301,0.3437109803,2.938307711,1.392467912,1.51262216,-0.314001432,0.9172104433,-1.977818059,-1.158190345,0.2376346137,0.2657960603,1.174765837,1.321150805,1.193128239,-0.4195938897,1.089289504,-1.016756875,-0.8576877375,-0.603775346,-0.3918414363,0.2307800499,0.06703890375,-0.4297340837,-0.3313553044,-1.170488511,1.468190504,-1.187298764,-1.064109221,1.305174806,-0.4891232509,-1.236931073,-0.5138043408,1.841123336,0.430461015,-0.2580855049,-0.6960018422,0.7131804172,-0.4023355871,-0.4588568702,-0.5566216138,-1.071379962,0.6513586655,0.3736889422,-0.6052211001,,,,,,,,,0.3276819978,-1.35657164,-0.6860196754,-0.4584173143,3.034818449,-0.5665326039,-1.017715385,-0.5363721278,1.113359449,0.806945332,1.660748966,3.58011033,-0.2146398874,-0.5015598828,-0.5544566089,0.5583506966,0.6558760437,-0.0476104766,-0.7054940164,0.6899798718,-0.4888644616,0.05961904518,-0.3382430168,-0.6818392317,-0.9968602352,-0.884352618,-0.8354136854,-0.5022768953,1.425060999,-0.8491443312,-0.160771595,0.4274810762,-1.134783028,-0.3311325453,0.6022145013,-1.5236315,1.622718755,-0.4947202145,1.635299655,1.419673155,-0.807576763,-0.5027019162,,,,,,,,,,,,-0.0251459476,,0.67944895,0.1751682745,0.7705826733,-0.5739887034,-0.5132799049,0.3860860227,-0.3860860227
Burlington,-0.3421410039,-0.7083368213,1.587745464,0.4279257499,-0.3112402768,0.3873759894,1.508605319,-0.1401760193,-1.290230698,0.6081570235,-0.1158088471,2.778415398,-0.1859736972,-0.5124263722,-0.131455517,-0.3433158706,0.006624109814,0.0317375209,0.4373837998,1.565938449,-1.000836392,0.2615962344,-0.07635440511,-0.2009617313,-0.3134928968,-0.4484796614,-0.3114362812,-0.06099996629,0.313922842,-0.4945599317,-0.5054998048,0.148505265,-0.4436952122,-0.7126268741,-0.6210420132,-0.9729521735,1.03009328,0.1199273345,0.8163309309,-0.3918414363,-0.1872189319,0.07809375419,-0.3313758596,-0.1405242474,0.06372481455,-1.533556683,1.540215876,0.5028648675,-0.5760652501,-0.4931887314,0.4697119705,-0.1895391812,-0.4110114053,0.5431243812,0.4002044507,-0.1624210155,-0.2734244757,-0.2991801517,-0.218649918,-0.7195013023,0.2984325613,-0.6123173558,-0.5374006366,0.858418187,-0.2304077179,-0.04188975817,1.107739719,0.3258269626,0.02586128199,0.03138403523,-0.6699217646,0.7597041675,4.476411833,-1.088566685,-0.9516140358,0.4623166265,1.151570381,0.2327832971,0.1560256248,-0.2292611395,0.03458998277,0.1615588763,0.1716758987,-1.039836731,-0.09115054839,8.139363364,9.904560368,-0.3617483386,-0.1475501006,0.5213727577,0.6624058034,-0.569882145,8.318401743,3.963965869,0.4208954291,-0.2586895802,4.226759062,6.925664778,6.861077724,0.3206897955,-0.9431615436,-0.5811362745,0.03243740911,0.5424235136,-0.5889675532,0.9021391399,-0.4257930521,0.5942257763,-0.432831479,-0.4541674832,0.4302621737,-0.4534349005,1.030962171,-0.5574825349,-0.2951563697,0.4171113174,-1.144900293,-0.7314575642,-0.7782394635,-0.670161125,0.232523755,-0.4705919509,-0.3183393241,0.7978153246,-0.2847553825,-0.2931488101,0.3596601645,-0.2106262687,-0.9870751041,-0.6507877245,0.8566055322,1.456011027,0.02596127418,-0.02596127418
Cambridge,7.003005129,1.288914262,3.916150135,0.315228976,3.459204723,1.25021607,3.726929765,0.01357955187,-1.636654801,2.13660434,0.003145244112,3.170144065,0.1205358217,0.2777561751,1.203902025,0.6864115516,0.4611476148,0.4352288693,0.7887193424,3.716066815,2.664440653,-0.3940238243,-0.6074055529,-0.8930966095,-0.7239801777,-0.8733022402,-0.8881920627,-1.349528,-0.6955552986,-0.4924694474,-1.439568666,-1.228465525,-1.113998071,-0.822647292,-0.8898731386,-1.829125027,1.910259152,0.2176947353,1.234746542,0.02750494955,-3.401289185,2.943117116,-0.1733338249,-0.02894316067,-1.711810144,1.857444503,-2.073525918,-0.3007115882,0.5674336076,-2.033399046,0.1129245747,-0.9507254337,-0.2261346728,-5.561181644,-1.355235431,4.272969606,5.251562925,6.818544891,0.1416605103,0.1763369848,0.8203790506,0.1426059816,1.87506191,1.004782116,0.4400397685,-0.7538408637,1.415226188,0.04807283055,0.2470904666,0.2709229614,0.461750038,-0.3659415451,0.1621397501,0.2091415186,0.679894178,2.061158672,-1.113600483,0.08487171677,-1.715119114,5.770136594,-0.2798992547,-0.2054152705,-0.2177761679,1.233470553,0.5683947851,0.9074468339,1.169126713,-2.389721722,-0.1475501006,2.906558248,0.8550677498,-0.05912727337,2.875332401,1.563891198,2.847161442,3.087144873,1.556780199,1.196925845,1.933351305,6.264163665,-0.9431615436,-0.7377302433,0.8190740686,-0.9518281724,-0.2614782682,0.06884746068,-0.1282119182,1.236721804,-0.2289752574,-0.6974838708,-0.3263892681,-0.3363656471,-0.627327848,-0.2835794417,0.6013746419,0.1835098241,1.183084165,0.5354290224,0.2804470643,-1.086229086,4.989703863,-0.4115370789,0.3094291898,0.9122890236,-0.2755674248,0.9396643576,-0.08860302009,-0.3795411816,-1.72808092,-2.497164033,2.047026529,3.277869503,0.2777107735,-0.2777107735
Canton,0.4154301219,-0.2878629091,0.06977500134,-0.4173000541,-0.3112402768,0.4975465308,-0.0708416868,0.4748462654,-0.7540562745,0.6793780721,-0.1543143814,0.8141976739,-0.1859736972,-0.1454397088,-0.2372612178,-0.1299950871,0.6184826742,0.4703150735,1.303017582,1.176433691,-0.02352404885,0.3110014815,-0.5750964708,-0.0526032043,-1.242678734,-1.033512188,0.6486312965,-0.4344125671,-0.5912506065,-0.5797844516,-0.4328728394,-1.063684484,-1.166565828,-0.2996441502,-0.8877316978,0.2477671062,-0.1983798281,-0.1541768566,-0.422015371,-0.3918414363,0.2297363146,-0.020415118,-0.4297340837,-0.3390508709,0.5400878523,-0.470593839,0.4991140732,-0.09981747428,-0.2932644573,0.3811003355,0.3754416041,1.495701616,1.051195479,-0.5015722876,0.4733477791,1.571716671,-0.298089598,-0.4023355871,-0.8191672986,-0.5837682285,0.6870807286,-0.3989694561,0.4357114723,0.3315080436,-0.4818255253,0.4201210656,0.3561061254,-0.3685583675,0.413012355,0.5583696727,-0.8208113383,0.8306109841,-0.200609239,-0.8064562059,-0.4646910418,0.5556342556,0.7034176082,1.175682239,-0.02764207282,0.2102075475,,,,1.10513869,-0.1843288678,-0.5015598828,-0.5544566089,-0.1364179627,0.4086679993,-0.09104175527,0.00735518542,-0.7231086066,-0.1614275576,-0.1972903562,-0.2042774087,0.2431855878,1.54971204,0.2467790533,-0.2286491484,-0.06835801859,-0.9431615436,-0.6316764448,0.06003869541,-0.308150523,-0.07044285191,-0.03114754083,0.1693692157,-0.3457221159,0.9262099981,-0.8799711615,0.4582863012,-0.3363656471,-0.4470789329,0.4833492191,0.7834825037,0.8453807217,-1.754610509,-0.8978164089,-0.6736018415,0.5780427573,0.2381999797,-0.4480572959,-0.243345897,-0.564491567,-0.3394050245,0.1713894849,0.8035712793,-0.8902466021,-1.016659843,-0.3688649536,0.9282953738,-0.5132799049,-0.6451538045,0.6451538045
Carlisle,-0.7044576293,-1.212905516,1.042723473,0.2588805891,-0.3112402768,2.480616275,,-0.3451834476,-0.7333422989,-0.492142051,-0.04082690557,1.572158296,-0.1859736972,-0.4151311484,-0.3731271927,-0.2475203072,-0.6227161278,-0.5120986443,1.517446522,2.39472178,2.019754828,-0.1666330137,-1.373282547,-1.566658327,-0.9681483911,-1.566479535,-1.249103743,-1.475210666,-2.29245102,-0.5797844516,-1.292587024,-0.1648155105,-1.493245542,-1.221322084,-0.2558773678,1.363539548,-1.321042602,-0.8576877375,-0.603775346,-0.3918414363,1.290220421,-0.5592183296,-0.3432902105,-0.2375791057,0.6700050444,-1.032017876,1.419757816,-0.8632151073,-1.043301342,0.9351507115,2.991435449,0.5127900939,0.7486699167,-0.6859305232,-0.5872304827,-0.2457930197,-0.4707454542,1.557617686,-1.059374251,2.565239084,3.571409302,-1.104658663,1.139346382,-0.6052211001,-1.076085797,1.185089807,-0.4638577944,-0.3685583675,1.933962999,1.99560323,-0.519032191,0.9015178006,-0.2220097143,0.2232470425,1.059314693,2.490419766,-0.2450965432,1.519631361,0.4890534978,0.8605351128,-0.0885411445,-0.07775407614,-0.1124489065,1.040972758,-0.01537299943,-0.5015598828,-0.5544566089,0.8775687292,-1.878006411,-1.404806703,-0.08897578781,-0.9274105552,0.01533041703,-0.880128502,0.2422746183,1.059962822,-0.9968602352,-0.8126634192,-0.8354136854,-0.4108407428,1.07219584,-0.8491443312,0.7086689234,-0.836885735,-0.9983291595,-0.6311175499,0.5345824254,0.03501627079,1.248982349,-0.19057473,-1.895740407,-1.214385048,0.2739167273,0.6294308687,1.792079892,1.883609581,-0.61833238,-1.102565756,-1.28296211,-0.9822120956,-0.3594220793,0.1053670747,,,,-0.0430128051,-1.415984295,-0.9334988406,-2.114659524,-2.982558546,2.591869622,-0.5132799049,-0.7928497555,0.7928497555
Carver,-0.440954629,-0.5821946476,-0.4432514316,-1.03713231,-0.3112402768,-0.5368866053,-0.270490887,-0.08892416225,0.2367770773,-0.05129841425,-0.1543143814,-0.5468977258,-0.1859736972,-0.3821100662,-0.674537836,-0.5287446845,-0.1681926229,-0.1436935001,-0.8714861965,-0.99975334,-0.9083482076,0.6287531083,0.9715067503,1.088651443,0.5182247419,-0.1703274987,-0.5189910288,-0.5703259024,1.304706238,-0.1518708653,0.7739621891,0.6393950455,-0.1269143631,0.4710472943,0.634059843,-0.4628571571,0.5157771642,0.4411645912,-0.603775346,-0.3918414363,1.040846125,-0.2083840641,0.1888241604,-0.03863012181,0.150336276,-1.361386645,1.712298818,-0.240443354,-0.4776997569,1.460810545,-0.4249918069,-0.3729154513,1.135230357,0.8708723557,-0.2580855049,-0.5959554372,-0.4707454542,-0.1960247163,0.1416605103,-0.8009411466,-0.6203991871,0.4872448965,-0.4240491162,-0.3417660284,-0.2532638822,0.1701807839,0.4586016154,-0.3685583675,-0.1677142545,-0.3518782466,-0.8208113383,0.7419774634,-0.349533297,-1.610471071,-0.8251405309,-1.173852471,-0.6820382347,-0.1673592318,0.2351485124,-0.4904245143,,,,-0.5792170096,-0.1220228831,-0.5015598828,-0.5544566089,-0.042530306,-1.136382278,-1.15303063,-0.5706306539,-0.3996305212,-0.6834224196,-0.734771867,-0.3382430168,-0.5932730255,-0.3261926403,-0.6220978631,-0.5457796995,-0.4150964697,-0.3913656911,-0.2253063688,-0.7127973209,0.5194350262,-0.1523151732,0.9021391399,0.08821072461,-1.951962185,-0.8575319406,-0.08919290182,-0.3824375231,0.6879903207,0.4181158594,3.605844481,-0.7013969844,-0.6340954023,0.3516611444,-0.225982613,-0.1319482692,-0.04605918385,-0.4175227001,-0.2934577756,0.03196954935,-0.04123350638,-0.2360084356,-0.09661337761,-0.1321237176,0.4017439098,1.181448383,1.302928772,-1.27258231,-0.5132799049,-0.009514760993,0.009514760993
Charlemont,0.08605137153,1.835530347,,0.2025322022,-0.3112402768,-0.8742229532,-0.8631004177,1.704890835,0.3948166739,-0.485037586,-0.1543143814,-0.4848590065,-0.1859736972,-0.5140580147,1.500149018,-0.4112227765,-1.356946405,-1.617314077,-1.556310707,-1.089887486,0.789262046,-0.747046535,1.440540226,0.9775135769,-0.5365198655,1.244280717,0.7479950194,0.2353363904,-1.078377592,2.474567554,1.007170096,1.848102098,0.3022063193,0.09227387589,0.4015152987,0.3578198235,-1.045160435,1.443997492,-0.603775346,7.592562847,-0.4777577031,0.3634155749,0.06787951091,-0.1283198712,-0.6291668767,0.5699120438,-0.4301338167,-0.441337468,1.723228152,0.2514516574,-1.151025393,-0.4886981614,-0.6126951134,0.7172404927,2.960220944,-0.6960018422,-0.1994291087,-0.4023355871,0.6220744147,-0.5837682285,-1.236597015,0.6513586655,-0.5801747952,-0.4295843856,,,,,,,,,-0.1931281599,0.3643022821,-0.5152804437,-0.5517349435,-1.265585016,-0.4248335331,-0.8864998617,-0.3612210569,0.1909829448,0.1063549493,0.1801907009,-0.2446375102,-0.3089408372,-0.5015598828,-0.5544566089,0.5583506966,1.02668811,0.1634242743,-0.5513644593,1.098583769,-0.7190223864,-0.880128502,-0.3382430168,-0.6818392317,-0.9968602352,-0.5920043009,-0.8354136854,-0.5220680915,1.425060999,3.481025054,-0.160771595,-1.273666997,-1.325818445,-1.064429223,1.995435265,-1.000116218,-0.0930711097,0.01218892635,-0.438485778,2.502563749,0.3460162933,0.1729257135,,,,,,,,,,,,-1.668896838,-0.9677211103,1.198003285,0.7875261503,1.055159753,-1.15377557,-0.5132799049,-0.3246121516,0.3246121516
Charlton,-0.6385818792,-0.561170952,,1.216803167,-0.3112402768,-0.4861886571,-0.4194355284,1.858646406,0.2801846741,-0.41728611,-0.1100550378,-0.5385398886,-0.1859736972,-0.3533046608,-0.3370460724,-0.3386291443,0.8107810801,0.3299702567,0.1458056862,-0.2476485224,-1.213966864,2.299771076,-0.6634963025,-0.6283384899,0.1347341463,-0.7231141007,-1.128961367,-0.3304421692,0.8414333166,-0.5797844516,-0.2941436983,1.527334719,0.06424495853,0.1227115485,-0.2650314198,-0.5205047451,0.6030280522,-0.2424612581,-0.2202752357,0.3985966233,0.5749927727,-0.7322391398,-0.004284129617,-0.2198625584,0.3885177948,-1.316472722,1.135820961,0.9247425068,-0.6744307432,-0.3947608227,0.281488884,-0.06014579506,-0.2093276971,0.9630514735,0.2539177939,-0.6459786397,-0.6187361882,-0.4023355871,-1.059374251,-0.4751817695,-0.2397505031,-0.1363874257,-0.7170521028,-0.2832204569,,,,,,,,,0.3861290109,7.600436069,-0.4330726655,-0.4459749638,0.3101611859,0.5215516808,0.6167787067,-0.3382065381,-0.1761370204,-0.203220856,-0.1498175226,-1.039836731,0.04917824597,-0.5015598828,-0.5544566089,-0.2490831506,-0.08574808947,-0.2862026378,-0.3587025128,-0.6720331194,-0.3116925338,0.015674016,-0.3382430168,-0.6031137151,-0.2597568991,0.3499648727,0.3105558617,-0.415055152,0.7453811295,-0.2872139529,1.923125521,-0.1702195982,-0.943747612,-0.03114754083,-1.305010039,0.4157546575,-0.0930711097,1.066559939,-1.391306112,-1.331454301,0.6344145574,-0.08271717343,,,,,,,,,-0.0136022386,-0.449183397,-0.2351489562,0.42152549,0.03760700275,-0.6038923152,0.8712374715,0.5539537165,-0.5520575508,-0.5132799049,-0.6403741116,0.6403741116
Chatham,-0.2433273788,0.4479664372,,0.9350612322,-0.3112402768,0.616491717,1.022475362,0.3723425513,1.069876977,0.01536335159,-0.1543143814,-0.6117567933,-0.1859736972,-0.5140580147,-0.0951572286,-0.2396215065,-2.353401781,-2.319038161,0.08107047826,-0.4386841407,-0.8316061289,-0.4686556017,1.777618224,-0.2762902858,0.4269593248,0.4255139617,-0.08564850048,2.984621599,0.124085181,4.29588169,0.7983561206,-1.04225043,0.06380871819,-1.276118156,-0.6772032978,0.7772443983,-0.7281016719,-0.8576877375,0.2258406005,-0.3918414363,-0.2042174361,-0.311965872,-0.1662190615,-0.09301643231,-1.387017164,-0.8897904536,0.9379255767,0.221613108,1.538792852,-0.3552224277,-0.3907212992,-1.071934021,1.336914065,-0.05091882261,-0.9529471246,-0.5292578339,0.04722211453,-0.4023355871,1.222591795,0.7735625095,1.006980861,-0.2020329333,2.75407087,-0.4588571714,,,,,,,,,0.2404740734,-0.6936120143,0.9771069147,0.4934225028,0.8094820298,-1.682826922,-1.047504815,-1.085346441,-0.02764836251,0.2310454159,0.148973529,-1.039836731,-0.216323833,-0.5015598828,-0.5544566089,2.623879143,-0.9509762449,-0.2187626559,-0.4935658754,-0.8082344185,-0.1783996348,-0.3291254438,0.1529642129,-0.04219440969,-0.3654216064,-0.01288847179,-0.2900284939,-0.3853476989,-0.8318550841,-0.8491443312,-0.1193696655,-0.07826564825,-0.3433505894,1.702099152,-0.344634561,-0.4171105634,1.35091046,-0.5149965801,0.4302621737,0.07337674006,-1.095975027,-0.1192375858,,,,,,,,,-0.4206947703,0.474716634,-0.5330509496,-2.29423685,-0.6935407158,-0.2197773405,-0.296342345,0.0715180648,0.1889186131,-0.2900830712,-0.06846779915,0.06846779915
Chelmsford,-0.473892504,-0.7924316037,-0.5115838209,0.1461838152,-0.3112402768,0.02079082525,0.3462033091,-0.4989390188,-0.3098585686,-0.4466225338,0.01320918404,1.134587166,0.06818565941,-0.2585054336,-0.4740289526,-0.165187693,0.1639591692,0.2948840525,0.1566994004,2.153726326,-0.05646008652,0.1189094823,-0.7222803778,-0.1670369521,-0.8743875242,-0.913272065,-0.1846560352,-0.5706932867,0.01609637138,-0.5238984035,-0.5384675776,0.2034166309,-0.3124088084,-1.026448346,-0.4586636394,-0.08121085627,0.1607986928,-0.2963273349,-0.0389542943,-0.3918414363,0.6743354221,0.007999807538,-0.4025512188,0.02360008891,0.06372481455,-0.7700199923,1.161633402,-0.6221421705,-0.785091923,-0.4117094761,0.723052551,0.3871672328,-0.4278183809,0.4202188908,-0.2946571691,-0.1957698172,-0.3967500873,-0.1960247163,-0.3387533941,-0.2308622366,0.5837210673,-0.743608371,-0.3556104624,-0.1075837425,-0.4361131967,0.6094697639,-0.7030139376,-0.3685583675,0.5512805954,0.7500008137,-0.7453665515,1.105374898,-0.006646480978,-0.4256070592,0.5976863998,0.5805189567,1.362577938,0.7203566286,0.1642337235,-0.2996525567,-0.2372967534,-0.05773370133,-0.07378386723,0.4566044545,-0.1961164866,1.014817075,1.24747141,-0.1927505566,0.5940740326,-0.4375953107,-0.01191100923,-0.6039324698,1.174813057,2.135176577,0.04876873989,-0.03235372012,0.9104157483,0.1117843334,1.635610488,0.08207986279,-0.9431615436,-0.5015038138,0.6120644214,0.3585156138,0.1478833381,-0.6311175499,-0.6422156949,0.4514488813,-0.3648794051,-0.2311274612,-0.2983651407,-0.2778310203,-0.01448153677,0.300747157,0.867532286,0.8453807217,-0.2580490709,-0.5906923879,-0.7289982296,0.422017272,0.7530408925,-0.4007173139,-0.5904557836,0.1724703289,-0.4743670226,0.1892563424,0.4423494898,-0.5966767633,-0.5766847017,-0.6334665906,0.7194746161,-0.5132799049,0.3283916199,-0.3283916199
Chelsea,6.179558253,2.550335998,-0.5986806367,-0.6990419887,-0.3112402768,-0.3916174844,-0.3040826572,0.1673351231,-3.773118352,0.942486973,-0.04461083582,0.01191202755,-0.1859736972,2.487299319,13.289495,7.535320892,0.7758177336,0.7159185029,-1.570534188,-1.054546787,-1.72112621,-1.958462556,0.04584765674,-0.5835480986,3.05368138,2.874380016,-0.2201426211,-0.510860357,-0.916988149,0.3244816555,0.5131434961,-0.230077091,1.435071355,1.471157758,2.131196502,-4.697800596,3.894620135,6.120780187,5.401371285,0.7826100665,-3.808296698,1.081415627,-0.1922500197,0.0426182571,1.362896736,2.718294694,-3.157648457,-0.03954924009,2.153577184,-1.760047769,-1.203754681,-0.6167120872,0.2276536706,-2.72411324,2.813934288,4.122899999,1.280478231,0.2165970253,1.342695271,-1.262433598,-1.493293308,3.145887954,0.4057695612,7.50334055,-1.022754747,0.4276950135,2.542676578,0.4647040286,-2.214084212,-2.22028187,4.083099806,-1.535904018,-0.331040072,-0.3832904874,1.35652743,-1.540901812,-0.1637020793,-3.171121105,0.512768887,-0.6471972891,,,,1.751381285,0.0009051407135,-0.4163755327,-0.4369395642,-2.35216666,3.560570565,3.692546248,7.578969681,4.163112999,0.1179907864,1.099088005,0.1380791453,-0.6031137151,-0.3707000546,-0.01057139795,-0.1143122205,6.034395729,-0.9431615436,2.966907954,-1.582237839,-0.009300185817,0.1478833381,2.002084156,0.6698465772,0.3800604338,-1.672956827,0.3163344108,-0.7467511803,1.009930768,1.283310652,0.1181450949,-2.046193502,-1.750191426,-0.4797618765,2.742882923,2.367044349,0.8900937279,-0.4339139429,-0.5174414987,3.318211244,1.456130676,0.4697946969,-1.2222254,0.3378998157,5.629626289,1.213808973,-1.227482194,-1.57147357,2.512075486,1.045812491,-1.045812491
Cheshire,-0.7044576293,-0.7083368213,,-0.473648441,-0.3112402768,-0.8459490975,-1.14007407,2.473668691,0.9120863319,-0.6178601935,-0.1543143814,-0.7290996361,-0.1859736972,-0.5140580147,-0.7054949732,-0.3584685172,-0.3604910288,-0.8805037885,-1.837377498,-0.5813875886,-0.8321125456,0.6385563313,0.1616605463,-0.1076117479,0.798900506,0.7962636478,2.019587803,1.667682589,1.850765211,1.253021246,-0.8338102815,-0.5274708119,0.5044066408,0.8942582405,0.04250526376,1.111352076,-1.041235727,-0.8576877375,-0.603775346,-0.3918414363,0.2250600029,0.1635592359,0.06929721346,-0.2783550214,-0.6075140114,-0.4331655698,0.6453845744,-0.340890411,-1.104779776,0.08910908073,-0.8623554838,1.698114439,-1.268167165,1.178136082,-1.86723873,-0.6960018422,-0.4707454542,-0.4023355871,-0.4588568702,-1.262433598,-0.6502586448,-0.03791916429,-0.2914492244,-0.6052211001,-0.1694579464,0.2534942111,-0.2930319777,-0.3685583675,-1.080284641,-0.9267716693,1.291642693,-0.8977426692,-0.3519428833,0.674623809,1.040343667,-1.198737172,-0.4037071507,0.6822153204,-0.7439927461,-0.7334399565,,,,0.07160886606,0.04693298526,-0.5015598828,-0.5544566089,0.7836810725,-0.8891742338,-0.06472810346,-0.4742996807,0.4516275983,-0.7190223864,-0.880128502,-0.3382430168,-0.6818392317,-0.9968602352,-0.4962240363,-0.8354136854,-0.4923606384,0.1888488319,0.6133632097,1.536707512,-1.15872456,-1.817052372,-0.3977958797,0.2505277067,-0.4171105634,2.540071752,0.9449017455,-0.8308235627,-1.155850421,0.5262652084,-1.926998001,-1.219703976,-1.737213565,1.709652079,1.188067567,1.560719144,1.098127708,-0.6016980571,0.5565197082,,,,-1.025689968,1.569535556,-0.4071522425,0.6905056321,2.677895869,-1.353359682,-0.5132799049,-0.4650850871,0.4650850871
