,no_vehicle_avail_%,exp_perpupil_USD,debt_pervaluation_%,homeless_Shelters_per_1000,median_owner_home_USD,median_sale_homes_USD,unemployment_rate,race_Wh_%,race_Afam_%,race_Alaska_%,race_Asian_%,race_Hawaii_%,race_Two_%,emp_computer_%,emp_legal_%,emp_healthcare_%,emp_healthsupport_%,emp_protective_%,emp_foodprepare_%,emp_clean_%,emp_personalcare_%,emp_sales_%,emp_admin_%,emp_farm_%,emp_construct_%,emp_repair_%,emp_production_%,emp_transport_%,emp_material_%,occ_1.01to1.5_%,occ_1.51to2.0_%,occ_gt2.01_%,moved_lastyear_%,age_lt18_%,house_2000to2014_%,house_income_gt30_USD_%,median_earnings_retail_USD,gross_rent_%,comm_car_%,comm_carpool_%,comm_bus_%,comm_walk_%,comm_cycle_%,comm_taxi_%,comm_wfh_%,gini_index,exemplary_%,proficient_%,need_improve_%,unsatis_%,dropout_%,college_%,property_val_USD,tobbaco_retailers_2019_%,licensed_nurses_per1000,preschool_%,health_insurance_coverage_%,public_school_%,private_school_%,dentists_per1000,young_females_%,median_age,lt5years_%,pcp_per1000,psychiatrist_per1000,psychologist_per1000,pharmacist_per1000,population_density,rural_population_%,costas%income_wmgage_lt20%_%,costas%income_wmgage_20to25%_%,costas%income_wmgage_25to30%_%,costas%income_wmgage_30to35%_%,costas%income_wmgage_gt35%_%,costas%income_womgage_lt10%_%,costas%income_womgage_10to15%_%,costas%income_womgage_15to20%_%,costas%income_womgage_20to25%_%,costas%income_womgage_25to30%_%,costas%income_womgage_30to35%_%,costas%income_womgage_gt35%_%,avg_ela,avg_math,students_disabilities_%,student_teacher_ratio,print_media_circ_%,libraries_%,crimes_against_society_%,emp_pop_ratio_hisp,less_than_highschool_%,vacant_rentals_%
North Brookfield,-0.006387464387464358,-2762.560275094373,0.20547959451527076,-0.22633519531630714,-77667.52136752137,-68708.2961287334,0.1735042735042711,0.04132725984547958,-0.012340472602056009,-0.0018446195364228675,-0.020380812323776826,-0.00033492199892959466,-0.010219641744637485,-0.022421887348255,-0.034840942520395754,-0.0015350951801549953,0.03757242378573701,0.011437241283868535,-0.007490981656090086,-0.016148850891413432,-0.012102491349405942,0.0072975557850595155,-0.008392463442529488,-0.004109325906533568,0.013228460304821985,0.02250491727329868,0.03967348796750793,0.02192792199775484,-0.0011391415044927702,-0.0010984035569390873,-0.002576201519591112,-0.00287949424328124,0.04902519852452145,0.002943019943019681,0.02003133903133904,0.03639844047315402,5760.4429845645,0.014191400331460937,0.06102849002849065,-0.020056980056980037,-0.02574074074074072,0.00491452991452997,9.971509971510617e-05,-0.008820512820512803,-0.03150427350427351,0.05802735042735069,-0.1054195795368667,0.04877880420442149,-0.05553177011013004,0.001843809193957021,-0.010298543694244652,-0.22132809923463886,-2895533917.287749,0.003801670893891607,-1.0848433048433048,0.0014719914333955195,0.0042783766351086605,0.0037105194801261843,-0.032025609429446544,-0.4537521367521366,0.02246125356125357,-0.014264957264957634,8.61253561253563e-05,-0.005207264957264957,-0.002272364672364673,-0.0027287749287749274,-0.009098346481880314,10.923447293447287,0.6030577829672306,-0.01764957264957273,0.08059544159544169,0.005418803418803493,-0.006934472934472914,-0.060478632478632416,0.14694301994301978,-0.047478632478632536,0.03160113960113958,-0.061646723646723724,0.02550712250712248,-0.011401709401709398,-0.0845299145299144,-0.11939555618604558,-0.11719132725284798,0.04689312660499048,-0.0026856271757253053,-3.598235042660055e-05,-0.02282801614452121,-2.308255047290341,3.761657380521768,-0.0074530194092628935,0.0278178079579651
North Reading,-0.01938746438746436,-577.9702750943742,0.1054795945152707,-0.22633519531630714,59832.47863247863,6291.703871266595,1.7735042735042712,-0.002834823112017659,-0.011078490367737124,9.173881896343596e-05,0.012027385577471069,-0.00033492199892959466,-0.009190659829790606,0.022348900309034886,-0.02360562187236727,0.0053128199500624895,-0.011270914441302713,-0.002077218538539361,-0.005480975692808393,-0.0038891026129348094,-0.008434993461962689,0.006514071349201886,0.005202455254491145,-0.004109325906533568,-0.012797458382815187,0.004097682790638647,-0.027138701350885232,-0.014022982538284963,-0.005101961087609899,0.00023158927266478824,-0.002576201519591112,0.0015209458007231606,0.015935234339015072,0.016943019943019694,-0.0009686609686609672,0.028840713103220426,13809.442984564499,0.003191400331460925,0.02902849002849062,-0.028056980056980037,0.00025925925925928545,-0.017085470085470032,-0.003900284900284894,0.0021794871794871967,-0.010504273504273506,0.0216273504273507,-0.12141957953686673,0.14077880420442154,0.02046822988986996,0.001843809193957021,0.010701456305755344,0.13967190076536118,-289090592.2877493,0.002201670893891606,-0.5248433048433048,-0.013536595294763434,0.020767362986765403,0.023393303540546584,-0.00819315407475743,-0.06075213675213659,-0.044138746438746435,-0.011264957264957631,3.612535612535617e-05,-0.0006572649572649567,-0.002272364672364673,-0.0030287749287749273,0.020619715798119703,1.7904472934472901,-0.3969422170327695,0.019350427350427246,0.07059544159544168,0.0074188034188034935,0.007065527065527072,-0.1034786324786324,0.08494301994301978,-0.04247863247863254,0.03460113960113958,0.0013532763532762698,-0.03149287749287753,-0.0284017094017094,-0.0195299145299144,0.07060444381395481,0.07180867274715208,0.01389312660499048,0.0023143728242746987,-1.8646380426600548e-05,-0.16836677124508975,0.7287058286542316,12.961657380521775,-0.03848999304142296,-0.1175109117652183
Northampton,0.01661253561253564,-1255.830275094373,0.055479594515270715,0.3870510576153184,-56267.521367521374,-62408.29612873341,-0.6264957264957287,0.014444803814176566,0.002679493529805368,-0.0011951517392011465,0.017522963655314066,-0.00033492199892959466,0.010279375109082169,0.00015996450914615434,0.12563859707232616,0.02211696154563997,-0.003249179321252918,-0.009186690640105685,0.01799261804557859,-0.0041287656034317685,0.010195842971283776,-0.02110243524476063,-0.0007865886914022596,-6.772435455857078e-05,-0.018747617154846703,-0.013668425663666186,-0.008069191673682516,-0.016186482407997426,-0.0061721930535528465,-0.0048935226795825465,0.00022933942377203036,0.0015209458007231606,-0.09836582535751917,-0.03205698005698032,-0.046968660968660966,0.05874699305592415,-9195.557015435501,-0.01580859966853909,-0.15297150997150946,-0.02205698005698004,-0.018740740740740718,0.09791452991452997,0.03309971509971511,-0.0068205128205128035,0.04849572649572649,-0.0716726495726493,0.04158042046313329,-0.05222119579557849,-0.005531770110130035,-0.0021561908060429786,0.002701456305755346,0.046671900765361096,100675611.71225072,0.003501670893891607,3.485156695156696,-0.006356467040721771,0.003086169642262826,-0.0017854609606595961,0.0642897789882276,0.6632478632478633,0.10896125356125357,-0.05326495726495761,-0.00011387464387464372,0.012622735042735044,0.009227635327635328,0.03857122507122507,0.09863923143811967,4.73544729344729,-0.3049422170327695,0.02135042735042736,-0.005404558404558307,-0.004581196581196503,-0.01393447293447292,0.002521367521367585,-0.04905698005698023,0.026521367521367467,-0.04139886039886041,0.02735327635327626,-0.014492877492877532,-0.011401709401709398,0.06247008547008559,-0.009395556186045262,-0.03719132725284791,0.03489312660499047,0.009314372824274691,5.4212629573399465e-05,-0.16074896117777532,-1.2714269415542483,-6.538342619478237,-0.014255070735447769,-0.026163298654720463
Northborough,-0.0073874643874643564,1206.7797249056275,-0.04452040548472927,-0.22633519531630714,24032.478632478622,24591.7038712666,0.8735042735042713,-0.05004563540134255,-0.01072703006960788,-0.00015142617374084904,0.04178250542458903,-0.00033492199892959466,-0.004477866538110581,0.05194373002420306,0.004300961969856715,-0.009002658372227058,-0.008947208778269801,-0.006081831406569772,-0.008046940199459549,-0.010831186916749015,-0.013062570408174608,0.017161210502388294,-0.022823190067774127,-0.004109325906533568,-0.018692707443722385,-0.012224068315644552,-0.02272313489852776,-0.010956163134997844,-0.0018681567581144852,-0.0016361610083189346,-0.002576201519591112,0.0015209458007231606,0.0010011836358026632,0.028943019943019708,0.009031339031339028,-0.000524444691451853,2498.442984564499,0.010191400331460876,-0.001971509971509411,-0.01005698005698004,-0.018740740740740718,-0.012085470085470031,-0.003900284900284894,-0.0038205128205128025,0.04049572649572648,-0.012172649572649295,-0.1794195795368667,0.1967788042044215,0.018468229889869958,0.001843809193957021,0.006445932058580409,0.14387615400244524,-494362433.2877493,0.0013016708938916044,0.2051566951566952,0.016726962469565367,0.014829105561965485,0.02049585205718174,-0.003797907585024303,0.4342478632478634,-0.028338746438746426,-0.02026495726495764,6.125356125356201e-06,0.0015427350427350435,0.0011276353276353276,0.0018712250712250734,0.05091486783811969,5.463447293447289,-0.3309422170327695,0.016350427350427243,0.01259544159544168,0.019418803418803504,0.026065527065527075,-0.0744786324786324,0.0429430199430198,-0.038478632478632535,0.018601139601139568,0.013353276353276268,-0.00449287749287753,0.028598290598290606,-0.061529914529914416,0.04560444381395445,0.050808672747152166,0.02789312660499046,-0.011685627175725313,-1.7223304266005382e-06,-0.1651843152506858,0.3232355802353448,9.66165738052176,-0.02367331363785589,0.0278178079579651
Northbridge,0.007612535612535644,-1706.9402750943734,-0.09452040548472927,-0.22633519531630714,-46567.521367521374,-74908.2961287334,0.07350427350427148,0.009849668809065015,-0.01252137829766759,-4.6504457057788265e-05,-0.010710381651507915,-2.4902157659753454e-05,-0.0064782493543480354,0.0066531672297892456,-0.014500998057060288,-0.01804142168382909,0.0029259355917972303,-0.004520557076449778,-0.01608160221526479,-0.0068269421369159975,0.011138658349904377,-0.0009935294403006641,0.01437986932429651,-0.0011742268175883245,-0.008292279776649229,0.0059206824945745576,-0.0017967101687742864,-0.002463051697271578,-0.002925958141361045,0.00011725293787502502,-0.002576201519591112,0.0015209458007231606,-0.0075005367695961936,0.030943019943019706,-0.0059686609686609715,0.03532412688644607,401.4429845644991,0.01319140033146088,0.06902849002849065,-0.009056980056980038,-0.03674074074074072,-0.02408547008547003,9.971509971510617e-05,0.0091794871794872,-0.018504273504273517,-0.009672649572649294,0.02858042046313328,-0.05322119579557849,-0.01853177011013004,-0.0031561908060429786,-0.01329854369424465,-0.034328099234638865,-1658072973.2877493,0.002001670893891605,1.1051566951566951,0.012407649724476735,-0.0240406593126038,-0.002151544513717102,0.0046846042066909024,-0.01875213675213661,0.01576125356125356,-0.044264957264957605,0.0002461253561253563,-0.000907264957264957,-0.0016723646723646724,-0.0020287749287749273,-0.00803790109188033,4.0234472934472905,-0.3529422170327695,0.018350427350427245,0.051595441595441736,-0.006581196581196505,-0.015934472934472917,-0.0464786324786324,0.08294301994301978,-0.09547863247863253,0.07260113960113959,-0.028646723646723733,0.06750712250712247,-0.0384017094017094,-0.0605299145299144,-0.04039555618604496,-0.046191327252847365,-0.027106873395009532,-0.003685627175725306,-2.443178042660055e-05,-0.17090808150399828,0.4100495345675013,12.16165738052176,0.005996746933207744,0.0278178079579651
Northfield,-0.02138746438746436,-3099.657166716456,-0.18452040548472928,-0.22633519531630714,-73367.52136752137,-86436.63070499459,-2.026495726495729,0.03821446444332255,-0.019951579189696082,-0.0018446195364228675,-0.01887470704170409,-0.00033492199892959466,-0.003385488103227698,-0.02332884081655377,0.031131534847456593,0.028703718296353962,-0.007193636274280377,-0.00541094714850144,-0.004535886219341263,0.0009287176539814547,-0.000654887439832854,-0.02265446224265481,-0.02705370166535141,0.007749620689020669,-0.013712473284619144,0.01564178172567897,0.003692731852128421,0.01338113881569736,-0.004822656421166386,-0.0035804474779704,-0.002576201519591112,-0.0025976703442521275,0.02278926145005919,0.020943019943019697,-0.051968660968660964,0.0215016460161136,-1485.5570154355012,-0.0708085996685392,0.09902849002849057,0.08794301994301996,-0.04174074074074072,-0.02008547008547003,-0.003900284900284894,0.0091794871794872,-0.04150427350427351,0.041327350427350695,-1.4840088531726867,0.5240234443135876,-0.4599220771026975,-0.4738883879590352,-0.03264613064551922,-0.08761829594554826,-2856612684.287749,0.0019016708938916058,-1.5048433048433048,-0.01810158178605929,0.009745474934501841,0.015827658272066142,0.0023268790141323034,-0.4537521367521366,-0.042338746438746425,0.0197350427350424,-0.0001338746438746438,-0.005207264957264957,-0.002272364672364673,-0.003628774928774927,-0.051516161961880316,12.23944729344729,0.6030577829672306,-0.02164957264957273,0.0075954415954416765,0.06841880341880349,-0.018934472934472923,-0.035478632478632394,0.08994301994301979,0.003521367521367474,-0.023398860398860424,-0.03064672364672373,-0.02149287749287753,0.06459829059829059,-0.0825299145299144,0.08986715437958638,0.119846523116105,-0.009182609615962845,-0.042652759882679706,0.0006264578243414973,0.0895819133012265,-1.5910855544497289,36.56165738052177,-0.0095484723974031,0.0278178079579651
Norton,-0.006387464387464358,-1298.9702750943745,-0.03452040548472929,-0.22633519531630714,-31367.52136752137,-151208.2961287334,0.4735042735042709,0.024240854731286787,0.008225852087328948,-0.00029798861411529416,-0.010086694676718,-0.00033492199892959466,-0.004440397531614853,0.001391163481800635,-0.013140463377238063,-0.002396242268847569,-0.011598400723099698,-0.004735692347641188,0.018753255552156928,0.00248166008137278,0.003081652948665425,0.013244396701210344,0.015767556724188683,-0.003214025806789676,-0.008680983016960256,0.002555312863246496,-0.010642122764882002,0.003116482900192168,-0.0004702006804200836,-0.007699063622945687,-0.002576201519591112,0.0015209458007231606,-0.023002692386444187,-0.01705698005698031,0.027031339031339044,0.016957044404582094,3981.442984564499,0.029191400331460893,-0.02297150997150943,-0.02905698005698004,-0.006740740740740714,0.02891452991452997,-0.003900284900284894,0.005179487179487198,-0.0015042735042735125,0.061127350427350735,-0.09441957953686672,0.11777880420442155,0.024468229889869964,0.001843809193957021,0.0017014563057553467,0.06667190076536111,-941808283.2877492,0.0018016708938916066,0.2051566951566952,-0.018000384387299506,0.0008345451147706572,0.02761103352028693,0.04635444938233529,-0.1947521367521366,0.1280612535612536,-0.0402649572649576,-0.0001338746438746438,-0.004687264957264957,-0.0012723646723646724,-0.0038287749287749273,0.0003510579581196826,6.280447293447289,-0.2419422170327695,0.06235042735042728,0.019595441595441687,-0.004581196581196503,-0.016934472934472918,-0.060478632478632416,0.08294301994301978,-0.03347863247863253,0.033601139601139585,-0.008646723646723725,-0.040492877492877534,-0.0154017094017094,-0.0195299145299144,-0.006395556186045147,-0.022191327252847337,0.010893126604990477,-0.013685627175725315,-2.539362042660055e-05,-0.1813576856810474,2.032602313347725,-3.338342619478233,-0.014505136679171297,0.0278178079579651
Norwell,-0.012387464387464357,11.499724905625046,-0.04452040548472927,3.6923063422839912,120732.47863247865,157833.9458473697,-0.1264957264957287,-0.01746808325910698,-0.01862139325544519,-0.0018446195364228675,-0.019242736268573996,-0.00033492199892959466,-0.003783755204912432,-0.02151027698016051,-0.012634842167279723,0.027364966232571626,-0.009949209958769285,-0.0030054679701596327,-0.01580498004436479,-0.010902936372511898,-0.012286696207008391,0.0057540748121073385,-0.013906174496335938,-0.002653772256136012,-0.022021159040202718,-0.008976440980885212,-0.022181199245515492,-0.0005992170508034612,-0.006588982060332648,-0.007699063622945687,-0.000373558347784944,-0.000957027767558778,0.032196326651084635,0.07994301994301972,-0.016968660968660967,-0.06561071418680536,25240.442984564503,-0.033808599668539115,-0.037971509971509436,-0.02205698005698004,0.047259259259259286,-0.01608547008547003,-0.003900284900284894,-0.0008205128205128026,0.011495726495726484,-0.030072649572649268,-0.13641957953686673,0.15677880420442147,0.02146822988986996,0.001843809193957021,0.012701456305755345,0.1686719007653612,-653899757.2877492,-0.0011983291061083946,3.7551566951566953,0.01992948685361834,-0.00027831822047852395,0.05007805536730767,0.0048854630636183324,0.6732478632478633,-0.028338746438746426,0.007735042735042386,-3.874643874643717e-06,0.034832735042735034,0.002427635327635327,0.006071225071225072,0.0987044746381197,8.103447293447289,-0.29694221703276946,-0.01864957264957273,0.005595441595441703,-0.027581196581196496,-0.02293447293447292,0.06352136752136757,-0.03905698005698022,-0.030478632478632525,-0.012398860398860416,0.043353276353276265,0.026507122507122463,0.029598290598290607,-0.017529914529914398,0.08360444381395471,0.06580867274715274,-0.023106873395009525,-0.011685627175725313,-1.7561200426600545e-05,-0.13961106076748325,1.6176517324722277,18.661657380521763,-0.03699333987861093,0.0278178079579651
Norwood,0.0006125356125356411,780.5397249056259,0.5854795945152708,-0.22633519531630714,14932.478632478626,-37408.29612873341,0.3735042735042713,-0.04748389085526872,0.030405809029786113,-0.0018446195364228675,0.02732156226441634,-0.00033492199892959466,-0.005115036442786253,0.021448102329420186,-0.011682279039952987,0.007017493945240767,-0.0023944980141162864,-0.003248702498473581,-0.005551265666340351,0.00423267874927891,-0.005468562027277402,0.008850465483702469,0.01447241282835911,-0.004109325906533568,-0.016915124738026345,-0.00285237895791755,-0.010398295948044534,0.002747701006539739,-0.005985935465379872,0.004123680274307011,0.005419035360565391,-0.0003502798520794244,-0.03800722752434789,-5.698005698029362e-05,-0.05696866096866096,0.07199776463113758,1106.442984564499,0.032191400331460895,-0.014971509971509422,-5.6980056980029954e-05,0.04925925925925928,-0.0010854700854700282,9.971509971510617e-05,0.0011794871794871974,-0.03450427350427352,-0.003372649572649267,-0.07741957953686672,0.09577880420442153,0.01946822988986996,0.001843809193957021,0.004701456305755346,0.03167190076536108,1807628079.7122507,-0.004098329106108394,1.4451566951566954,0.01090281894263266,-0.004106082340166517,-0.01890077680622232,0.020152918741591315,0.6552478632478633,-0.03493874643874642,-0.023264957264957642,0.00019612535612535627,0.009642735042735044,0.0036276353276353283,0.0054712250712250715,0.09062778473811968,-14.457552706552711,-0.3969422170327695,0.06235042735042728,-0.0014045584045583035,0.02441880341880351,-0.03093447293447292,-0.05547863247863241,0.02194301994301978,-0.016478632478632543,0.001601139601139584,0.01735327635327627,0.008507122507122475,-0.0054017094017094,-0.028529914529914407,-0.027395556186045056,-0.007191327252847656,0.021893126604990487,-0.003685627175725306,1.2729579573399464e-05,-0.19809189585288628,-0.10951301859541207,8.261657380521767,-0.0073112399528991534,0.0278178079579651
Oak Bluffs,-0.02138746438746436,5552.789724905626,-0.08452040548472928,-0.22633519531630714,52232.47863247863,-68708.2961287334,4.173504273504271,-0.08702826292219001,0.015850585159000348,-0.0018446195364228675,-0.02689341736579363,-0.00033492199892959466,0.019300917290840748,-0.019808885004030236,0.014709621239817144,-0.02464639035904917,0.016736837292451304,-0.005296213834175417,-0.04011272600600397,0.00350559270362159,-0.018717996773052917,-0.02836106167858833,-0.011681970433561395,-0.004109325906533568,-0.015715681762629163,0.005641238507163002,-0.007207404546472194,0.006677099138382006,-0.012556752026962626,-0.007699063622945687,-0.002576201519591112,-0.004417296479561876,0.01056126348092186,0.0589430199430197,-0.02396866096866096,-0.13560741806994495,22490.442984564503,0.018191400331460883,0.05602849002849064,-0.015056980056980031,-0.022740740740740718,-0.018085470085470037,-0.003900284900284894,-0.008820512820512803,-0.0025042735042735127,-0.027572649572649263,0.01458042046313329,0.007778804204421562,0.023468229889869963,0.001843809193957021,-0.047371416816158265,0.05991455934501444,-249944263.28774932,-0.001598329106108392,2.625156695156696,0.016716855905958714,0.004528712751369457,0.012727846449166856,-0.011238691850613757,-0.4537521367521366,-0.025238746438746438,0.011735042735042391,1.6125356125356227e-05,0.012082735042735042,-7.236467236467231e-05,-0.00042877492877492664,0.03545926747811968,6.9304472934472905,0.6030577829672306,-0.2506495726495728,0.014595441595441684,-0.055581196581196514,-0.009934472934472915,0.3025213675213675,-0.0880569800569802,0.034521367521367474,-0.12639886039886042,-0.08264672364672374,0.08850712250712249,0.0535982905982906,0.1204700854700856,0.03560444381395467,-0.03819132725284735,0.024893126604990462,0.030314372824274693,-2.796507042660055e-05,-0.016414972468509925,-3.537017156797576,16.061657380521766,-0.050832876067127865,0.0015905046627398105
Oakham,0.002612535612535643,-1979.4424788080325,-0.14452040548472928,-0.22633519531630714,-52767.521367521374,-121208.2961287334,0.3735042735042713,0.07947063509714858,-0.01879058644965021,0.0030228764073305142,-0.024730085835236573,-0.00033492199892959466,-0.009495652852163241,-0.004530466535930103,0.0021179141130064217,0.003899715926969201,-0.005305590988120626,-0.004038508236061441,-0.015303878178514769,0.002029629271852386,0.005514897810875944,-0.02189235406073217,-0.010967911536084923,-0.004109325906533568,0.029262081400943725,0.022142836159898063,0.012781775136436477,-0.004722403424382873,-0.0034601744902165877,-0.007699063622945687,-0.002576201519591112,0.0015209458007231606,0.035720823231949035,-0.01805698005698031,0.04703133903133904,-0.03958367909373639,-15608.557015435501,0.05419140033146092,0.07102849002849065,0.04494301994301997,-0.03574074074074072,-0.012085470085470031,-0.003900284900284894,0.0011794871794871974,-0.019504273504273514,0.08372735042735069,0.2114781150258122,0.22246694229122865,-0.14399014013365766,0.5816572553662325,-0.02950726977781455,-0.024208244862062744,-3093313185.287749,-0.005498329106108393,-0.3848433048433047,-0.03512827623151904,-0.0036768660352423104,0.006583436830454481,-0.005025848469956143,-0.4537521367521366,0.009061253561253577,0.011735042735042391,-7.387464387464374e-05,-0.005207264957264957,-0.002272364672364673,0.0041712250712250725,-0.051516161961880316,12.21044729344729,0.6030577829672306,-0.05064957264957276,0.029595441595441693,0.02541880341880348,-0.019934472934472924,0.015521367521367596,0.1639430199430198,-0.08847863247863254,-0.006398860398860422,-0.022646723646723738,0.04050712250712248,-0.0034017094017093977,-0.0835299145299144,0.03579220169481001,-0.18228437249402415,-0.014676417241508475,0.033123668424074465,-0.00014107283233821735,-0.22507178119926932,1.5433237947853795,-5.338342619478233,-0.002906608786021864,0.0278178079579651
Orange,0.007612535612535644,-2381.350275094373,-0.11452040548472928,-0.22633519531630714,-116567.52136752135,-157208.2961287334,-5.026495726495728,0.03000685864852148,-0.018876805167017605,0.00010267372594244499,-0.017156951053967067,-0.00033492199892959466,-0.0013165296754556655,-0.040476277572432114,-0.0281602861060114,-0.004755245347278732,0.00560404054522614,-0.0002726470516829331,-0.0011914944495562407,-0.0005559773082779995,0.020700952426674548,0.009218393512615069,0.014213979302332452,-0.004109325906533568,-0.0008238185362036549,0.025522607244514404,0.05587470797795459,-0.01142567466286898,0.021437741357782862,0.004745097193901792,-0.002576201519591112,0.0015209458007231606,-0.0206733092051964,-0.0030569800569802963,-0.01996866096866096,-0.003296786228839721,-155.55701543550094,-0.07380859966853909,0.036028490028490616,0.06294301994301997,-0.032740740740740716,0.006914529914529972,0.0010997150997151062,-0.0048205128205128026,-0.005504273504273516,0.00412735042735074,-0.1424195795368667,0.12277880420442155,-0.01853177011013004,0.001843809193957021,0.012607475075640785,0.16190282953245594,-2788334651.287749,-9.832910610839408e-05,-0.22484330484330475,-0.019648374075919583,0.006271706746589834,0.002980367998518668,-0.022262300899290054,-0.0687521367521366,-0.03973874643874643,-0.033264957264957595,-2.3874643874643773e-05,-0.003917264957264957,-0.002272364672364673,-0.004328774928774927,-0.02585210447188032,10.88944729344729,0.6030577829672306,-0.09464957264957274,-0.0304045584045583,0.05341880341880348,0.012065527065527076,0.05952136752136757,-0.0840569800569802,-0.010478632478632538,0.06560113960113959,0.04535327635327627,0.0035071225071224704,0.032598290598290586,-0.0525299145299144,-0.12639555618604525,-0.16519132725284713,0.08789312660499049,-0.01768562717572532,-3.414979042660055e-05,0.02672705189074176,-0.12277568658937632,-12.438342619478234,0.0677605507313093,-0.11539206858524477
Orleans,0.005612535612535646,6116.349724905627,-0.02452040548472928,-0.22633519531630714,82432.47863247863,106291.7038712666,1.6735042735042711,0.09722013513030847,0.013242973211502564,-0.0018446195364228675,-0.02689341736579363,-0.00033492199892959466,-0.01274065014799883,-0.02091419514786801,-0.02156814694464411,0.016205460932328934,0.027712147299781976,-0.003901006396804246,-0.007232489557358564,0.024393595184188044,0.007171641062652164,0.024072224812683424,0.014058034551112623,0.009259561440717864,0.031074327925774838,0.0016954358073322689,-0.0164976098228983,-0.014348166821083046,-0.007498254111786409,-0.007699063622945687,0.0005995218396184857,0.0015209458007231606,0.0601973876074085,-0.0700569800569803,0.01903133903133904,-0.03194967874243726,-11114.557015435501,-0.06980859966853907,-0.03297150997150944,-0.02305698005698004,-0.039740740740740715,0.010914529914529968,0.009099715099715106,0.00017948717948719842,0.051495726495726486,-0.04407264957264928,0.7615804204631332,-0.7252211957955785,0.03746822988986996,0.001843809193957021,0.017381785449257073,0.117150735038268,675053976.7122508,0.0033016708938916057,-0.3148433048433048,-0.011982303284611357,-0.0018057150326465925,-0.07453851317851859,-0.0359024788678188,0.9082478632478634,-0.04953874643874644,0.1867350427350424,-0.00037387464387464377,0.005032735042735044,-0.0005723646723646724,0.0015712250712250735,0.06765305833811967,8.955447293447289,-0.2329422170327695,-0.18064957264957274,0.0005954415954416982,0.018418803418803503,-0.0019344729344729227,0.16352136752136762,-0.07405698005698019,0.03952136752136748,0.01460113960113957,-0.01464672364672373,0.03350712250712247,-0.0174017094017094,0.01947008547008561,0.08460444381395504,0.08380867274715254,-0.006106873395009539,0.03331437282427468,-1.5192780426600553e-05,-0.06020047808266429,0.3570409606716216,25.76165738052177,-0.02826478268191385,0.0278178079579651
Otis,-0.01738746438746436,-1347.3425391639664,-0.07452040548472927,-0.22633519531630714,-65067.521367521374,-74908.2961287334,-1.526495726495729,0.12741202349095038,-0.015246879299167319,0.0013259575085993276,-0.02689341736579363,-0.00033492199892959466,-0.007667726875963319,-0.019574438506152318,0.025844088199252352,-0.017524740527170738,-0.01535046690312773,-0.0023995156434490697,-0.00506112048314554,0.024070126960909072,-0.002428034269303447,-0.007081698343673198,-0.009047026868816269,0.0171340713800473,0.0344982777431544,0.0284710635582116,-0.01688990136636949,0.041049841631947054,-0.005121562976659322,0.011245455998163921,0.010955598209772894,0.0015209458007231606,0.06522245104632916,-0.0930569800569803,0.05503133903133901,0.014567434639147088,-7822.5570154355,-0.0248085996685391,0.0230284900284905,0.03594301994301996,-0.03374074074074072,-0.02808547008547003,-0.003900284900284894,-0.008820512820512803,0.051495726495726486,0.006127350427350742,-0.6381714425815811,1.412965386864805,0.21482933636061266,0.7412171919999936,-0.012291743295763538,-0.1015089236946709,-2678329372.287749,-0.0222983291061084,-0.14484330484330465,0.027436188238379452,-0.02755101967636453,-0.09491589772509698,-0.0347505845735472,0.22624786324786345,-0.046238746438746425,0.07573504273504239,-8.387464387464376e-05,-0.005207264957264957,-0.002272364672364673,-0.006928774928774927,-0.051516161961880316,12.66944729344729,0.6030577829672306,0.1453504273504273,-0.07040455840455831,-0.0605811965811965,0.01806552706552708,-0.033478632478632385,0.1019430199430198,0.06352136752136747,-0.058398860398860414,-0.04864672364672373,-0.025492877492877528,-0.004401709401709399,-0.02752991452991441,-0.5858473559908637,-0.7774402342577789,0.055085781769827286,0.02232979545541217,-0.00012188358926824332,0.21218322210326396,-4.4950145319651655,-63.43834261947824,0.016056756039895544,0.0278178079579651
