,cancer_admissions_AA,Diabetes_admissions_AA,Stroke_admissions_AA,fruit_consump_%,obsese_adults_%,overweight_adults_%,diabetic_adults_%,heartrate_adult_%,poor_mental_health_%,smoking_rate_%,infant_rate_2014_per1000,hiv_density_per1000,firearm_deaths_2015_%,live_births_2014_%,gonorrhea_%,nonfatal_opiod_hospitalevents_%,hypertension_%,diagnosed_depression_%,anyexercise_%,suicide_deaths_%,risk_per1000,smokers_helpline_%,substanceuse_rate_AA,mentalhealth_hosp_rate,breast_cancer_sir,prostrate_cancer_sir,colorectal_cancer_sir,lung_cancer_sir,cervical_cancer_sir
Arlington,0.4735597813982672,0.5000586457639258,0.5173364519557897,0.3974018512845772,0.4934664918533418,0.6414907703111534,0.0808887551282925,0.1033718549843714,-0.30169145916824863,-0.03214416013185615,-0.04931161202893532,0.04288808553014503,0.1832862978127036,1.4432729185386006,0.10378580685454966,0.11815275170497876,-0.13573995305159758,-0.4293975969372977,1.129571531645487,0.29961427287159803,0.6041287279948775,-0.2729398703191553,-0.07958057103833625,0.11775508735764832,-0.3019013165531572,-0.25685770616018483,0.26547513193285305,0.03933367375302205,0.5408835944503779
Ashburnham,0.14336591708806054,0.5144747823445209,0.11773081895147786,0.22162735661108893,-0.7606924490511224,0.056799705208895324,0.04227294227857646,-0.4866165511599833,0.15310441578118827,0.5951857031617478,-0.4750529211894268,0.04653333092181282,0.1832862978127036,-0.2684450979442448,0.07622756584869299,0.14684333865400725,1.367282734564407,0.15251779083409658,0.19343476440113036,0.5473316797265502,0.2884205891187769,0.3563973575287439,-0.11108355686972457,0.4245309439563764,0.397198255855905,-0.12524156767518502,0.3873132220327896,0.8404624641192181,0.9139486492793704
Ashby,-0.0014447627934177573,0.742386680043514,-1.4262934959577758,-2.426936527428856,0.6299492389068192,0.40234825791680606,-0.8524124150021272,0.3656480809828104,-0.5025781828149605,0.19439957278328185,-0.4750529211894268,0.6364806405768723,0.1832862978127036,-0.6547610658877352,0.04620584296135179,-0.033813379364345066,0.5064321105622316,0.08654310060826331,0.9012454908541776,0.5473316797265502,-0.01906774753925381,-0.08133215808314506,-0.419112751665521,0.474987831379465,-0.11368220090456355,-0.046271884584185116,0.33857798599281497,0.8404624641192181,-2.057248037394391
Ashfield,-1.155184833115486,-3.0937332087677367,-1.3790474056497923,0.6917275390137166,0.7496101217334777,1.399942799710593,-0.6092534364772049,0.5915932035142809,-0.2006185889810884,-0.1279718799124408,-0.4750529211894268,0.03929580794397066,-0.7760136758831687,-0.979083895933348,0.2335947218387528,1.215030649089052,2.6204764096537345,1.450159944782787,-0.05486980495941632,0.5473316797265502,-0.655722633552049,-0.196512613886594,0.243981945595978,0.4718215741991297,-0.16745909108987606,2.322818608145812,-0.3437153185668294,1.3745483243633492,0.9139486492793704
Ashland,0.3720654980790149,0.4306483767254101,0.3994636652587663,0.3974018512845772,0.011366397578088204,0.14577443250706382,0.3511994450763004,-0.6551846672012276,-0.03294844215267212,0.11557798682799,-0.4750529211894268,0.10253841066360332,0.09522555803984033,1.1610330628601369,-0.006551101855866839,0.30049344350978346,-0.18408260757534592,-0.3342116303311574,0.37038744601439216,0.3350566837175731,0.5867560146348051,-0.25189252040315696,0.027429571309554018,0.019367203071064,-0.11368220090456355,0.4275462139618143,-0.22187722846689287,-0.7350908236009674,0.39432232291041663
Athol,0.3059941080678009,-0.6297659934501134,0.03013532073816133,-0.2538651866723211,-0.3682583143391404,-0.8837902690860441,0.3511994450763004,-0.14948031907749454,-0.11563860123438795,0.4644945736905089,-0.4750529211894268,0.1319848544496225,0.049309601608717925,0.5180180685078489,0.1861452647363488,-0.2923065571934365,0.1490042274642313,0.682395069677782,-0.417337394715613,-0.4215417157963318,-1.7145073902697578,-0.16620087732908978,-0.493619813393725,-1.3714568450430702,0.5585289264118425,0.638132035537814,-0.5873914987667024,-1.1623595117962722,0.9139486492793704
Attleboro,0.4848084148980992,0.4631180269210461,0.5108469943430174,0.9404999694424064,-0.19824233906332664,-0.3753632559536443,-0.03495868342085452,-0.3180484351187389,-0.3637090784795353,-0.8685549469161278,-0.049598113642017286,-0.004385685922594153,0.1832862978127036,0.8353403929542331,0.2261692046649073,-0.44828228660170705,-1.3773576412050896,-0.648387491927521,-0.5229381885815931,-0.042309796342425765,-0.28166109258365296,-0.20612416586494867,-0.13258559481813242,0.6397025778074846,-0.1405706459972198,-0.09891833997818504,-0.3437153185668294,-0.6549779445643479,-0.3384840347893901
Auburn,0.3734906395477158,0.29564825103570963,0.2633231575192944,-0.14118922854829008,-0.44744383707034185,-0.09572839873082456,0.4670468836254469,0.2719399710256157,-0.26034637962739043,-0.206386557595184,0.3442462287780434,0.060276942030255236,-0.09638313017914832,0.4299652171288335,0.15765770026364184,0.16620114809876774,-0.5559192719952961,-0.6115767391509538,-1.838666998641496,0.09789320605539063,0.7265421255650882,0.4771943022485002,-0.2670983438442188,0.38872911346839306,-0.03301686562659484,0.29593007547681444,0.24110751391286575,-0.1475963773324237,0.9139486492793704
Avon,0.06512479922605391,-0.4629076117455298,-0.8075892048641267,-0.8037238623175922,-0.08645101285457188,-0.6677087885047741,-0.6528116890163014,0.6933602611287261,-0.01227590238224344,-0.023418976335449603,-0.4750529211894268,0.07960585589844195,0.1832862978127036,0.9800973200226554,0.039175137894005695,-1.4573502273753458,-1.4715393113507054,-0.3663673882221409,-0.16047059882539647,-0.2797236314919531,-1.161348799777287,0.19174742785608198,-0.6186316619309801,-0.151408568952374,-0.6783395478503446,1.1119501340838134,0.11926942381292925,-1.6964453720404031,-1.031319136614662
Ayer,0.19099189880991974,-0.7228307296203813,-0.19529590565644345,-0.19076665012286387,-0.2914017775706221,-0.4770486585801242,-0.7300433147157324,-0.3180484351187389,-0.4463992375612511,-0.31965220313692444,-0.4750529211894268,0.014356266154981215,0.1832862978127036,1.4123742964265384,-0.2418018705906093,-3.162368415450092,-0.5068812765111177,-1.1636086377212762,-0.4316077722650681,0.07838712001534807,-0.08488228243685947,-0.24194221656808096,-0.5261228940134113,-0.8989174193253361,-0.8665586634989383,0.2696068477798145,-0.22187722846689287,-1.2424723908328916,-1.6175642227745073
Barnstable,0.4812316082580508,0.470887212273877,0.4875364706497902,-0.5265410053324759,-0.07014811111579533,-0.2101244766856145,-0.189421934819716,0.1876559130049936,-0.3637090784795353,-0.023418976335449603,0.14075147240190716,-0.07958715715472964,0.11392466901916465,0.2477406585474969,0.22254035734508426,-1.7263631040649206,-0.5189715688910514,-0.06973849039787294,0.056439139926345874,0.04573223211907458,0.10976325988766072,-0.22044259961182475,-1.015169245491153,0.17762981109606593,-0.8934471085915945,-0.8622919431911841,-0.026936284306994532,0.01262938074081552,-0.7248728415765608
Barre,0.2891285476258933,0.10673228986521946,-0.15687623798860156,-0.4116115280459645,0.10452583608538367,-0.03217502208927461,0.3511994450763004,-0.06519626105687237,0.008396637388185524,-0.1976738156304347,-0.4750529211894268,0.06008778373898412,0.1832862978127036,0.7748751199705776,0.08182896853115693,-1.2573671137889308,0.5878178612586086,-0.031182509030305863,-0.896822080377357,0.5473316797265502,-0.5422726015042909,1.7299499001937968,-0.4316139365192465,0.2429856728788972,0.6123058165971549,-0.09891833997818504,-0.026936284306994532,0.1461508458018482,0.9139486492793704
Becket,-0.9719515825389377,0.5859894859950552,-0.13385419296326426,-0.1853563947784762,-0.41659568122430746,-0.6012114294260166,0.3476358461957047,1.1108596402289317,-0.14061240510543366,-0.11925913794769155,-0.4750529211894268,0.1266656557120111,0.1832862978127036,-1.6066840092396697,-1.0269569839455546,-0.21767846490697976,1.7928458028969585,0.6357283514587241,0.03360653584721776,-1.4479615872951952,-2.2215694309652623,0.18867745714014852,1.2828638360419544,-1.1773790655588194,-0.006128420533938596,0.690778490931814,0.16800465985290386,-0.17430067034463026,0.9139486492793704
Bedford,0.3201306393467564,0.39281740985250696,0.3863947801069945,0.6362748825075227,-0.15864957769772592,-0.12114974938744595,-0.4983484376174394,0.4405080870668601,-0.2396738398569617,-0.4851943004671603,0.13579330494788686,0.13698242457787724,0.1832862978127036,0.7630255637486208,0.2335947218387528,0.5389863543433084,0.9397694199878238,-0.30385790774842314,-0.009204596801153769,0.00932729295734693,0.6394184463482622,-0.246267942872282,0.004927438572848114,0.07032348751852327,-0.1405706459972198,0.05902102620381475,0.09490180579294197,0.11944655278964167,0.9139486492793704
Belchertown,0.3905508410794285,0.22201712865350387,0.3224830598787737,0.034585266125197564,-0.08295753391054835,-0.4516273079235042,0.0808887551282925,-0.4023324931393611,-0.09496606146395928,0.42093086386676254,-0.15248871503457995,0.0930872184346842,0.1832862978127036,0.022148314534635262,0.14982252387946626,0.5030013242210388,-1.2261148106473172,0.19808624585303108,0.4816963909001543,-0.19638557450482094,0.4691130658088233,-0.23197289199524784,0.011928102090934423,0.28285872309805593,-0.275012871460501,-0.15156479537218498,-0.7092295888666389,0.4398980689361201,0.31437981116134683
Bellingham,0.3993447236724189,0.3436943572486911,0.4113664616852572,-0.6459775209439487,-0.18310393030589087,-0.4134952819385743,-0.26665356051914696,-0.4866165511599833,-0.1569836807752459,0.10727215313578917,0.013152363832449629,0.09932680698010776,0.1832862978127036,0.4365686208526219,0.19830080558189575,0.038957745986109765,-0.691025254938943,0.015613602266927862,1.5919317642478787,0.32894723846868873,0.4521910074233941,-0.1502389159874397,-0.014074362404814637,0.7299426862432112,-0.38256665183112604,-1.072877764767184,-0.14877437440693106,-0.06748349829580409,0.36767481899406
