,no_vehicle_avail_%,below_poverty_level_%,exp_perpupil_USD,debt_pervaluation_%,homeless_Shelters_per_1000,median_owner_home_USD,median_sale_homes_USD,unemployment_rate,race_Wh_%,race_Afam_%,race_Alaska_%,race_Asian_%,race_Hawaii_%,race_Other_%,race_Two_%,emp_business_%,emp_computer_%,emp_legal_%,emp_healthcare_%,emp_healthsupport_%,emp_protective_%,emp_foodprepare_%,emp_clean_%,emp_personalcare_%,emp_sales_%,emp_admin_%,emp_farm_%,emp_construct_%,emp_repair_%,emp_production_%,emp_transport_%,emp_material_%,occ_lt0.5_%,occ_1.01to1.5_%,occ_1.51to2.0_%,occ_gt2.01_%,owner_homes_%,moved_lastyear_%,house_nokitchen_%,age_lt18_%,house_lt1939_%,house_2000to2014_%,house_income_gt30_USD_%,median_household_income_USD,median_earnings_retail_USD,gross_rent_%,comm_car_%,comm_carpool_%,comm_bus_%,comm_walk_%,comm_cycle_%,comm_taxi_%,comm_wfh_%,gini_index,lep_%,exemplary_%,proficient_%,need_improve_%,unsatis_%,read_write,dropout_%,college_%,property_val_USD,tobbaco_retailers_2019_%,licensed_nurses_per1000,preschool_%,health_insurance_coverage_%,public_school_%,private_school_%,liquor_per1000,dentists_per1000,young_females_%,pa_provider_density_per10000,median_age,lt5years_%,snap_%,pcp_per1000,psychiatrist_per1000,psychologist_per1000,pharmacist_per1000,registerednurses_per1000,population_density,rural_population_%,costas%income_wmgage_lt20%_%,costas%income_wmgage_20to25%_%,costas%income_wmgage_25to30%_%,costas%income_wmgage_30to35%_%,costas%income_wmgage_gt35%_%,costas%income_womgage_lt10%_%,costas%income_womgage_10to15%_%,costas%income_womgage_15to20%_%,costas%income_womgage_20to25%_%,costas%income_womgage_25to30%_%,costas%income_womgage_30to35%_%,costas%income_womgage_gt35%_%,avg_ela,avg_math,students_disabilities_%,students_highneeds_%,student_teacher_ratio,print_media_circ_%,libraries_%,crimes_against_persons_%,crimes_against_society_%,emp_pop_ratio_wh_only,emp_pop_ratio_hisp,less_than_highschool_%,bachelors_degree_%,vacant_rentals_%,employed_male_%
Northbridge,0.25074074669384805,-0.21670578550476727,-0.5076198692241062,-0.5327312041990098,-0.31124027680209804,-0.4540149591878929,-0.4782171009790073,0.03767230519144806,0.10449717070636837,-0.3692131097104771,-0.0038903992849233992,-0.29036604975552177,-0.013827536985759382,-0.25821478600371034,-0.433961281715364,0.2105950860398651,0.18938270027966075,-0.3572595295549463,-0.9635533025855126,0.23288760281868398,-0.4713939358232505,-0.8510480515918403,-0.39734913433601626,0.8397515855025518,-0.04531734146417568,0.5564090430573502,-0.165671564392127,-0.31585904235732953,0.4244518014301875,-0.07450727625724379,-0.1838428332263697,-0.2868373527181166,-0.3388321072573352,0.013062160793773949,-0.6037753459883469,0.3918414362995731,-0.8177063841384967,-0.15042855964170868,0.028853826682485206,0.6700050444151974,0.5699120438142229,-0.11990688567106125,0.8242118844935931,-0.3836586478032119,0.03702054314197848,0.2195504050636232,0.7069983684558191,-0.33122883328300795,-0.6126298380450145,-0.5940710658454054,0.010286154527303214,1.1024883191192592,-0.502328384246296,-0.20686972359088324,0.4588571713502271,0.07714477909401818,-0.11321953220217652,-0.046776813141760236,-0.009725246428753886,-0.4253157278903748,-0.7324443407350337,-0.261498799710346,-0.18403304928409492,0.2466954990860381,0.6988652037730544,0.4254178288862529,-1.6515151651972184,-0.04611231931284589,0.13060526985946225,0.2813109943064863,-0.04297315430510842,0.08847030839403858,-0.3242608252228601,-0.8311866218581465,1.5211041991083507,-0.2984011368065718,-0.15334532702361414,-0.2489326114390706,-0.1996454427874726,-0.15553689691724693,-0.3203745821081421,0.16623973816579635,-0.8356173785842567,0.2532476994922885,1.1861011629883036,-0.1796059469153443,-0.5311225483565575,-0.6286892797544023,0.9868622375854871,-1.6219927714505944,1.4720872519283592,-0.8027994352046184,1.9757521088417047,-1.3843732911884576,-1.1052887211270204,-0.2209437541713563,-0.20335479415501406,-0.624887484885817,-0.09054456957370648,-0.1480886631915493,-0.0566870964008448,-0.4412375922711021,0.15564440631650367,0.1143639645443189,0.7967294975449482,0.5239918103458018,0.14029313594360518,-0.3770481207621901,0.5145213651945975,-0.22611223314415665
Northfield,-0.7044576292779593,0.7083368212767666,-0.9217941532964168,-1.0399847240292543,-0.31124027680209804,-0.7153043847127363,-0.5518143795861892,-1.038616693127046,0.4054251459410631,-0.588304611612501,-0.15431438144816306,-0.5117067068493061,-0.1859736971719617,-0.4287819321783361,-0.22678515076341396,-0.17098838365509875,-0.6640564885324957,0.7669842758520079,1.5330034985949097,-0.5725719705393933,-0.5642418909279368,-0.2400418240384328,0.05405423811293797,-0.04937244223224311,-1.0333262000036751,-1.0468053579140322,1.0933933408475185,-0.5223182040030535,1.1213542420364655,0.1531328742009363,0.9987717571653992,-0.4727743645276228,0.09605086328884203,-0.3988674528629741,-0.6037753459883469,-0.6692381005559788,0.3335709262583852,0.4570547256200281,0.4390121292141261,0.453476390893665,0.9591660431293144,-1.0440198097975308,0.5016942737077268,-0.6003021052552724,-0.13699611076641602,-1.1784993517435058,1.0142620945625376,3.2162225938282205,-0.6960018422144469,-0.4954105765566721,-0.4023355870822046,1.1024883191192592,-1.1267005237413454,0.8838713214447582,0.6052211000524534,-4.005663083202356,1.1147755765586662,-1.1609084794680826,-1.4602036555592786,-2.0030596375093923,-1.7980520414844758,-0.667443864742364,-0.31706152345676275,0.23437102057966305,-0.9516140358148212,-0.6206441827287352,0.669482456246162,0.33922144188186,0.06487264412583936,1.7490490243963446,-1.039836731496772,-0.23765380969830585,-0.5557708159004748,0.3705753832536035,-0.827372222665833,-0.4175772735318232,-0.8801285020173051,-0.33824301683782404,-0.3570964758859765,-0.9968602351590706,-0.6493936933986966,0.5057062675259816,1.4277848877770352,-0.29877802646202745,0.17460771399927344,1.867202084490064,-0.6311175498619135,-0.4798987128099526,1.0701487596803432,0.05982105647100847,-0.4744438488438422,-0.8588476901537622,-0.6290387807175293,2.3287543589589053,-1.5070132577241617,0.4915289784320872,0.5276177691336493,-0.211684237572886,-1.861790348433828,-1.7137897815758203,1.4535197377938749,0.2312758260945495,0.061258302315950225,-0.4437582208890729,0.2785906299554954,1.575279457448474,-0.2233853039027731,-0.5317327575933081,0.5145213651945975,0.4682181544990648
Norton,-0.21038950377530036,0.371957691538027,-0.38629536767650025,-0.1945621909788468,-0.31124027680209804,-0.30582095665141457,-0.9653188866342568,0.24267973344258945,0.2571762344529032,0.2425525654589377,-0.02492867919797171,-0.2734574531203849,-0.1859736971719617,-0.2881740683474668,-0.2974508233234328,0.11173313600082306,0.03959953021084737,-0.3237401829731556,-0.1279781157164903,-0.923165823781527,-0.4938277776056369,0.9924335513981142,0.1444402875069886,0.2323280657614048,0.6041097761673949,0.6101036769113696,-0.4534666347521581,-0.3306650349857455,0.1831895476605256,-0.4413152408145453,0.23261511185799874,-0.04609468485260592,0.2884642779242252,-0.8576877375269001,-0.6037753459883469,0.3918414362995731,-0.13753407730540462,-0.4613352337129316,0.1944109447502941,-0.3693324924881573,-1.1592739916047416,0.5430436903327108,0.3956558521338808,0.5902518479170532,0.3671634265505912,0.4858455968364097,-0.23527705827145495,-1.0626621172234674,-0.1123978130284196,0.7131804172303103,-0.4023355870822046,0.6220744146985772,-0.04083593331517253,1.3073354918703612,0.42958438560978174,-0.2548590079322828,0.25055545851647665,0.06176127864021126,0.0056813734912672855,-0.07781573556482607,0.09371116648643124,0.5078819513244933,-0.10453330643872924,0.22204654207328794,0.12973443150137315,-0.6171744540834789,0.05733053720213119,0.5917650256027059,1.2923472514753145,0.2313382361970821,-0.44630186599644817,0.7188272526585875,-0.3628458236691292,-0.756076496538662,-0.827372222665833,-0.008973376188104171,-0.792238443645975,-0.18939234117323495,-0.3767778550232895,0.006793124824489095,-0.5426781040832099,0.25949387117041395,-0.5728164878247343,0.8604759980420369,0.4504695637235542,-0.12502439941120005,-0.5644542155250094,-0.8180590922291565,0.9868622375854871,-0.5687356266916108,0.6813089922396525,-0.2423168857131807,-1.185117734668377,-0.5552282819322503,-0.3566202665596202,-0.03498053566215808,-0.09769610560933054,0.2511163271227167,-0.2633015163307659,-0.5498891061850992,-0.058918776444220784,-0.4682155920631092,1.0097621659411564,0.5668984825006146,1.1004660750973858,-0.1438343589202394,-0.3393458377812548,-0.07029704914925328,0.5145213651945975,0.5797669103974099
Norwell,-0.40801675397636383,0.7924316037114514,0.0034198553621823924,-0.2509236931822072,5.077400562491369,1.177094029256372,1.0076172589681225,-0.06483140893412287,-0.18532250308355608,-0.5490819259302554,-0.15431438144816306,-0.5216842404496843,-0.1859736971719617,-0.5140580147036712,-0.2534640407626341,1.1530714594878828,-0.6122909882719523,-0.3112832476027816,1.4615036470307252,-0.7918997478048825,-0.3134037136318867,-0.8364090401040368,-0.6345845976798227,-0.9263029977494608,0.2624576207744475,-0.5380800805346221,-0.3744205077154159,-0.8388021621778317,-0.6435181329618431,-0.9198260067899732,-0.04472571991050309,-0.6459306934629754,1.2371877985917632,-0.8576877375269001,-0.08754956433551354,-0.24655917051120674,1.1888007651548236,0.6457200587975206,0.4390121292141261,1.7309954466707054,-0.8673334921184228,-0.34089041100565176,-1.5308837089368192,1.4941877030280055,2.327640398166149,-0.5626917207689361,-0.3889089213248149,-0.8066604678443066,0.7880198320014511,-0.3967500872679388,-0.4023355870822046,-0.09854644193244537,0.3120700585733336,-0.6431661416051393,0.4881299570906723,-0.36822615472175146,0.3335216844698535,0.05418885363216674,0.0056813734912672855,0.8902199573420595,0.6995585384488389,1.2848803335576984,-0.07257772619089056,-0.14768781311796644,2.3746391443507826,0.6833170839242875,-0.019119557242342614,1.0732825953362064,0.13620515067227495,0.2644319393393505,1.542842007572205,-0.15906968485677705,1.257724111074174,0.1452450072951502,-0.02394607837466456,0.8252595808886561,5.887405992575108,0.3613551587857444,0.5974504122737038,1.9099746963257116,2.0910621099198092,0.33481610620249985,-0.7030331454082813,-0.2573760970154537,0.1286307390452273,-0.7527121957088583,-0.7644442185357212,0.8592163896900937,-0.4647028617820054,-0.517771571300047,-0.25140382688036056,1.2149377429645567,0.7757922608425071,1.067011953569025,-0.3200998541416982,0.4572750427445451,0.2897190857248423,-0.5326765573059713,-0.6526901899736616,-0.4695290175863893,-0.040745841854955465,-0.3604373050435166,0.8210777455675542,0.4511676024035469,0.20712319994315875,0.8040479458444644,-0.8654545069858063,1.4606797026897982,0.5145213651945975,0.3183286316461101
Norwood,0.02017562145927381,-0.19568208989609606,0.2321214625150886,3.2998509456295047,-0.31124027680209804,0.14558577475904252,-0.23881583017858976,0.1914278763798042,-0.5037664052154656,0.896564502586859,-0.15431438144816306,0.7407069482674484,-0.1859736971719617,0.014730008639777916,-0.3426431508448334,0.2730116210048697,0.610521184081036,-0.28781505228263626,0.3747891704605109,-0.1905882357851597,-0.3387676853041726,-0.2937763144472757,0.2463549863494501,-0.4122788839164523,0.40369167754150304,0.5599898852316002,-0.5797844516366639,-0.6443095559984481,-0.20448611932139452,-0.4312040540929679,0.2050891333140848,-0.5868128658984749,-0.9214416334900868,0.4593844365974319,1.2700403772247442,-0.090242637364424,-1.1541847838870103,-0.7622617778020923,0.1720155119645633,-0.0012337815015523155,-0.16368203181806504,-1.1444668667677993,1.6799116778375485,0.050120798507912984,0.10203471431602093,0.5357759452938071,-0.15334006464299638,-0.0020838555098008898,0.8213686336692241,-0.026773252435189028,0.010286154527303214,0.1416605102778955,-0.9366742204167652,-0.07213112391000924,-0.4778719723440222,-0.20897230566035505,0.2037539977222639,0.04914057029347038,0.0056813734912672855,-0.07781573556482607,0.25894226793072417,0.2412648593817269,0.2006324889436978,-0.5050976898028455,0.9138701621868008,0.3738220909125725,-0.2820745124397764,-0.40508511434123773,0.5618569412848193,0.2208551417756712,1.5015924802401357,-0.19611648656778344,1.5664040986443268,-0.4368584639308542,1.2120941436117476,0.1272279229264691,1.6298087418562557,0.5399759695832513,0.5384062748617647,1.7536872190291974,2.2883219175221745,-0.5973533642083011,-0.9397907046510944,0.8604759980420369,-0.0322886732939365,0.6664080393988915,-1.0310975558833368,-0.7504270163453157,0.2610796879017408,-0.2799393128060833,0.032465291982252065,0.48631042862568796,0.24898062025749365,-0.19473045182085572,-0.5209621224402692,-0.14984017062372185,-0.03165942526827982,0.5046963779672924,0.06301716087701298,-0.1480886631915493,0.029535420334486227,-0.5114187135293579,0.08006970001725894,-0.030543487847137937,0.4929929199925104,0.3559581290466046,-0.1710455338624283,0.35875198431631145,0.5145213651945975,-0.14672058531319213
Oak Bluffs,-0.7044576292779593,-1.0156062186342736,1.6513210421669342,-0.4763697019956493,-0.31124027680209804,0.5092460572992163,-0.4386360908733382,2.1389984447656496,-0.9233008158090616,0.4673801636019078,-0.15431438144816306,-0.7290996361303921,-0.1859736971719617,0.4345176309926476,1.2929188655255797,1.4446991468954016,-0.5638607902106438,0.36239935647118265,-1.316310390802489,1.332155747629136,-0.5522777485234646,-2.1227895612940286,0.20403633108101046,-1.4111634430135638,-1.2936183511443713,-0.4520175978914985,-0.5797844516366639,-0.5986218899071493,0.4044185529044713,-0.2988818625143433,0.4983804540900593,-1.23096276027941,-0.5259914505377573,-0.8576877375269001,-0.6037753459883469,-1.138028584772446,0.3835921261621624,0.21181359444454603,-1.067863771888964,1.276285274275487,-0.5529360311331565,-0.4815162907640274,-3.1641049744282834,-0.7036281582816936,2.0740390212461257,0.3027676524926189,0.5738507538095737,-0.5506588184651454,-0.3791882263706036,-0.4460803319123055,-0.4023355870822046,-1.0593742507738086,-0.06798254807582688,-0.5896984433190784,0.6052211000524534,0.039355730164195336,0.016548154545413297,0.05923713697086309,0.0056813734912672855,-0.18797999096802684,-2.6090771258368446,0.4564070165028581,-0.027741845904829462,-0.1969857271434667,1.6600638413874496,0.5731664499915762,0.31110784818565845,0.2727856736809417,-0.3133311411709618,0.08122921016590508,-1.039836731496772,-0.14166891435615284,0.2930991499174459,0.22035513261463466,0.09965794382397633,0.9274105552245859,2.04221593882942,-0.010771530375728087,-0.04219440968896853,0.6861523135780706,2.2900962315809497,0.2863504003919476,1.4277848877770352,-3.4591253075504884,0.3355271263384372,-1.5168538607668778,-0.3311325453458455,4.092029616937681,-1.047708516445998,0.5864496288505002,-2.562909509047349,-2.3161023188315,2.590365689524221,1.932206745836372,2.199808602694917,0.1947387342609694,-0.16813523130645286,0.5738545736521761,0.2001258487794413,1.2180328429865193,-0.06488510519696468,-0.04237893764568591,-1.3022013169938254,-0.9864839991570742,0.35005805996783457,0.6920254916449996,-1.189228705483368,-0.07274921853478095,0.029418156587242582,0.4017791624340433
Oakham,0.08605137152629506,0.750384212494109,-0.5886581662463968,-0.8145387152158122,-0.31124027680209804,-0.5144625128540881,-0.7737978699939227,0.1914278763798042,0.8431203812911298,-0.5540708611647992,0.25288320641775824,-0.6704501826115268,-0.1859736971719617,-0.3990267748450413,-0.6360893903664224,0.3401967791836434,-0.1289599308821616,0.05217882222127864,0.20827539128717884,-0.4222944518067348,-0.4211269230885831,-0.8098904282846313,0.1181306971729952,0.4157721724724041,-0.9985645559980594,-0.4243880820126463,-0.5797844516366639,1.1146142264412506,1.5874127189651943,0.5300438922756944,-0.3524814465478642,-0.33920761773263364,0.4848826317566413,-0.8576877375269001,-0.6037753459883469,0.3918414362995731,1.061232436520951,0.7164063257152018,0.4390121292141261,-0.3909853578403105,-1.0544748379429862,0.9448319182137844,-0.923599296478479,-0.005394527224362367,-1.4394005639451417,0.9019318339813884,0.7274826168629336,1.6436410333562328,-0.595955437211128,-0.2980895979792056,-0.4023355870822046,0.1416605102778955,-0.5294749990069504,1.7906834843763504,0.6052211000524534,0.5708254883069377,0.4732626308023323,-0.3634515126866481,1.7922744514300482,0.6188668867570296,-1.6251728953340656,-0.18440948131890228,-0.3433334159897721,-0.6776403888920973,-0.2433624080989512,-1.2044339853863522,-0.2525887471986955,0.14109749501644905,-0.14011905098703206,0.12173430631426073,-1.039836731496772,0.050862191505592735,-0.5557708159004748,0.22035513261463466,-0.456560156069909,0.2634292220410422,-0.8801285020173051,-0.33824301683782404,0.4104773104692304,-0.9968602351590706,-0.18849506608359104,0.5045080531453285,1.4277848877770352,-0.6989966777789071,0.6803544384937882,0.6936988131509628,-0.6644492170303654,0.20994846120522287,1.9506062789688223,-1.5030766422036124,-0.1297456330820982,-0.6346546703571874,1.1855346479641846,-0.12263088579857677,-1.5252734639331231,0.19576567719697904,-0.8024969891704766,-0.33833151184708404,1.0340307333331848,1.3309104646364571,-0.3273199540378094,-0.5810733462724559,0.4598377187900557,0.4304373322442677,0.4572592049863408,-0.2300054775352125,-0.06799974487736415,-0.4807081310048782,0.5145213651945975,0.2059361204646002
Orange,0.25074074669384805,-0.6161560020695203,-0.7081798542443799,-0.6454542086057308,-0.31124027680209804,-1.1364873392900958,-1.0036230899623235,-2.576172405010608,0.3183489608981144,-0.5566131596240984,0.008589322728583778,-0.4651371226055112,-0.1859736971719617,-0.5140580147036712,-0.08819094081236553,-1.63273139799328,-1.1521590363179683,-0.6937819401656993,-0.2539673668334961,0.4460493157591256,-0.02843104613211954,-0.06305460215990268,-0.032359597858629074,1.5606599175260714,0.4204737873050824,0.5499901593879536,-0.5797844516366639,-0.031379854627462914,1.8297074082348213,2.317052786508316,-0.8528153931447807,2.101583372775719,-0.7550289447855578,0.5286112540301032,-0.6037753459883469,0.3918414362995731,-0.6011008541267346,-0.4146178096708133,0.3730371139879717,-0.06619237755801202,0.9441947354633492,-0.40115864518781263,-0.07692335607273358,-1.5092688168806196,-0.014345263019640885,-1.2284297002009017,0.3690082697384273,2.3019309889026465,-0.5459322347094685,0.1705477261422775,0.11344158992968018,-0.5789603463531271,-0.14942239235778992,0.0882719709481735,0.546675528571563,-0.3844214614059612,0.26119215415152497,-0.046776813141760236,0.0056813734912672855,1.119047335272216,0.6943823310598659,1.233316045349966,-0.30948319921256834,-0.012118549547839834,-0.1421836041395412,-0.6736786439121656,0.43084587111271627,0.06387582499050752,-0.6206658424828103,0.24473681187964685,-0.15755517467196628,-0.2230596150848791,-0.5557708159004748,-0.6246337772295643,-0.14755010057330611,-2.1371186748533084,-0.6620935495191977,-0.33824301683782404,-0.425981302866572,-0.5002495131967484,-0.6101986977248499,0.4499273222197194,1.4277848877770352,-1.3062249763286546,-0.6989548101276143,1.4578404782089818,0.4021641323600974,0.8051107289830212,-1.0001162181060803,-0.17801120202295576,1.3301526924970528,1.2709859979137006,0.10264405342832306,1.1751613026024428,-0.9592070714553326,-0.6913213068710973,-0.7272457915273599,2.0261766830347456,0.6416158238252593,-0.7106092833825192,-0.07923501391137494,0.06900188639996997,-0.7666031828162735,-0.034242483125414766,-1.8296985554084804,-0.5359129486183671,1.5852495129848767,-1.6978728058753323,-2.134304929806981,-0.16890655917332756
Orleans,0.18486499662682693,0.03557856179928732,1.8189158067137612,-0.13820068877548622,-0.31124027680209804,0.8036841412861667,0.6785698395286102,0.8577020181960144,1.0314284930533024,0.3904905039201786,-0.15431438144816306,-0.7290996361303921,-0.1859736971719617,-0.4479359123724981,-0.8534634228615674,-0.12143779123133215,-0.5953234924781063,-0.5313721166291631,0.8654986106367628,2.205727143036765,-0.4067885280425262,-0.3827476928950385,1.4197826399271265,0.5406752558371685,1.0979938665014801,0.5439560941374834,1.3064307563843864,1.1836440309421132,0.12154524132832024,-0.6841348115135656,-1.0709509844695946,-0.735068396580713,1.4060486096204687,-0.8576877375269001,0.14050783814484882,0.3918414362995731,0.19153105971684206,1.2073011025934373,-0.09159850200103453,-1.5169343561522777,-1.1892166069366716,0.3823283991802812,-0.7454764560755002,-0.8339730770637469,-1.0249698047165647,-1.1618559022577049,-0.33769830030702824,-0.8432321320413295,-0.662653040546674,0.26920821543101064,0.938685073148696,0.02155703417272517,1.3979346489995066,-0.9425852520070804,0.546675528571563,2.055671412348316,-1.5427914255526731,0.09457512034173753,0.0056813734912672855,0.7918517295368739,0.9573371849497104,0.8924110941388725,0.07492567804140313,0.40691371966891504,-0.19909668136670935,-0.4108340871631879,-0.12404675436155692,-1.5975238712837327,-1.0009496500169337,-0.057835154718112486,2.081377503296437,-0.2780685024739493,0.7561191312726755,3.506423115342076,-2.310620489049528,0.042102110979861065,0.8506295705258102,-0.08519686820802265,0.15461938168416145,1.30911622830271,0.02494321990917547,0.3700188183513408,-0.5515083074928812,-2.4930802871304345,0.013688301660110294,0.5026633968864587,-0.06447920799823002,2.211857907366909,-0.8811354722562857,0.6713897211697731,0.2960580452118206,-0.4104616505606121,0.9806634544033458,-0.6273278479545291,0.3555277755898582,0.4627445491712881,0.368963102134104,-0.14078011509162766,-0.005537183074201132,1.3385729758845837,-0.03525058729252038,-0.15542105305384651,0.27888215130371274,0.09957972470371658,-3.098245438127483,1.1099554169276191,-0.661251015488338,0.4173211558436671,0.5145213651945975,-1.5278380663511584
Otis,-0.5727061291439168,-0.3848953503741369,-0.4006805941072978,-0.4200081997922888,-0.31124027680209804,-0.6343826596434751,-0.4782171009790073,-0.7823574078131188,1.3517404723825952,-0.4495789189976369,0.11092494074027087,-0.7290996361303921,-0.1859736971719617,-0.5140580147036712,-0.5136413251371769,-0.09433223919244037,-0.5571872602502921,0.6367180214430841,-0.9359584797602084,-1.2218086581397007,-0.2502163127477289,-0.2678375368571225,1.4009557894972544,-0.18305127630740228,-0.3230138222068257,-0.3500621215025165,2.4174447112091166,1.3140648005647793,2.0410812819282307,-0.7004026408556392,3.0639710881711233,-0.5020767540169689,0.4403086472963185,1.252761398643083,2.5676252611887342,0.3918414362995731,0.5354736049993807,1.3080822971192982,0.2609631829684164,-2.0149502592518016,-0.1561963779850825,1.1055472093662135,0.3398994912107974,-0.5644176741735735,-0.7213859018726672,-0.4129006753967438,0.2358606550921809,1.3144960555830258,-0.562606635543355,-0.6927315551341386,-0.4023355870822046,-1.0593742507738086,1.3979346489995066,0.13104612957702222,0.6052211000524534,-1.7225637049522158,3.005856552587851,0.5422596797062372,2.283930311065852,0.06961466121725438,-0.6769927611431712,-0.7732575440489516,-0.2972734790989987,-2.7481527779631216,-0.09159420215983614,0.940697383668136,-1.8926655138908028,-2.0342559291062767,-0.9688352048012542,-0.17985867205010328,0.5184787454924954,-0.259545101618446,-0.5557708159004748,1.4221171377263846,-0.5183621671692298,-0.12814951291335558,-0.8801285020173051,-0.33824301683782404,-0.681839231651641,-0.9968602351590706,-0.3998896926849802,0.5234728945494577,1.4277848877770352,2.0059293793972435,-1.6184943092085495,-1.6533077295272385,0.6021541353708094,-0.4528458824564162,1.2129256547000966,1.079102164302283,-1.1841166460003736,-1.363281984696056,-0.7461080341808656,-0.15868066880971626,-0.5027019162313082,-3.2042958786813425,-3.422638148930241,1.2698777583641812,-0.06534120171636748,0.8972121705939958,-0.28279669569260435,0.5477986366547473,-0.8477105459938326,-1.2536721523219725,-0.4539505276709699,-2.7332764733001813,0.3756457764532334,-0.9971335200113934,0.5145213651945975,0.6347503428649297
Oxford,-0.4738925040433851,-0.7422981757215477,-0.7259010765088156,-0.3636466975889283,-0.31124027680209804,-0.7708771356639157,-0.6218578634592578,0.34518344756816033,-0.01602130822720824,-0.4238131644420047,-0.15431438144816306,-0.25268204117449183,-0.1859736971719617,-0.24949947297847344,0.06695976868058559,-1.0451136715871057,-1.015753138485045,-0.7102077524986008,1.962119679572384,-0.194371188565388,0.4982378246673477,-0.11591605982098048,-0.10356927392152687,-0.8272652548033324,0.393726485381776,0.9591237113881801,-0.5797844516366639,-0.2464637184220344,0.6700183604182198,1.1216447940301115,-0.2828262261084204,0.390084384672976,-1.243619865791065,-0.8576877375269001,-0.6037753459883469,0.3918414362995731,0.18769587656053432,0.10958250175091472,0.4390121292141261,0.8648808325845759,-0.6502495309619295,-0.13999629706511496,-0.24398844335524106,-0.4759379249868356,0.6046265340302498,-0.21317928156715396,1.126925460801668,-0.5140871542681227,-0.5792810363772415,-0.5447408212010387,-0.4023355870822046,0.1416605102778955,-1.3710200565872344,0.7555488455582121,0.3417660283884459,-0.33313632357263023,0.31012095407274737,0.05923713697086309,0.0056813734912672855,-1.2196014246344857,-0.34690510403168345,-1.0156442883484558,-0.22030710451517366,-0.3079060337008432,0.00958460179957381,-0.8767702097444433,-0.5214086029510949,0.05757275691455545,0.8744497921695409,0.23674706795856,-0.3752610133689964,0.057036658457427086,-0.5557708159004748,-0.6246337772295643,1.7065102324063124,-0.5027030854784317,-0.8801285020173051,-0.33824301683782404,-0.5440695776904501,-0.01332075325132791,-0.5611604072706999,0.3287423988247068,-0.3857780160229121,-0.2849773833131696,0.4274810762465308,0.2297556593657373,-0.6311175498619135,0.1693692156749184,-0.7145624280665733,0.6204256657782093,-1.3057748397986362,-0.35441339561146834,0.7465249474766733,2.0043063118586506,0.3555277755898582,-0.3358033891329249,-0.3178183734128369,-0.3943601659362027,-0.005537183074201132,-0.4293489732870343,-0.053592781903373785,-0.41461208704686975,0.0006564658136599532,0.1577192231637393,0.6895283525264394,0.4722891391768184,0.12963066055638442,-0.7395729100711095,0.5145213651945975,0.2420439340633617
Palmer,0.053113496492784434,-1.4150564351990265,-0.3495117130047757,0.2563298266480373,-0.31124027680209804,-0.8430242158461486,-0.6493092091777056,-1.192372264315402,0.5147651023819906,-0.17013986417281066,-0.15431438144816306,-0.6801472709334041,-0.1859736971719617,-0.4337570702278348,0.2516312614619731,-0.06113778929158211,-0.31302980491663074,-0.590578186442618,-1.8451731149353,0.9301806680144068,-0.19613191150920886,-0.6847552757304969,0.8381640598682708,-0.5509176415858542,0.8513321816894414,0.4855571058025345,0.3200077254438619,-0.4582130181939732,1.0596492000839384,1.335371588540477,1.5185550876977671,-1.1358247553762841,0.29141365737794644,0.045080213173272,0.44080794152147856,-0.44326427374427785,-0.08955904097022628,-1.2176839152415817,0.11151378672455003,-0.4559439538967702,0.5923690053131705,-0.4212480565818663,1.424119828803832,-1.0226829675757398,-0.19398725656153407,-0.16324893310975647,0.37925039394198456,0.3270611222634057,-0.6960018422144469,0.34320358239756066,-0.4023355870822046,1.5829022235399404,-0.4751817694856417,-0.1512633173733801,0.5759483143120081,-0.34933163025684005,0.2463007802624573,-0.031631963125671195,0.0056813734912672855,-0.32603001579736085,0.09371116648643124,-0.4595572108678288,-0.2624913527614003,-0.8748320449940997,-0.2749807843362668,-0.8852235473882223,-1.021342775131424,-0.2747579300547018,-0.3516131938688581,1.7160822869790813,-0.09797252408120026,-0.14110759917871335,1.0262141203965591,-0.11764043132304534,0.037855932724655546,-1.1837095810512972,-0.18545900219775402,0.15296421285531986,-0.524388198553137,0.7543105141715871,1.3860068545552302,0.3834057652248438,-0.4828486153124654,0.8742766411908941,0.3585156138154606,0.8847342294154685,-0.9644342215464328,-1.1021138109412876,-1.3927526794104022,0.7053657580974818,-0.2311274612473168,-1.4473543671197715,2.5025637494267183,2.2927045759477656,-0.21053861688793274,-0.2646998055852856,-0.4586966248070815,0.3663799865975239,0.2001258487794413,0.25371177980200005,-0.0509083806069167,-0.3894200979901756,-1.5013906427317507,-0.8608499608725546,-0.7398202477203228,0.09313621727093632,0.1430074043758595,-0.8079017209660971,-1.7392068900063251,0.9334409981705046
