,no_vehicle_avail_%,exp_perpupil_USD,debt_pervaluation_%,homeless_Shelters_per_1000,median_owner_home_USD,median_sale_homes_USD,unemployment_rate,race_Wh_%,race_Afam_%,race_Alaska_%,race_Asian_%,race_Hawaii_%,race_Two_%,emp_computer_%,emp_legal_%,emp_healthcare_%,emp_healthsupport_%,emp_protective_%,emp_foodprepare_%,emp_clean_%,emp_personalcare_%,emp_sales_%,emp_admin_%,emp_farm_%,emp_construct_%,emp_repair_%,emp_production_%,emp_transport_%,emp_material_%,occ_1.01to1.5_%,occ_1.51to2.0_%,occ_gt2.01_%,moved_lastyear_%,age_lt18_%,house_2000to2014_%,house_income_gt30_USD_%,median_earnings_retail_USD,gross_rent_%,comm_car_%,comm_carpool_%,comm_bus_%,comm_walk_%,comm_cycle_%,comm_taxi_%,comm_wfh_%,gini_index,exemplary_%,proficient_%,need_improve_%,unsatis_%,dropout_%,college_%,property_val_USD,tobbaco_retailers_2019_%,licensed_nurses_per1000,preschool_%,health_insurance_coverage_%,public_school_%,private_school_%,dentists_per1000,young_females_%,median_age,lt5years_%,pcp_per1000,psychiatrist_per1000,psychologist_per1000,pharmacist_per1000,population_density,rural_population_%,costas%income_wmgage_lt20%_%,costas%income_wmgage_20to25%_%,costas%income_wmgage_25to30%_%,costas%income_wmgage_30to35%_%,costas%income_wmgage_gt35%_%,costas%income_womgage_lt10%_%,costas%income_womgage_10to15%_%,costas%income_womgage_15to20%_%,costas%income_womgage_20to25%_%,costas%income_womgage_25to30%_%,costas%income_womgage_30to35%_%,costas%income_womgage_gt35%_%,avg_ela,avg_math,students_disabilities_%,student_teacher_ratio,print_media_circ_%,libraries_%,crimes_against_persons_%,crimes_against_property_%,crimes_against_society_%,emp_pop_ratio_hisp,less_than_highschool_%,vacant_rentals_%,Diabetes_admissions_AA,Diabetes_emergencies_AA,fruit_consump_%,obsese_adults_%,overweight_adults_%,diabetic_adults_%,heartrate_adult_%,poor_mental_health_%,smoking_rate_%,smoking_pregnant_%,infant_rate_2014_per1000,hiv_density_per1000,firearm_deaths_2015_%,live_births_2014_%,chlamydia_%,gonorrhea_%,syphillis_%,nonfatal_opiod_hospitalevents_%,hypertension_%,diagnosed_depression_%,anyexercise_%,suicide_deaths_%,risk_per1000,substanceuse_rate_AA,mentalhealth_hosp_rate,breast_cancer_sir,prostrate_cancer_sir,colorectal_cancer_sir,lung_cancer_sir,cervical_cancer_sir
Millbury,-0.40801675397636383,-0.1255399060446256,-0.1387170277789005,1.2306155556826686,-0.5866095930363209,-0.2800579839764032,-0.5260981224991917,0.33589783277427177,-0.4018571549308178,-0.09803479257358626,-0.2933990361785669,-0.1859736971719617,-0.23256033976049545,-0.105501324988532,-0.7066330985919843,0.2863844624509804,0.5881761363881836,0.07173955193209215,-0.2993233470101902,-0.09013042106903588,-0.1581344974053453,0.09955804048555683,1.3478988283097493,-0.5797844516366639,-0.480546722346791,0.35736456523823146,1.3319202027456212,-0.5658065652074644,-0.3727464208669608,0.3336610826672596,-0.6037753459883469,-0.3815322569042634,0.4350888127533533,-0.04453951220585879,0.4425966333624423,0.05948753975497997,-1.0802864369072116,0.160565766684914,0.8196617346949495,1.2413527271889797,-0.629304238878901,-0.4954105765566721,-0.4023355870822046,3.0241439368019862,-1.1538471385019995,-0.20045359979655544,0.1602271909007696,-0.1605266036422905,-0.0132623425871413,-0.00915739962782035,-0.04153072575178201,-0.33121690460083225,-0.19218841128450898,0.5017718729972348,0.3763577661524352,0.9087288561851016,0.20049574261334785,0.12240583153446395,-0.19208553247648089,-0.5242176398459115,-0.009759847657872344,-0.08008536866330314,0.037855932724655546,0.1289169758227729,-0.33824301683782404,-0.681839231651641,0.30766359272005056,0.19346812702270505,-0.7288484511205435,0.3222509152365781,0.6573659510167648,-1.1620738019899404,0.0021841263386739576,-0.12821191821398076,-0.5003970855369437,-0.39885544205306495,-0.9813529896699359,-0.6066305428826154,-0.4827022138883589,2.761351755092579,1.3780993232916727,-0.22059436446464764,-0.12440793317534825,-0.34617126813141696,-0.254333698484728,0.028969100759204537,-0.4476470405895263,0.08874442649780072,-0.14336390384486006,0.44502539373933503,1.0499335505580931,-0.0841942548239241,-1.9202753818466891,0.07792121959703008,-0.1526199418760359,-0.4811427571796784,-1.3553471602884677,-0.5529715549096906,0.8201546877996857,-0.0802614333476442,0.05434950836452723,-0.7018397616400233,-0.6862593535204327,0.8352597090123365,0.09431640755556872,0.2706984971218419,0.3910445386821018,0.08738011939185307,0.1829321235863368,0.08582417833226648,-1.0819484837987108,-0.23499473209782296,-0.8677750339384775,-1.0966073660697502,0.2832957029714884,0.29740742045776736,-0.5866986848782101,0.184941163615688,-0.1405706459972198,-0.8359687154941841,0.6553570202526499,-1.349289562881718,-1.6841829825653991
Millis,-0.2433273788088109,-0.5828117655105559,-0.25137078597597073,-0.31124027680209804,-0.02210743863749878,1.3308598175125794,0.4989390187565165,0.2953688838308133,-0.5633024923701366,-0.15431438144816306,-0.3980326225593489,-0.1859736971719617,-0.8534634228615674,-0.3744799626049008,-1.1776783175153065,0.02278691952647377,-0.4411290574508577,0.3880835318593421,-0.6839302300297861,-0.3563438949929233,-0.2002008675805791,1.8207320374649367,0.4957056770422864,-0.5797844516366639,0.3814123378837069,0.019908734970109896,0.015606699505563076,-1.3692532629953469,-0.8193948037623152,-0.31864790631850703,-0.6037753459883469,0.3918414362995731,0.6225663138064816,0.21529487201997946,-0.6020527591283497,-0.8640395543477957,-0.4602409440400596,-1.0346948796914432,0.6865141200487044,-0.4775154900710997,-0.2291186188656251,-0.3967500872679388,1.041840508551073,-0.4588568702479566,-1.1538471385019995,-0.07854724770433702,0.6015833474990684,-0.5185682454268418,0.01618454472297619,-0.00915739962782035,0.6538368599432621,0.8845506726034987,-0.2361316835460969,-0.1844759181252072,-0.635430273441665,-0.7382620100122987,0.3151163261274337,0.3116156410718338,-0.14799875927368525,-0.18047157874533787,-0.1714186187604459,-0.3805258699412409,0.8412820770158236,-0.040102367199015714,-0.15962220604031718,0.056212485997596366,-0.2718532369755457,0.2709802021297775,-0.6339843397758016,-0.29877802646202745,0.9102393132640214,-0.9710383857254354,-0.9644342215464328,0.629267331685035,-0.9287277705962036,-0.9254840144325568,1.2895999612309652,0.06594851650710985,1.5660097217200275,-0.01448153676515859,0.24596653833609225,0.17390209165806353,0.3020792198420772,-0.9135433902951822,-0.22027335474042894,0.05047022582067729,-0.3112361150210905,-1.5383047950501647,-1.7475760610181248,-0.7286661231537549,0.2921400478045465,-0.753462435081431,0.5162383479941184,-1.5272608110775308,0.7090128177298285,0.5177821288514481,-0.4727092880440347,-0.2015416091545396,-0.09754525136769754,-0.2351463947983449,0.34817412196627745,0.961578737091192,0.5061966543632489,-0.4750529211894268,0.2425653432135545,-0.02811902853182077,0.05557406984113708,0.07665039276633147,0.1571321453000387,0.09460053544134046,0.5492965402419648,-0.0024031808356507487,0.9726710829565072,-0.4230455457353982,-0.3111569246247698,-0.8396474460711177,0.5018726353461129,-0.8091748997672971,-0.11368220090456355,-0.6780293493121843,-0.7823324429266008,-0.1475963773324237,-1.3111179277364062
Millville,-0.6056440041774275,-1.811430875067848,-0.9272933351583926,-0.31124027680209804,-0.6997050160246859,-0.6062865397321017,0.3964353046309456,0.060729817010081476,-0.6087368584671548,-0.15431438144816306,-0.5948882010358602,-0.1859736971719617,-0.024411058827897996,-0.6808579864511987,-0.8146170665289135,-0.5062598639336029,-0.5083200263646924,-0.03606617442697623,-0.4233895998050725,0.3025531108103564,-0.4329902908750626,0.4422490509527263,1.5522004745610112,0.15492621068695858,0.3954223874338017,0.22151580327057935,0.1443293534002122,0.5923293245492021,-0.039817447228478006,-0.8576877375269001,-0.6037753459883469,-0.7205511006111697,1.217630499342208,0.9081865632888824,0.6434907473029788,0.6871536766076057,0.8453705506889876,0.3431750321035244,0.7069983684558191,-0.9163754604353757,-0.3958626272044901,-0.6927315551341386,0.2165970253320572,0.7421778908037475,-0.6652080728102219,0.7042198552035945,0.0997674434215506,-0.09207746624230234,0.007350478529940944,-0.00915739962782035,-0.4388836318632357,-0.5719629594927784,-0.33227885689166303,0.09737585322865286,-0.7555801031434644,-0.4090893778094909,0.7654183939364659,0.6461773200743456,-0.2752203133175005,-1.039836731496772,-0.055226377030471126,-1.0001844038269865,0.8412820770158236,-0.8801285020173051,-0.33824301683782404,-0.681839231651641,-0.9968602351590706,0.27378980826372257,-0.36599322522690575,0.14284255430142515,1.9447212497300737,-0.39793213693192103,0.23550579651783746,-1.1967987171786647,-0.5836836076317999,-0.5347595897639016,0.8840726485700902,1.4951790177102755,0.014842113330820696,-1.3843732911884576,0.3920481880077802,-0.2837137974442844,-0.14401653791178387,-0.16380165743592082,-0.6630578234163149,0.004425725405081931,0.21098039617310305,0.7332283892603777,0.7747026073571922,0.3501445703608788,0.7389315927806259,0.34974440571773097,0.5162383479941184,-0.5613733006596019,0.6080019730678217,-0.05780268655925734,-1.7920637434708555,-0.39177490501192175,0.05848785554197676,0.6033123170122662,-0.027119933306114702,-0.9943089482301268,-1.005367299292122,-0.4750529211894268,0.8771782896962256,-0.10407156483271304,-0.17577719184238194,0.01429948305276464,-0.2701690086565914,0.13600043156446873,0.7941414591543347,-0.6926154873721024,-0.1854632412178249,0.5730268072166763,0.5417131758613412,0.10345133663786676,-0.10020548743860166,0.9768155240159088,0.1283138049293426,-0.941261626282184,-0.002568666287007228,-1.0021337537230328,0.9139486492793704
Milton,-0.3092031288758321,-0.3555339946860559,1.1004743123888727,-0.31124027680209804,0.7676106011950503,0.16296039473983534,0.6526945899448728,-1.9411362590208143,3.0628490841519223,-0.1268018352242323,0.7044016870268501,-0.1859736971719617,0.2554054746501617,-0.3027651478762939,0.9447887301802688,0.5516368483916262,-0.6247089482979442,-0.06193046353144885,-1.0596391513662933,-0.5470296456622971,-0.3623745274028858,-0.3783208988905293,-0.7472612982347241,-0.5797844516366639,-0.5288129777297486,-0.5428231723876357,-1.219417346495402,-0.5525083875928373,-0.9950716641249548,-0.572042698766897,-0.6037753459883469,0.104628379946699,-0.2666292673538346,1.1680209475147212,-0.7828574616748328,-0.06873295551171872,0.2759880992839677,-0.3706611872601336,-0.9829521251311386,1.0950660704008883,1.3382750595197053,0.4418640716862939,0.5260633315391882,-0.21864991803761588,-0.17656900711844406,-0.3351921994774294,0.10581341816947253,-0.21844510451920301,-0.11338175944154075,-0.02629053522740686,0.3558221803596717,0.7701962965298239,0.2599215711372423,1.2002740889611492,-0.32557018631597184,0.21307554217319152,0.8911584183566117,-0.1443501647708669,2.798726919314129,-0.029223311861085455,0.2355348848831853,-0.9438518098373732,0.9648860992144652,0.17286200500843776,-0.010771530375728087,0.4695214478811694,-0.07215916872852372,-0.3153598073821978,-0.9446643044298312,0.7914727822977473,0.013688301660110294,-0.3433505894277771,-0.7644442185357212,-0.30405531551196685,-0.13155677340258062,-0.1100591281675374,-0.5961020426421045,0.2901415363036847,0.4245845004524984,0.3099665103350965,0.24596653833609225,0.2738411938758187,0.449143755365329,-0.6703839093678545,-0.5949371359277178,0.107743745813939,-0.5548879809474455,0.7847625386955218,0.8160738355007661,0.5827617509699925,0.18263231619276246,-0.555008863283933,-1.0263933888868584,0.3099418970676964,0.3472070474823284,-0.6499198499079243,0.7940553177690595,0.4102068149377629,0.3285297203885875,-0.0802614333476442,0.8476759650892521,0.8701821162817844,0.942870685419245,-0.1959245131666408,-0.03858004219858044,0.2706984971218419,1.055060141344468,0.09071385380266526,0.17058607665965012,0.10840541748831757,0.6223534473333002,-0.5101934035711304,0.03736426311535895,0.4017822766231965,0.16272732272382193,0.7377952139867262,0.4825757506288934,0.5054461425596692,0.020760024558717644,-0.8096454877971841,-0.05130390232698183,0.4131937759239136,-0.4051027945802816
Monroe,-0.7044576292779593,0.29152029815230274,-0.7019858187642519,-0.31124027680209804,-1.251532683364467,-0.9814493788511548,-0.3723425513108356,1.3021450015606704,-0.6178601935165324,-0.15431438144816306,-0.7290996361303921,-0.1859736971719617,-0.8534634228615674,0.6524843219664864,-1.378098115609602,1.2769722619420114,0.7229349320631054,-1.8008672483465726,0.8005160142000536,-1.566479534684523,-0.1828013512381232,1.3248298589755534,-0.5140740484350542,-0.5797844516366639,2.487876027677503,-1.6139560912323063,1.9428194449587568,-1.7721480091162365,-1.23096276027941,3.882804395085919,-0.6037753459883469,0.3918414362995731,-0.8672243196705901,-0.5858611460096896,-0.4815162907640274,0.2747371208000973,-0.5226267499563989,-3.392014487822594,0.870872355712735,-1.391807094996674,-0.6960018422144469,-0.6927315551341386,-0.4023355870822046,-1.0593742507738086,-0.04083593331517253,-0.4335727643237813,-0.4894025172792249,-3.7842257510451,-1.4886964337697084,-2.956002959135576,1.9655011085765788,-2.405339593077258,-0.3622058811700681,-1.038912957110124,-0.9516140358148212,-2.3117264982544574,-1.5158064343952045,-1.9315388861737957,-0.36989820623213,-1.039836731496772,-0.5087690404015801,-0.3805258699412409,-1.3217883114603974,-0.8801285020173051,-0.33824301683782404,-0.681839231651641,-0.9968602351590706,0.5375622429564471,1.4269384791887159,-0.07796773608030078,-3.779412132048747,0.4753726231343866,-2.6310175799690305,3.1316541393871433,0.1539970166369257,-0.19499922048681034,-1.6504730555603802,0.2340932813545409,0.9221288276716776,-1.3843732911884576,1.4328799419185558,1.0020169416305296,-0.9471970985502978,0.3321818543632863,0.8799485380740494,-1.0248067812757096,0.7368033130250738,-0.308251882263281,-1.0486344298885533,-2.1473710924128024,-1.366235852147345,-1.189228705483368,0.5162383479941184,0.5360533975746304,0.6080019730678217,-0.11505193651722083,0.9832224573157308,0.10352355403127697,-0.08185112373309401,0.4109565169784479,-1.257887568162,-3.2915825453154017,1.1434185184663423,-0.4750529211894268,0.2425653432135545,0.2706984971218419,-2.7849094358325117,0.10631238587077113,0.24291045158926694,0.13600043156446873,1.2292300938400105,1.1334095341355344,1.2796892981796475,-1.5504053721424689,-1.0579865589490098,0.8510296401301847,0.6813094190130802,-0.6798212562794682,2.467608527990436,2.322818608145812,2.2148845735318368,2.3091985797905776,0.9139486492793704
Monson,-0.3750788789428533,0.011067015163201402,0.08659048861524014,-0.31124027680209804,-0.6685062786485853,-0.575621055491066,-0.7311055507503331,0.7005752098178443,-0.4752323007441353,-0.15431438144816306,-0.6104532033553572,-0.1859736971719617,-0.3365731916128432,-0.8315653881480358,-0.9285982121406086,-0.1161134170878448,0.4551424126747097,1.1218634566801775,-0.6204987091670734,-0.19657748840710987,-0.6260861523720228,0.2930307013254633,1.4243041638460503,0.20604778698346765,-0.04363890074916085,1.0909243483808708,1.7403266433643914,0.4137653831338188,1.1116009289435085,-0.8576877375269001,-0.6037753459883469,-1.4626799540583884,0.7209284220617841,-0.13115097361447173,0.3220601649981201,0.7803287266235663,0.3222215852084272,0.5423851398329176,1.0347463429696522,0.5464911074455437,-0.6960018422144469,-0.569405943523222,-0.19602471627745072,-1.0593742507738086,-0.7195013023315306,1.232480714269876,0.1723191403966134,-0.2395063775653531,-0.08982424959344679,-0.00915739962782035,0.4551604068875352,0.806308204763616,-0.279101620211028,-0.3560378659058177,-0.14850727938700434,-1.4272399910084328,0.17618008291291842,0.17308109426539556,-0.727371423653672,-0.7762980846529989,0.0862250476842807,0.2579101952743769,-0.3947581449705885,-0.29870196202235233,-0.33824301683782404,-0.681839231651641,-0.3265217786485678,0.4621160547125693,0.7510316858574301,1.3158972219543474,0.03667678913713369,-0.2341874944194885,-0.7644442185357212,-0.8721647529362287,-0.16725099715751898,1.198018293549265,0.012188926349208276,-0.4104616505606121,-0.4827022138883589,0.20181716130167804,-0.5940029472761129,-0.052275876518960464,-0.07048427015015578,-0.467751008595081,0.2906318014240554,0.021331005248616364,-0.33420288990198,-0.20619739382400792,0.3103730168359181,-0.3931147819146268,-1.5475898432734267,0.2033232888590244,0.5162383479941184,-0.7135919965559101,-1.2373362140005844,0.22144095440999406,-0.2832067661501622,-0.5920193266602631,0.26297972473377434,-0.0802614333476442,-0.2688575665973976,-0.5556051683449712,-1.005367299292122,0.31522938394052585,-0.2811010330514945,0.2706984971218419,-0.4316768992566459,0.08779488215505701,0.10121617037667834,0.13600043156446873,-1.0929574841230438,-0.8262279273060817,1.317633029372435,-0.3716721865573536,0.5417131758613412,0.33143620932974105,0.21468958631925816,-0.7310854788937876,-0.5707857674797197,-0.17788802306918494,0.7284598743126117,0.22626372483846785,-1.1379091522800884
Montague,0.7118709971629963,-1.0498608604536834,-0.25137078597597073,3.0480606192495623,-0.8849475191952839,-0.5736636841565318,-1.3461278355037585,0.6049421382297198,-0.4413798802027612,0.5200874539498233,-0.3515961638747577,-0.1859736971719617,0.7502420222011432,-0.6672520942881021,0.10912497057141653,-0.6358556095155407,1.5805374640260397,0.5089519103083837,-0.2695588004694688,0.6559155611394192,0.7567441728249462,-0.5486407514609736,0.5489169216429605,-0.0737949039232798,0.3126484345643597,0.8663033018370242,1.3411621477860975,1.7706985299910885,-0.010804247215959621,0.4075703977095641,0.015259268038029985,0.3918414362995731,-0.0407634083508543,-0.672472607418302,-1.1444668667677993,0.2801132887249905,-0.13190013981006593,0.3431750321035244,0.10271304044593678,0.25391779386935964,-0.3791882263706036,0.34320358239756066,-0.09286928087507376,0.02155703417272517,-0.013689318554518184,-0.4378501801866657,0.08465250655174585,-0.35271072018840993,-0.2488374410680813,-0.0708366877863318,0.4054912936236034,-0.4576085834191037,-0.2706655375839891,0.07286700354570844,1.3059380275295145,-0.6861062038843461,-1.0812330111645856,-0.2447945541275196,-0.8379051750752147,0.05327574280305217,-0.1371783929366369,0.013802287986052415,-0.2711541227719473,-0.07052584894293774,-0.15962220604031718,-0.3275744071800071,-0.5358062256172673,0.4266654361401449,1.4269384791887159,-0.5885915325880438,-0.6529778351735676,0.011429469349160651,0.3355007980231939,0.8186371441597899,-0.4647028617820054,0.99416207198301,-0.25140382688036056,1.4951790177102755,-1.0680484812050408,-0.19473045182085572,-0.3383600603506592,-0.4993718601247038,-0.6097209004020762,1.2951552281280465,0.5290542076341483,0.03224367939136552,0.3710469524128768,-0.7762302169763445,-0.8022208502221703,0.13063638652352852,0.13882922354804875,0.9768691239253764,-2.5931920874836782,-0.4987724364724425,-2.1427323660171123,0.36863027946369603,-0.4317357697967107,-0.13646198957025213,-0.9496951948802675,0.22950848955375666,-0.2100926438770476,-1.0857055690395343,-1.7275589660385768,1.4853372932138502,0.005015804168615686,0.2706984971218419,0.4239768304745978,0.06373146082656797,0.19063961101937488,0.09500507821523203,0.2306320035137581,-0.7093633298538218,-1.2860807641787713,-0.6199767559179002,0.11944507370909364,-0.29369963673801897,0.6460317152923997,-1.9338926796356692,0.10142535983668637,0.4275462139618143,-0.4411857906467786,-0.17430067034463026,-2.1505143011016394
Monterey,-0.1774516287417897,3.9754689196526423,-0.8709664560598573,-0.31124027680209804,0.053939483716746686,-0.19850084503747856,1.3189687317610832,1.1968888930753379,-0.4156200091572136,-0.15431438144816306,-0.5431551238595043,-0.1859736971719617,-0.5777949824750633,1.7451617896982676,0.7166617538991529,-2.005626686840353,-0.907761771418228,1.6698299762822784,1.6515648640484462,1.4776658406033387,-1.0104518022447788,-1.870946832339417,0.8792546738135439,-0.5797844516366639,-0.6336786293691629,-0.25049341289114074,-1.1974861298601325,-1.062358090167144,-1.23096276027941,-0.8576877375269001,-0.6037753459883469,0.3918414362995731,0.9133297861853612,-1.6251986829130438,0.4425966333624423,-0.8528010276839527,-0.14703445456378125,-2.561972372283457,-1.7511114403979369,-0.8798037962383525,-0.2958162222011711,1.650455065473276,-0.4023355870822046,3.9849717456433487,2.483799239425679,-1.3703268382955678,-1.9832996228507491,0.13375206931752084,0.9547693962772056,-2.752605650128204,1.0734841193449174,0.519643672671443,-0.3084722672520673,2.5124647376275284,-0.9516140358148212,-1.241575184822679,0.7370489938640784,-1.1297469240307159,0.9751554234946485,-1.039836731496772,0.16087996628373308,1.5347823257056112,-0.7655702115665118,-0.8801285020173051,1.37353975330495,-0.681839231651641,-0.9968602351590706,0.5271914909032085,1.4269384791887159,-0.6299934620346175,-1.6414827966855732,-1.3258184445023729,2.9353708371624463,1.048586202164848,0.9273718646605896,-1.825848993016849,2.080378220919672,-1.1110648374249092,-0.4827022138883589,-0.6273278479545291,0.02684406382856024,-1.4577502656973935,-3.619365288085284,-3.6541259214134025,8.142907772771352,2.7220050690974023,4.0429556840413685,-3.5909464320744444,0.8566482766028612,-1.3053070935337512,0.4848736554412869,-0.058358687117099135,0.5162383479941184,0.5360533975746304,0.1100658597107271,-1.626749754964264,2.2722796086622763,3.853897877897817,-5.4001320236716275,3.8358203638397024,-2.146175852410814,0.05690489322532294,1.1108222358253974,-0.4750529211894268,-2.5320101687147254,0.2706984971218419,-1.0052923813688417,0.10631238587077113,0.24291045158926694,0.13600043156446873,1.2058729998352269,0.4268217422589019,0.635258118077063,0.6529409214936341,-4.722587646538383,0.8510296401301847,-0.41331296665377065,-2.6859585968289643,2.4407200828977795,2.322818608145812,2.2148845735318368,2.282494286778371,0.9139486492793704
Montgomery,-0.5727061291439168,-0.4302434043932518,-1.0399470933554629,-0.31124027680209804,-0.4120916558387576,-0.21889322964372046,-0.2698388371852647,0.9615896563385632,-0.5443274781060868,-0.15431438144816306,-0.5262763701271843,-0.1859736971719617,-0.519361522542762,0.3660649092753288,-1.2214557636118666,0.6398842607121812,0.15883225133883344,2.0920143886838938,-1.9252273260394648,1.2581959875477595,-1.4207311240416212,-0.7344933634293032,1.191114376619309,0.7370014012438847,0.05714803090850469,-0.4096183738192251,1.6029602737171735,2.9648288513283982,-1.23096276027941,-0.8576877375269001,-0.6037753459883469,0.3918414362995731,1.1810328347131138,-1.0622241837570603,-0.3208009996115981,-0.8877417089067823,-0.5635972399190907,0.6865261846962176,0.4816716359775578,-0.7700888036472835,-0.6960018422144469,-0.4214152095901222,-0.4023355870822046,0.02155703417272517,0.4478031323766053,1.243174253927088,1.0974116526008644,0.2341064877777177,1.0615494640111012,-0.15730345371797064,0.9677404553422272,0.1430015189257739,-0.3529903316771217,-0.2710953760844308,-0.9516140358148212,-1.8086772677069645,-0.2907150548326617,-0.7089275666869747,-0.8683854743149741,-1.039836731496772,-0.17366387947020384,0.6522383532016691,-1.0745802670631155,-0.8801285020173051,-0.33824301683782404,-0.681839231651641,-0.9968602351590706,0.5193411208230679,1.4269384791887159,1.0812862884237628,-1.1817130471451054,-0.3433505894277771,0.8021441383815209,-0.520477958340257,-1.3213642319005257,1.1300662196938465,0.6002035297074773,-1.1390889648994809,-0.21929639359585185,1.6077586987361168,0.3372675693808967,-2.009516216764625,-3.120323536101767,1.5399707479412277,0.5559115439831306,-0.5329640040534558,0.6081080378694146,0.6473179610616655,0.09869142871387207,-0.17534054627887494,-0.4437519086266427,-0.994676742864223,0.5162383479941184,0.5360533975746304,0.6080019730678217,-0.5528017590708331,-0.131608896773163,-1.2289886454310073,-0.6112682467677873,-2.50757656554988,-2.9964889939450874,-0.6195265711613479,1.1108222358253974,-0.4750529211894268,-0.3987760702578681,0.2706984971218419,-1.5716854650993302,-0.035622586224252996,0.24291045158926694,0.13600043156446873,1.2058729998352269,-0.4584563331163101,0.4898234541365176,0.2819111052077644,0.6205719677549953,0.8510296401301847,1.1311176731314032,0.11709769762330685,2.4407200828977795,-2.1784533280411824,2.1905169555118498,2.282494286778371,0.9139486492793704
Mount Washington,2.4905162489725687,0.6546395655340933,-1.0399470933554629,-0.31124027680209804,0.5160707811002384,-1.2750550790312836,2.651517015393504,1.3990729682515155,-0.6178601935165324,2.8334171263458376,-0.535451708351139,15.679016425588438,-0.8534634228615674,-1.3105387295654911,2.7388814450045773,-0.9217945626824418,-1.4754364490418532,-1.8008672483465726,-2.1227895612940286,1.6688229102178456,-1.2173975615627128,-2.44667030760952,-0.493935543392686,-0.5797844516366639,8.336961859601361,-1.6139560912323063,-1.4932455422892612,1.339591807906905,4.218283483108933,-0.8576877375269001,-0.6037753459883469,0.3918414362995731,1.2149710616769225,-4.353459717284348,-1.4458080376786049,-3.4516514465885484,-0.4530419346597994,-0.02223925544434436,-1.1980367334058424,1.5339260407651638,0.004322992808785824,-0.0021081301130057785,-0.4023355870822046,-1.0593742507738086,3.5153706003305443,-2.4161550167709174,-1.4797607554280423,2.9763992463336195,3.0732003782339943,-1.7797234982525307,-1.657115296528434,-0.04306933232987919,-0.35520168935212554,0.7487051010161425,-0.9516140358148212,-2.3117264982544574,0.6980091006033843,-4.048298782598741,0.3897862171165717,-1.039836731496772,-0.3347613353953379,2.39854876687968,-2.9286406000427343,-0.8801285020173051,-0.33824301683782404,-0.681839231651641,-0.9968602351590706,0.5391323169724751,1.4269384791887159,-2.0652603495158397,-1.4115979219153394,-3.1543002858912037,5.9018892151546725,2.022488094892154,1.284314102209973,0.3825934072842461,-2.562909509047349,4.493760657489466,-1.741196688619225,-1.3843732911884576,-1.233110164589747,1.1268603280219418,2.063192902752426,1.5700997556612082,1.072555397857338,-3.774212006518588,1.0924516027238225,-0.18917753269271226,-1.2628955034621456,-0.5216417836242717,1.2958452723573186,-0.6575270349162728,0.5162383479941184,0.5360533975746304,0.6080019730678217,0.8069706910353349,-0.3507110684741611,1.8359010591088984,-0.9571835025281508,1.9033682597730337,-0.4235626111810067,2.1063979353702886,1.1108222358253974,-0.4750529211894268,0.07086685411043718,0.2706984971218419,-2.7849094358325117,-1.926399178775824,0.24291045158926694,0.13600043156446873,1.6073369889678981,-0.12263750755767157,1.096291967473898,-0.4858352069530068,-1.629589441194489,0.8510296401301847,0.9924882115991271,-0.4407577790618469,2.4407200828977795,2.349141835842812,2.1905169555118498,2.3091985797905776,0.9139486492793704
