index,cancer_admissions_AA,cardio_admissions_AA,cardio_emergencies_AA,Diabetes_admissions_AA,Diabetes_emergencies_AA,Mental_admissions_AA,Mental_emergencies_AA,Stroke_admissions_AA,fruit_consump_%,obsese_adults_%,overweight_adults_%,diabetic_adults_%,heartrate_adult_%,poor_mental_health_%,smoking_rate_%,smoking_pregnant_%,infant_rate_2014_per1000,hiv_density_per1000,firearm_deaths_2015_%,live_births_2014_%,chlamydia_%,gonorrhea_%,syphillis_%,nonfatal_opiod_hospitalevents_%,hypertension_%,diagnosed_depression_%,anyexercise_%,suicide_deaths_%,risk_per1000,smokers_quitworks_%,smokers_helpline_%,substanceuse_rate_AA,mentalhealth_hosp_rate,breast_cancer_sir,prostrate_cancer_sir,colorectal_cancer_sir,lung_cancer_sir,cervical_cancer_sir
Halifax,0.01394644633,0.03154803173,-0.2183613018,,,-0.130467714,0.05425588316,1.276984894,-0.9543648028,0.2656975774,-0.5680905258,0.02746064365,0.7023641961,0.4731035273,1.188880599,0.5118017745,0.1835156664,-0.08705374186,0.5539852759,-0.2762968053,-0.06632677506,-0.01880656566,-0.08304242303,1.19092126,0.2117316683,0.6532949611,0.05643913993,-0.5055196414,-0.3664369243,-0.06864392221,-0.06733253736,1.076090006,-0.8098300498,0.436343542,0.8886151709,1.123479095,1.482811028,-0.9139486493
Hamilton,0.03557647629,-0.08515780799,-0.3433118583,,,-0.2442702132,-0.3116309048,0.811855518,-0.3121998277,-0.8767506741,-0.7918330033,-0.591000809,-0.1879082026,-0.1977480018,-1.29829219,-0.903401095,-0.4750529212,-0.1477718343,-0.2448892329,0.7877818996,-0.07871268561,-0.1484794706,-0.126837945,-0.7508155655,-1.428195014,-0.8732151448,0.7414172623,-0.5055196414,-0.8491443312,-0.2224257751,-0.1965221781,,-0.1554062964,0.2212359813,-0.1116674816,0.1244067564,-0.03933367375,0.2985127789
Hampden,0.6230048676,0.04219694114,-0.1666994682,,,-0.1425405296,-0.1218320423,0.4177146635,0.5539761853,-0.198254412,0.7336838888,0.1511529342,0.4056067299,-0.4557678207,-0.197773257,-0.02732312813,-0.4750529212,,0.05768625059,-0.7406739283,-0.06639195667,-0.1729005806,-0.126837945,-0.7279005164,0.2374777988,-0.9431631493,0.09639619706,-0.5055196414,0.1804064323,-0.1399289766,-0.2489785684,,-0.3795100088,-0.15520225,-0.0853442539,-1.069606527,0.0674834983,2.35037058
Hancock,,,,-0.4880062904,-0.7271671657,,,-0.9244867407,,,,,,,,-1.122420587,-0.4750529212,-0.2521705415,-0.2448892329,-0.7469535329,-0.1063123859,-0.2368314864,-0.126837945,,0.1359209886,-1.885845375,-0.2774876947,-0.5055196414,2.831499647,-0.246393068,-0.2729398703,,,-2.440720083,-2.322818608,-2.214884574,-2.282494287,-0.9139486493
Hanover,-0.2139002286,-0.3190344066,-0.3732826916,-0.1430531121,,-0.3544376458,-0.3233401757,-0.2484854636,0.173157421,0.7403767805,0.754024114,0.08930678892,0.2572279968,-0.09454007426,-0.4839081796,-0.5496003776,0.2537376772,,-0.2448892329,0.172432635,-0.09186162589,-0.2100196427,-0.126837945,-0.4005534804,0.1477006405,-0.1257365796,0.2219755195,-0.5055196414,-0.541140651,-0.1675994022,-0.1868049131,0.9418737318,-1.193098822,0.9472239988,1.257140359,0.2949800825,0.1208920843,-0.2610848033
Hanson,-0.1138479038,-0.1243292632,-0.3342089947,0.4030759252,0.5350093302,-0.2885105778,-0.1729650461,0.4563573751,0.001415625309,0.5446051318,0.04211623106,-0.1580777921,-0.6330444019,-0.4041638569,0.4185173455,0.4612588149,-0.4750529212,,-0.2448892329,-0.2983685541,-0.08259741762,-0.2008310005,-0.126837945,0.5328010637,0.06202763958,0.3881937914,0.1306451032,-0.5055196414,-0.009453689853,-0.1315278496,-0.05319703322,0.738783317,-0.7354314997,-0.450975146,0.4674435277,0.7335972069,0.8686122887,0.898081617
Hardwick,,0.06899180427,0.9760676741,,,0.102912294,0.653693786,,,,,,,,0.5065588601,1.842766378,1.357485757,,0.2811091434,-0.3230298942,-0.05244414284,0.1706735265,-0.126837945,1.966826159,-0.9668321725,-0.1992002887,-0.08626463557,-0.5055196414,0.3193140747,-0.1048631515,-0.1479766141,,-0.01799567067,0.2212359813,-0.769748174,0.7579648249,0.5481607725,-0.9139486493
Harvard,0.06827004823,-0.04656704796,-0.1165950051,,,-0.2376080362,-0.3241588274,0.7728868767,-0.3980707255,-0.560297872,-0.4257089492,-0.9002315353,-0.6330444019,-0.5073717845,,-1.122420587,-0.4750529212,,-0.2448892329,-0.8358784297,-0.07320368633,-0.1874683665,-0.126837945,-1.257898076,-1.865354642,-1.518672002,-0.1462002213,0.1622612936,-0.8491443312,-0.2347877454,-0.250738315,,-0.8042987782,-0.2627560304,-0.1379907093,0.1975096104,-1.107505394,-0.9139486493
Harwich,-0.1904858535,-0.3403323549,-0.2143000406,-0.06135467254,0.54144892,-0.2336253686,-0.1604644669,-0.05993023141,0.273962388,-0.4235258982,0.04211623106,-0.4054623732,3.224802659,-0.5073717845,-0.0216902277,0.8487548387,0.06996935826,-0.0556843627,-0.2448892329,-0.8682733677,-0.09471717438,-0.1871555884,-0.126837945,0.2021953996,0.4830154467,0.2298419111,-1.570383901,-0.2000595613,-0.2956640338,-0.08182735566,-0.05967312565,0.7105272593,-0.8397426664,0.9472239988,1.415079725,0.4411857906,0.3612307214,-0.3010560592
Hatfield,1.276198414,-0.0267417237,0.3731766012,,-0.7271671657,0.6212654182,0.05411849403,,,,,,,,,-1.122420587,-0.4750529212,,-0.2448892329,-0.7148334031,-0.04087198936,-0.2368314864,-0.126837945,-0.8492146325,0.3178678541,-0.4082521641,-0.8540109477,0.6059668709,0.03775783193,-0.1981019339,-0.2359865403,,-0.2888612219,-0.15520225,0.8359687155,1.342787657,-0.573419534,-0.9139486493
Haverhill,-0.6677286439,-0.5068729407,-0.49489661,-0.3202428785,-0.3267239554,-0.3513136274,-0.4583867678,-0.7570009353,-0.006051409286,0.7296495669,1.343890646,-0.03438550161,0.1088492637,0.5247074911,1.034807948,0.5791923874,0.05645262235,0.06120888628,-0.2448892329,1.310627813,-0.09719900417,-0.2141651956,-0.1159806318,1.539028623,1.289985375,1.265182204,-1.322079331,-0.03378419046,0.8907964587,-0.005569166013,0.0270104585,0.8182534793,1.054740142,0.2750128715,-0.1116674816,0.4411857906,0.8953165817,-0.3277035631
Hawley,,-0.5681914395,-0.5524405976,-0.4880062904,-0.7271671657,-0.4330361397,,-0.9244867407,,,,,,,,-1.122420587,-0.4750529212,-0.2521705415,-0.2448892329,-1.276640394,-0.1063123859,-0.2368314864,-0.126837945,,-1.133409534,-1.279689298,-0.508667811,,4.408918494,-0.246393068,-0.2729398703,,,-2.440720083,-2.322818608,-2.214884574,-2.282494287,-0.9139486493
Heath,,,,-0.4880062904,-0.7271671657,,,,,,,,,,,-1.122420587,-0.4750529212,,9.769573359,-1.109978288,0.06739205693,-0.2368314864,-0.126837945,-1.257898076,-1.133409534,-1.279689298,-0.4002129417,,-0.8491443312,-0.246393068,-0.2729398703,,,-2.440720083,1.46772618,-2.190516956,-2.282494287,-0.9139486493
Hingham,-0.4542330369,-0.4568299037,-0.4858526842,-0.2689886763,-0.5081597729,-0.3791546366,-0.4156326865,-0.5589180169,1.868174274,-0.4127986846,-0.6901318771,-1.147616116,0.553985463,-0.9202034947,-1.29829219,-0.8528581353,-0.4750529212,-0.1901580248,-0.2448892329,0.155162162,-0.09825930579,-0.193942552,-0.1120005379,-0.6060450253,0.07594680212,0.8986463288,1.400708705,-0.5055196414,-0.7367582556,-0.1637665626,-0.2086407842,-0.953048139,-1.197917061,0.2212359813,0.8886151709,0.2218772285,-0.7069409991,0.2318940191
Hinsdale,4.323591284,0.40407431,1.422723202,,,3.969532548,0.7703025248,,,,,,,,0.1764031802,1.286793822,-0.4750529212,-0.2521705415,-0.2448892329,-0.2852599521,0.0005855420974,0.2042593111,-0.126837945,-1.257898076,-0.06212775185,-2.44865477,0.06214729095,1.35918235,1.22445791,-0.1977832614,0.1610272822,,1.087737054,1.726988906,-0.00637457081,-0.5091513121,1.616332493,-0.9139486493
Holbrook,0.3879971151,-0.2166008461,-0.2773310525,0.4559325028,0.38072332,-0.2013329779,-0.02836388491,0.1095031981,-0.8423592839,0.9897844974,0.7947045645,0.4603836605,-0.3362869357,0.2150837084,0.3084654522,0.1074580975,1.393594893,-0.04665173796,-0.2448892329,1.145942105,-0.07036820863,0.05433152699,-0.08074221297,1.074067105,0.9689970614,0.09099051451,-1.570383901,-0.1717201936,0.04313299669,0.01465550682,0.07109042765,2.073882044,0.1802613387,0.3019013166,1.046554537,0.3680829366,1.616332493,1.537621711
Holden,-0.44600303,-0.4213013894,-0.4242227556,-0.2545417299,-0.33533349,-0.3529207995,-0.3784253761,-0.4344732976,0.3523662512,0.4319693887,0.1438173572,-1.271308407,-0.3362869357,-1.487847096,-0.9021053741,-0.6169909904,-0.2042923884,,-0.2448892329,-0.121757396,-0.0964960972,-0.2191305886,-0.126837945,-0.3040665729,-0.09336049286,-0.04902857572,1.574807311,0.09312171718,-0.4637365849,-0.2047780671,-0.213231206,-0.5080152299,-0.7384501469,0.4901204322,0.1778880231,0.05130390233,0.01407491227,-0.9139486493
Holland,,0.1912787184,,,,0.39720225,0.3173962281,,,,,,,,1.739140065,2.162871789,-0.4750529212,-0.2521705415,0.3695439302,-0.4362334455,-0.07570023561,-0.2368314864,-0.126837945,-0.7197710718,0.1977795902,-0.1897766855,0.5130912215,,0.9911776575,-0.1319373084,-0.02965151219,,0.640357188,-0.3165329206,-0.6118088078,-0.8015627284,0.0674834983,-0.9139486493
Holliston,-0.09562273387,-0.3235426829,-0.363059998,0.1621843984,,-0.2798247633,-0.3448811145,-0.3898746661,-0.140458032,-0.9142959218,-0.9545548051,-1.209462262,-0.4846656688,-1.229827277,-1.122209161,-0.7686198693,-0.1064081141,-0.1727323197,-0.2448892329,-0.07413100951,-0.08987123304,-0.1804667478,-0.1034387185,-0.5102615824,0.3991363432,0.01737847674,0.4674260134,-0.251353522,-0.5775100893,-0.2198902467,-0.213788463,-0.5680593525,-0.4022609153,0.732116438,1.099200992,0.1975096104,-0.3063766039,1.057966641
Holyoke,-0.5855047559,-0.4436512146,-0.4219648558,-0.08245281622,0.2411037026,-0.2374592502,-0.3220204917,-0.6271909969,-1.652532537,3.068182138,2.442262808,3.367152488,0.553985463,6.25274747,1.430994764,0.3770205489,0.5133515252,0.7751974116,-0.2448892329,2.279434663,-0.08253176189,-0.1664808596,-0.07100424419,1.555271514,1.772543773,1.270455761,-4.618536545,-0.2256083166,2.880314554,0.1435825856,-0.07130671074,0.9330437138,3.116095995,-0.3434213657,0.07259511228,0.1975096104,0.3078221354,1.25782292
Hopedale,0.4591086349,0.05733498211,0.03461853287,,,-0.1201793452,0.2120986143,0.6334911032,,-0.6595245981,0.001435780604,-0.8383853901,-0.6330444019,-0.6621836758,-1.012157267,0.0232198315,-0.4750529212,,-0.2448892329,0.2990510939,-0.0708364666,-0.2368314864,-0.04079935424,1.491149644,1.505882572,0.5938309519,0.207705142,-0.5055196414,-0.02511956002,-0.1976678379,-0.1279406691,0.5957370248,-0.400810412,0.2750128715,1.12552422,0.02693628431,0.8953165817,0.604959074
Hopkinton,-0.3426935918,-0.3639179862,-0.4176021505,,,-0.2970646067,-0.4017702549,-0.3008087916,0.7742537058,-1.222703314,-0.8935341294,-0.9002315353,-1.226559334,-0.9202034947,-1.408344083,-0.7517722161,-0.1405418925,-0.1459428083,-0.2448892329,-0.1588299406,-0.09520667307,-0.2074856806,-0.106533609,-0.9335227683,-0.13238599,-1.134447146,1.277983458,-0.2849707147,-0.8491443312,-0.2214791802,-0.1996144886,-0.9389201101,-0.6289706938,0.08679375581,0.8096454878,-0.8259303464,-0.3597851899,0.9780241288
Hubbardston,0.4156762304,0.1439647875,0.34755479,,,-0.061107722,0.1657664659,1.938086529,,,,,,,-0.1097317423,0.1748487104,-0.4750529212,,0.09176809941,-0.05315099153,-0.07090300302,0.03584129297,-0.126837945,0.2163420242,0.4119219765,0.4324809393,-0.4144833192,0.2963714137,-0.3861702459,-0.1140009368,-0.139638456,0.7917634252,-0.3874916103,0.1943475362,-0.7434249463,-0.5091513121,-0.2529680179,-0.9139486493
Hudson,-0.527712929,-0.395595669,-0.3877743615,-0.1023730464,0.3149058547,-0.2785940096,-0.3700205118,-0.3785598623,-0.4279388639,-0.2331178563,0.754024114,-0.03438550161,-0.3362869357,-0.09454007426,-0.263804393,-0.178952007,-0.2774823449,-0.1155269321,0.1438748809,1.192220599,-0.097417031,-0.1902845655,-0.08847518743,0.2402301395,0.7905927317,1.146137416,-0.8768435518,-0.3203185865,-0.3726855638,-0.1546630423,-0.1682651616,-0.3384788836,0.03318979579,0.08679375581,0.4937667554,1.001641005,-0.01262938074,0.005390235835
Hull,0.09349398278,-0.1327477401,-0.2769986621,0.1775638485,,-0.1188561432,0.04759455916,0.02123333983,-0.8498263184,0.2093797059,0.1641575824,0.02746064365,0.9991216624,1.298766948,0.5725899961,0.6971259598,-0.4750529212,0.07305807553,-0.2448892329,-0.4885352787,-0.07977496706,-0.04887388591,-0.04555813806,1.468950066,-0.153285306,0.8473751106,-0.5143759621,-0.5055196414,0.4575931759,0.02978839382,0.09103373371,1.833705554,0.02524940454,0.2481244264,0.1252415677,-0.2411075139,0.6816822376,1.337765432
Huntington,6.696945328,1.035318015,1.368666764,,,1.4100832,0.949555664,,,,,,,,1.4970259,1.236250862,-0.4750529212,,-0.2448892329,0.4035399193,0.05892273777,-0.2368314864,-0.126837945,-1.257898076,-0.2816497732,-0.5784514008,0.1078124991,1.357291172,0.3381601783,-0.1168983839,-0.1490750064,,1.144602341,0.8127817733,-2.322818608,-0.1680046599,2.364052697,-0.9006248973
Ipswich,-0.2739652665,-0.32157221,-0.3899910056,-0.150583743,,-0.1523976691,-0.2198652054,-0.2095391446,-0.793823559,-1.142249211,-0.588430751,-0.2199239374,0.7023641961,0.008667853291,-1.012157267,-0.2800379263,-0.4750529212,-0.07616129332,-0.2448892329,-0.7016918438,-0.09556261092,-0.2171056021,-0.1022709669,0.01764196017,-0.5524562761,-0.1277879333,1.089614475,-0.5055196414,-0.548000733,-0.2046548787,-0.1930926524,-0.197198595,0.3413445897,0.8396702184,1.230817131,-0.4360484581,-0.1728551388,-0.3010560592
Kingston,-0.2394555526,-0.2953823128,-0.332172548,0.2624280635,0.2467820415,-0.3380262413,-0.2927250863,-0.05800886847,1.054267503,-0.4396167187,-0.3646882735,-0.1580777921,0.553985463,-0.8169955671,-0.6599912088,-0.02732312813,-0.09419397893,-0.1977743946,-0.2448892329,0.01442742595,-0.08998101283,-0.2035868284,-0.126837945,-0.327735935,0.5716261603,1.444584129,-0.5058137355,0.05664470528,-0.5857708802,-0.1584647011,-0.1981792883,-0.1495164976,-0.8594619875,0.2750128715,-0.1379907093,-0.07053418777,0.4947521865,1.164556656
Lakeville,-0.117554595,-0.2215564168,-0.2853947343,0.2154279692,,-0.2985644948,-0.23377804,0.1778160822,0.9011932939,0.7993764555,0.8150447897,0.02746064365,-0.4846656688,-0.610579712,0.1323824229,0.3938682021,-0.006737481075,,-0.1064859986,-0.4028879805,-0.08703053965,-0.1296067984,-0.126837945,0.9239719799,0.2712532659,-0.7435001619,1.426395385,-0.5055196414,-0.356750488,-0.1260791073,-0.09757487952,0.6752071871,-1.168466143,0.732116438,0.2305344785,0.1487743744,-0.1728551388,-0.07455227591
Lancaster,0.1894634542,-0.1476518248,-0.07146613143,,,-0.1337518058,-0.1741985919,0.250256964,,0.276424791,0.7133436636,0.3985375152,-0.781423135,0.06027181707,-0.8800949954,-0.5664480308,0.2474909006,-0.1295548134,-0.2448892329,0.06219800464,-0.07835428099,-0.2044948954,-0.126837945,0.9537254095,-0.7192105589,0.5127488308,-0.36310996,-0.5055196414,-0.3876215754,-0.1703693952,-0.1456824588,-0.1795385589,-0.1281661135,0.08679375581,1.573019091,-1.020871291,-0.4666023619,0.3917790426
Lanesborough,1.761619946,0.01771312557,0.5885248865,,,1.117996984,-0.01170868534,,,,,,,,0.2644446949,1.000383718,-0.4750529212,,-0.2448892329,0.0695625018,-0.06557695438,-0.03796252869,-0.126837945,0.09100217015,0.1359209886,-1.885845375,0.09925027257,,-0.04021158876,-0.2145151323,-0.1916277826,,2.39907682,-1.042520938,-0.9013643125,-1.020871291,-0.06603796677,1.817420502
Lawrence,-0.6840988539,-0.5001390798,-0.4822893275,-0.3108493604,-0.07579763929,-0.3971453744,-0.4534167832,-0.732193637,-1.029035149,2.955546395,2.13715943,2.377614164,0.2572279968,3.878965137,1.056818327,-0.3474285391,0.1282766136,0.6476498524,-0.2448892329,,-0.0859527237,-0.2099163102,-0.1139453857,0.5614791401,1.495470972,1.433977053,-4.601412092,-0.1787572394,2.412743745,-0.09468843462,-0.1255026858,0.8641695731,0.8728833552,-0.5316404813,1.178170676,0.1487743744,0.1208920843,1.151232904
Lee,0.161424278,-0.1082990594,0.1357074645,,,0.2183493684,-0.158123642,0.3100560978,0.7854542577,-0.1070730962,0.7336838888,0.33669137,0.553985463,-0.5589757483,-0.1537524997,0.2759346296,0.3513860907,,0.0266774583,0.2404829355,-0.09228134285,-0.2368314864,-0.126837945,0.882670513,-0.3313378507,0.000453230928,-0.3374232804,-0.5055196414,-0.1413281816,-0.207047571,-0.1224001115,,1.843163179,-0.6123058166,0.5200899831,-0.6553570203,1.082246633,-0.9139486493
Leicester,-0.1602365964,-0.2482541304,-0.3870339805,0.145301618,,-0.3016517942,-0.2821281214,0.3809590501,0.1059541096,-0.8901596911,-0.07992512031,-0.3436162279,-0.1879082026,-0.7653916034,0.0883616656,0.2590869764,1.799140763,-0.1768107477,0.03072996813,-0.3830561442,-0.08469745636,-0.1349196471,-0.09661821302,0.311138126,0.2968368759,-0.6367792757,0.515945297,0.1509834277,-0.07427191476,-0.1551184663,-0.120153651,-0.2625407284,-0.6634863941,0.3556782067,-0.4538694417,-0.338577986,0.4680478935,2.443636844
Lenox,0.7570210684,0.08200705341,0.3515553229,,,0.5588302315,-0.1198457303,1.774927945,0.6174459793,-0.6514791879,-0.7918330033,0.6459220963,2.928045193,-0.4557678207,-0.3518459076,0.545497081,-0.4750529212,-0.0838779976,-0.2448892329,-1.44881152,-0.09824302049,-0.2368314864,-0.002529861337,-0.9741974287,0.03358860574,1.22383007,0.2676407277,-0.5055196414,-0.8491443312,-0.246393068,-0.1190258744,,1.434403501,0.3287897616,0.3358273893,1.732669546,-0.2796723109,0.604959074
Leominster,-0.6424083003,-0.4878090417,-0.4554701099,-0.2613744115,-0.0543476776,-0.3717542165,-0.4173700462,-0.6594114126,-0.4914086579,0.7913310452,1.140488393,2.253921873,0.2572279968,0.5763114548,0.9247560547,0.4612588149,0.3354930328,0.03884144638,-0.2448892329,0.8742167976,-0.09457401172,-0.199934788,-0.118632262,1.232835831,-0.1722405474,0.7360528804,-1.479053484,-0.2381253392,0.631083719,-0.1255703237,-0.1425532722,0.3273044765,-0.04807672198,0.03301686563,0.4147970723,-0.1923722779,0.4413436005,0.8581103612
Leverett,,0.6459275432,0.5820658422,-0.4880062904,,,1.488058185,,,,,,,,,-1.122420587,-0.4750529212,-0.2521705415,1.299654822,-1.173822309,-0.06783642336,0.2526865306,-0.126837945,-1.257898076,-1.885605933,-0.7271398273,0.7271468848,,-0.8491443312,-0.2144246758,-0.1506256432,,-0.4684437805,1.619435126,-2.322818608,-1.264547471,-0.3597851899,-0.9006248973
Lexington,-0.6237450242,-0.5080648829,-0.4985628062,-0.3727160872,-0.5102152957,-0.3884285268,-0.4801553718,-0.7067241422,0.7369185329,-2.568968624,-1.930885616,-1.085769971,1.147500395,-1.642658988,,-1.122420587,-0.08358181031,-0.1573262847,-0.2448892329,-0.6257717425,-0.1015195932,-0.2269432838,-0.1165754876,-1.011973676,-1.242997738,0.200352913,1.326502742,-0.05962986493,-0.7370150402,-0.2299262514,-0.2395849877,-1.179096601,-0.4931682243,0.2481244264,0.3621506169,-0.4847836941,-0.8671667571,-0.380998571
Leyden,,-0.5681914395,,-0.4880062904,-0.7271671657,-0.4330361397,-0.5401312623,-0.9244867407,,,,,,,,-1.122420587,-0.4750529212,-0.2521705415,-0.2448892329,-1.367999457,-0.1063123859,-0.2368314864,-0.126837945,,-0.2254670464,-0.2422976515,0.9611810766,,-0.8491443312,-0.246393068,-0.09227307183,,,-2.467608528,-2.322818608,-2.190516956,-2.282494287,-0.9139486493
Lincoln,0.8307389345,-0.102517864,-0.1392655995,,,-0.2512062394,-0.3335760346,0.8753716172,0.7817207404,-1.544519722,-0.8935341294,-0.3436162279,0.9991216624,-0.4041638569,-1.848551656,-0.8528581353,-0.4750529212,,-0.2448892329,1.655610636,-0.08264250311,-0.1507901295,0.007108910497,-0.8299200086,-3.082658026,0.1565864933,1.192361193,-0.5055196414,-0.389063834,-0.2160504448,-0.2535908913,,-0.7056480243,1.484992901,2.810210793,0.4655534087,-0.680236706,0.3251602828
Littleton,-0.2263666599,-0.2735142311,-0.2751599803,,,-0.1432176774,0.08713175961,0.1458850724,-0.4055377601,0.2978792183,0.6726632131,-0.3436162279,-0.1879082026,-0.5073717845,-0.8580846168,-0.7517722161,0.03895183006,-0.1316678773,-0.2448892329,0.02634440275,-0.08973780587,-0.1125668272,-0.126837945,-0.2745500302,-0.719601431,-0.08108965575,0.2704948032,0.2585912111,-0.461708123,-0.1799958977,-0.1713230168,,0.444074914,-0.2896444755,0.4411203,-0.5091513121,-0.06603796677,-0.9139486493
Longmeadow,-0.4505953787,-0.4032243641,-0.4567055105,-0.187862112,,-0.3086036762,-0.4521924526,-0.3606478687,1.543358269,-0.6166157436,-0.6494514267,1.016998968,1.147500395,-0.610579712,-1.276281811,-0.8360104821,-0.05356902516,-0.0301936972,-0.2448892329,-0.8135286657,-0.09305077579,-0.1917615242,-0.1052491151,-0.7405541447,0.2303351248,0.493961587,-0.4687107539,-0.5055196414,-0.5703076662,-0.1078300361,-0.07802963128,-1.308014864,-0.6060870521,0.1674590911,0.2568577062,-0.8502979644,-0.8938710501,-0.367674819
Lowell,-0.7437917493,-0.5290023452,-0.5226642064,-0.3447997873,-0.3912037389,-0.4118819716,-0.4701329302,-0.8105117157,-1.544260536,2.199277834,1.160828619,1.202537404,-0.1879082026,2.69207397,2.003264609,0.8656024919,0.02452250144,0.5149052188,-0.2308462612,,-0.09820167756,-0.2121054276,-0.1175996589,1.091207448,1.257380467,1.78720122,-2.849009729,-0.3048241747,1.204141687,-0.04874688651,-0.04162740832,0.8429775298,-0.02162672071,-0.15520225,-0.2959300755,0.2706124645,0.8953165817,0.8314628572
Ludlow,-0.5052779587,-0.3797019635,-0.3965686474,-0.06861128873,-0.1259311188,-0.3018365447,-0.40599362,-0.1791967419,0.5166410123,0.2442431502,-0.1612860212,0.2129990794,0.1088492637,-0.9202034947,0.7926937827,0.3770205489,-0.1803089379,-0.02764909466,-0.2448892329,-0.4554795372,-0.06616188059,-0.1632309576,-0.1063773538,0.04958827977,0.8919664492,0.2357340301,-0.2146980335,-0.1499257279,-0.3361625921,-0.1274310695,-0.1192493592,-0.9583461498,-0.06717765047,-0.2627560304,-0.1116674816,0.4168181726,-0.3063766039,1.244499168
Lunenburg,-0.2505191719,-0.2833279504,-0.300472677,,0.3484779946,-0.225308936,-0.2469096265,0.1751481067,-0.4466064504,-0.7533877173,0.4082402852,-0.3436162279,0.2572279968,0.1634797446,0.2204239376,0.2927822828,-0.4750529212,-0.1499142686,-0.1065108355,-0.189233708,-0.08780002842,-0.09064224157,-0.126837945,-0.2883520697,-0.5856104623,-0.9207560552,0.7100224317,0.153693086,-0.1497345492,-0.1633340506,-0.1414397295,-0.5415692984,-0.242790852,0.8127817733,0.3358273893,0.6361267348,0.2544135494,-0.047904772
Lynn,-0.7185055601,-0.5271547259,-0.5104462869,-0.3413350445,-0.4869382837,-0.3880334848,-0.4795730684,-0.8048824279,-1.484524259,2.328004398,1.852396276,2.377614164,0.1088492637,2.795281897,1.4970259,0.1074580975,0.2058275032,0.4509561454,-0.2282496053,2.635983335,-0.09571940665,-0.1899545243,-0.116803637,1.190392837,1.275560136,1.70447486,-2.746263011,-0.1488111878,2.352331403,0.01087429635,-0.06210605947,0.6116310573,1.693639629,0.08679375581,0.7306758047,0.855435297,1.108950926,0.9247291209
Lynnfield,-0.2354538072,-0.3500916616,-0.3694002291,,,-0.2835659181,-0.3319775609,-0.2394085125,0.03501728098,1.013920728,0.5302816365,0.9551528226,0.1088492637,-0.5589757483,-1.474375219,-0.7686198693,0.2959542058,-0.1372780767,-0.1237592267,0.4658839499,-0.08574898267,-0.1131298033,-0.08699475218,0.01514507182,0.04746868107,-0.04414004211,-0.5514789437,-0.5055196414,-0.8491443312,-0.201265208,-0.21538532,-0.2166246346,-0.680935081,-0.07453691474,0.1252415677,0.4899210267,0.0674834983,-0.9139486493
Malden,-0.6782562636,-0.506931942,-0.4911947038,-0.2939112719,-0.4062398833,-0.3847947638,-0.4808576156,-0.7442266117,1.181207091,0.3595606967,0.5506218618,-0.2199239374,-0.4846656688,0.7311233462,0.6166107534,-0.3474285391,-0.08643926363,0.4897684199,-0.2448892329,2.031639524,-0.09587320163,-0.1745746524,-0.09776201879,0.9098027036,0.7748035546,1.011770594,-1.832958848,-0.4453620539,-0.2098044846,-0.116231443,-0.1489370723,-0.1389204759,0.9054753536,-0.2358675853,-0.4538694417,0.855435297,0.7617951166,1.044642889
Manchester-by-the-Sea,0.2103415189,-0.1208108178,-0.3861082616,,-0.7271671657,0.1028646976,-0.1029105259,,,,,,,,,-1.122420587,-0.4750529212,-0.2335639218,-0.2448892329,-0.9610555127,-0.08200532248,-0.1756608788,-0.126837945,-0.7507838351,-0.9947527864,-0.6337243367,0.1135206501,-0.5055196414,-0.3680143994,-0.210439879,-0.2729398703,,-0.2501183613,0.5976742126,0.6253828939,-0.6066217842,-0.7336452921,2.257104317
Mansfield,-0.4618114493,-0.4305651606,-0.4408364003,-0.2639062034,-0.434116963,-0.3258462444,-0.4240134104,-0.5053380303,1.479888475,0.2147433127,0.3472196095,-0.9002315353,-1.671695534,0.2150837084,-0.3738562863,-0.499057418,-0.2691161642,-0.1681222168,-0.2448892329,0.05881757859,-0.09668845557,-0.2046903694,-0.1125418248,-0.3443378595,0.8269150394,-0.5880643598,0.3075977848,-0.1949461781,-0.6233379522,-0.1330469009,-0.1541958991,-0.8647479586,-0.537796956,0.3825666518,-0.0590210262,1.074743859,0.5481607725,-0.5009123386
Marblehead,-0.4732959389,-0.4573054712,-0.4564604519,-0.2880554362,-0.4261695393,-0.3486631944,-0.4304425772,-0.5446205218,1.90177593,-1.308521023,-0.4867296249,0.08930678892,0.553985463,-1.178223314,-1.474375219,-0.8528581353,0.4112449911,-0.1548038537,-0.2448892329,-0.4209021061,-0.09709927543,-0.201935235,-0.1101223944,-0.8573349737,-0.9328324682,0.4163162723,1.506309499,-0.3239526721,-0.7235250828,-0.2053723369,-0.2186112423,-0.8047038359,-0.5590288353,0.7590048831,0.5464132108,0.002568666287,-0.520010948,0.3251602828
Marion,0.906123891,0.3849058345,0.4350810261,,,-0.1495392668,-0.2299813459,2.566312028,,0.204016099,-0.2426469221,-0.5291546637,0.9991216624,,-0.9241157528,-0.1284090474,0.7525700771,-0.1106029032,-0.2448892329,-0.8853238081,-0.05547408089,-0.2368314864,-0.007372707552,-0.7126018384,-0.1417360629,-0.8864195506,1.038241115,-0.5055196414,0.3510656615,-0.0853088955,-0.07571620334,,-0.9214406933,0.8665586635,0.2831809339,0.6361267348,0.3078221354,0.7648440975
