Marion,0.29
Norwell,0.29
Provincetown,0.29
Sharon,0.29
Topsfield,0.29
Chatham,0.3
Needham,0.3
Edgartown,0.31
Duxbury,0.32
Hopkinton,0.32
Wayland,0.32
Andover,0.33
Ashland,0.33
Bedford,0.33
Bolton,0.33
Boxborough,0.33
Lexington,0.33
Burlington,0.34
Belmont,0.35
Harvard,0.35
Saugus,0.35
Marblehead,0.38
Concord,0.39
Rowley,0.39
Sudbury,0.39
Truro,0.39
Tyringham,0.39
Wenham,0.4
Carlisle,0.42
Gosnold,0.42
Boxford,0.43
Cohasset,0.43
Sherborn,0.43
Hamilton,0.44
Manchester-by-the-Sea,0.44
Newton,0.44
Lincoln,0.45
Nahant,0.45
Westwood,0.48
Lynnfield,0.49
West Tisbury,0.52
Brookline,0.53
Cambridge,0.6
Nantucket,0.64
West Newbury,0.65
Winchester,0.66
Rockport,0.69
Dover,0.7
Chilmark,0.72
Wellesley,0.76
Weston,0.87
Aquinnah,1.0
