\,no_vehicle_avail_%,below_poverty_level_%,exp_perpupil_USD,debt_pervaluation_%,homeless_Shelters_per_1000,median_owner_home_USD,median_sale_homes_USD,unemployment_rate,race_Wh_%,race_Afam_%,race_Alaska_%,race_Asian_%,race_Hawaii_%,race_Other_%,race_Two_%,emp_business_%,emp_computer_%,emp_legal_%,emp_healthcare_%,emp_healthsupport_%,emp_protective_%,emp_foodprepare_%,emp_clean_%,emp_personalcare_%,emp_sales_%,emp_admin_%,emp_farm_%,emp_construct_%,emp_repair_%,emp_production_%,emp_transport_%,emp_material_%,occ_lt0.5_%,occ_1.01to1.5_%,occ_1.51to2.0_%,occ_gt2.01_%,owner_homes_%,moved_lastyear_%,house_nokitchen_%,age_lt18_%,house_lt1939_%,house_2000to2014_%,house_income_gt30_USD_%,median_household_income_USD,median_earnings_retail_USD,gross_rent_%,comm_car_%,comm_carpool_%,comm_bus_%,comm_walk_%,comm_cycle_%,comm_taxi_%,comm_wfh_%,gini_index,lep_%,exemplary_%,proficient_%,need_improve_%,unsatis_%,read_write,dropout_%,college_%,property_val_USD,tobbaco_retailers_2019_%,licensed_nurses_per1000,preschool_%,health_insurance_coverage_%,public_school_%,private_school_%,liquor_per1000,dentists_per1000,young_females_%,pa_provider_density_per10000,median_age,lt5years_%,snap_%,pcp_per1000,psychiatrist_per1000,psychologist_per1000,pharmacist_per1000,registerednurses_per1000,population_density,rural_population_%,costas%income_wmgage_lt20%_%,costas%income_wmgage_20to25%_%,costas%income_wmgage_25to30%_%,costas%income_wmgage_30to35%_%,costas%income_wmgage_gt35%_%,costas%income_womgage_lt10%_%,costas%income_womgage_10to15%_%,costas%income_womgage_15to20%_%,costas%income_womgage_20to25%_%,costas%income_womgage_25to30%_%,costas%income_womgage_30to35%_%,costas%income_womgage_gt35%_%,avg_ela,avg_math,students_disabilities_%,students_highneeds_%,student_teacher_ratio,print_media_circ_%,libraries_%,crimes_against_persons_%,crimes_against_society_%,emp_pop_ratio_wh_only,emp_pop_ratio_hisp,less_than_highschool_%,bachelors_degree_%,vacant_rentals_%,employed_female_%
comm_wfh_%,0.02561496683201544,0.0004091479532913534,1.571137577780445e-12,0.004838359565791154,0.25759551744257225,3.5440532790072827e-15,3.935284104223081e-09,1.1312436791342804e-09,2.430046408595897e-06,0.0001388092413333874,0.41387242265438273,0.4200491735532129,0.0024076749981271762,0.00011632790985159143,0.009104117758718827,8.839246805142493e-17,0.062318138863835346,5.228543951108789e-24,0.18853711500108866,3.1650215764171385e-07,1.5913202089523287e-07,8.227519437297834e-06,0.5314515727716853,0.10429475592233456,0.026410961840884782,3.4477945644850195e-11,0.00019941322570380985,0.018749168204216043,3.0547526081518263e-08,1.2255327556974917e-12,4.885567151280068e-05,1.4555231327417454e-05,8.20340580111091e-30,1.309451520316634e-06,0.003933681134421257,0.014743278282522069,6.570845529095177e-06,0.016330980049239247,0.2090990713123151,0.00021325391723987466,0.8940334135073792,0.08241506645045046,0.00023602182123503342,1.4167325459452665e-07,0.04898882257850451,0.06303015215304028,1.6208842366094884e-17,3.565824883154515e-05,0.2738858102782374,0.00019317552736977507,0.015949803444897354,0.529089319214249,0.0,1.585779311689257e-10,4.345149514505022e-08,0.4764017586825541,0.03315882985398346,0.1961294880712442,0.8678181238093877,4.900184717567875e-13,9.752698330980112e-05,0.0016955531932291014,0.437826108258629,0.5740091112686528,0.021554792709637224,0.4736057836192674,3.6308701435769025e-05,5.227499453595207e-06,0.030604709747603563,0.028920723358188155,0.7020583501873605,0.23091193140629182,0.49245214576139695,7.352417780996449e-20,2.430509445530488e-12,4.361821289520608e-12,0.6884134808087655,2.17627194613517e-09,9.67467698888102e-21,0.00041144661390199526,0.03993956687081579,1.187112995196445e-05,3.6288748324015183e-10,0.6201121475387237,3.784386687875529e-05,0.09406378334480739,0.49890747601818475,0.0005294864419642347,0.000908425380977484,0.6482297123215754,0.01487582357632137,0.17974995492886148,0.01250116635960912,0.10523631033359436,0.3814574403470926,0.009521412774635921,0.000944429097565787,0.10977219556017354,0.49850664802720523,9.4476266293668e-08,0.8881324214410261,0.000771626139296999,3.615335683599666e-05,0.0208328274290544,2.226725573542243e-05,0.19742292764329403,3.6989697181475613e-10,1.5286775166888357e-18,0.003259814702635721,0.10943886011050506
gini_index,2.324424775517856e-11,7.565074417390615e-11,7.084646730813109e-16,0.07801632842363686,0.003003133122684211,4.56083844856293e-18,6.276820544209964e-12,0.8905092510587471,0.0011683532321207666,0.0005744410277373216,0.014166225266854047,5.07801677946621e-05,0.0012084514281489314,0.0002861386199227703,0.003927254894535884,1.712212779984568e-08,0.7958975486583489,3.555638115883263e-11,0.172144335421296,0.10373760909733269,0.018805232434433213,0.3007336469885275,0.14583574123278636,0.2435854137960913,0.4280972135724046,0.00468844505298963,0.2559710012042694,0.16371807228873272,1.2891586840866644e-19,4.587730968036683e-07,9.419716000757776e-08,0.08956435067901362,0.008782292952147512,0.47702757970168885,0.00043490531656491537,0.04299718766085533,8.945856676467782e-13,1.2982646528221717e-10,0.00028870568264244056,0.01754226809520295,5.487027288064157e-08,9.931291336548481e-05,0.137038076130533,0.980354040367994,0.09655306963800554,4.171580764283588e-10,8.772846362746074e-30,0.8592779803738386,4.3907498001060074e-11,1.1324986275799118e-16,4.176861946669054e-09,0.004114169073190843,1.585779311689257e-10,0.0,2.959893682375117e-05,0.10382231522430886,0.20987187787232436,0.1826322401183457,0.11059445404701783,0.022017419516111796,0.46483308894868325,0.864221081349614,0.8116908078885167,0.19906101462475848,0.0005524898834617074,0.46033849098970214,0.1600683233378968,0.012363285924947643,3.808435194914975e-08,0.04270043533906735,2.345483161585057e-06,0.0022727778667288477,9.66072908007768e-05,0.27717956664514204,0.09345754309595761,0.07941598610175195,8.01121364705638e-08,1.0343795645799233e-08,1.6872832704581568e-14,9.017256806787314e-05,2.8897878900437603e-08,2.0403596308302806e-05,0.004889628442343859,4.44428169616074e-05,1.0052376653691821e-06,0.1887700168359827,0.4774636859066126,1.0218293073262264e-13,0.7539265426768458,0.00027274328660080314,0.08980948052270296,0.049127896039696896,0.7728794948044084,0.3090087852392163,1.58587788505544e-11,0.2527923540355204,0.09558541814938822,0.8126388643621616,0.6410682609256886,0.9063344854916431,0.4668236070320325,0.005247405268083137,0.06107785065370888,0.18749735582265656,2.1013992886593243e-17,0.012353763412017498,0.18267704588134304,6.261359146265503e-11,0.01756919075927492,0.004353092043190919
lep_%,1.1450193269257772e-45,1.6730448702545202e-28,0.6867002518471796,2.632048805381843e-10,1.1277186477813857e-08,0.1742794874610146,0.4821791101331563,1.2766055022044505e-08,1.607051664842766e-47,1.571433057605326e-26,0.8559755925317171,4.0799790244322795e-15,0.7934726761347118,1.992708045450353e-62,6.557518921697298e-25,6.887033988675782e-06,0.594631570201947,0.0003860233440580357,1.7188890977012634e-06,1.0957443249495109e-05,0.4413096189017318,8.476256814536934e-11,7.615009010528961e-07,0.002528748206736585,0.2198842049781561,0.27254845919256665,0.008403342577327609,0.03169890047709039,0.0035084951239374336,0.0013614916417335515,0.05608644050899398,5.259689070205335e-06,1.7569709197807013e-41,7.857095505821992e-33,3.329855698615143e-24,0.012091263833409761,1.3389724964999088e-55,9.95278746115784e-13,0.6238095850887453,0.04000807870112107,2.1670385076330758e-15,3.2790300946168265e-09,1.4083482936018923e-11,6.312237758354933e-06,0.03762551784664164,0.22018379881381617,2.6904206465465727e-08,8.221304462944642e-15,5.3229609785386636e-20,0.0008004801240709309,0.007941626099462203,7.93235140866714e-10,4.345149514505022e-08,2.959893682375117e-05,0.0,0.09310245409884636,0.21623567897926685,0.9320628003627481,0.8772634259262422,5.034061356660782e-10,1.1159060288670414e-10,1.627417737182825e-05,0.08201087849207865,0.9405210003320381,0.0013140057874472663,0.6092680148815254,1.1354738663425481e-17,0.030317080856602473,0.04587826912925142,0.052822492094547084,0.0007356469331868697,0.00017052055822864946,1.9936054686687857e-06,1.6614004781516484e-21,1.373702680301872e-15,5.665582437238365e-37,3.828716416835568e-06,0.2139633968213228,0.564994470147629,2.4212580987617242e-11,7.528427267865984e-12,2.8948005586418024e-61,8.614135372480377e-14,0.00010869955128929266,0.99827827315722,0.9405496383757425,0.0359469933792222,0.003965580812515186,0.0686564921859401,0.1465279962649189,0.7302184451783308,0.695712247248184,0.4920187743978154,0.04440968776316921,0.01941594400674014,0.01092771011626449,0.021032433304992156,0.36123770936694266,0.0013438553059477844,0.003822468888879852,0.7971970493654379,1.827712219180826e-05,2.5807121750032075e-10,0.07887863578042448,0.02834938162075354,0.6908432780853714,8.43828068782305e-50,0.0029558881408285175,1.132602549663653e-14,0.7019314835014737
exemplary_%,0.1632470230188754,0.5766974078213044,0.7132558928821442,0.8807132551058853,0.45139768092646604,0.01941119080590139,0.4367727670554268,0.8148363752259707,0.031736667771585084,0.5675563197866683,0.001234741423412723,0.2554373191911789,0.5010165002420117,0.371994429004734,0.5851945709443895,0.0685993149839561,0.8772460239502012,0.15539161102227103,0.7448283997145453,0.043150940209771706,0.4724657658104101,0.38554961564786827,0.016224706059675305,0.1313976128569974,0.08975847494909417,0.8609352864431924,0.31690200734616353,0.3464302224339958,0.08402818163206564,0.36601150716971753,0.7403856751676796,0.045908474886131936,0.13806411539714594,0.518485293344682,0.05304007159568522,0.13695467495863334,0.10500778337975271,0.9832647436510927,0.08499698332579822,0.15824763413668302,0.6474542246785066,0.7059251359121778,0.5677027032190436,0.33000568752291837,0.04310191987931958,0.32757447982431187,0.018815008040496215,0.5657726314304103,0.039228907645488975,0.005080929915536547,0.3375653619974943,0.27451484421392947,0.4764017586825541,0.10382231522430886,0.09310245409884636,0.0,4.875824388229709e-24,0.5130858614445688,4.661751717044579e-15,0.6975722339120792,0.36560690469514556,0.636206868353465,0.2534739540263826,0.3771674726067302,0.47473974162959187,0.4966457664526204,0.9152210331857535,0.48829556742545344,0.050798569942622884,0.28655271064886534,0.38778080267264103,0.8305823686728991,0.2666006022502325,0.013613884207118475,0.34809176921103946,0.5603523498447325,0.09731959516907887,0.0048999989417305165,0.4571448628074499,0.0404709671112428,0.5032356901387847,0.2539837328055605,0.2616865928313801,0.13621123887882114,0.2044599330772266,0.4137760308356109,0.3785745133737449,0.4955531810643955,0.2861922478796121,0.08556763753052003,0.4261050604573303,0.10691207418245106,0.5950153081319085,0.8146372567123416,0.46567041370641615,7.255426736461402e-05,0.6259203676756655,0.853497274029322,0.17621309711970076,0.09303842457781104,0.47497179340310636,4.0735848292511887e-05,0.5405980486324111,0.6488359969613376,0.646120133921902,0.001447480148161306,0.5230131991897609,0.6610550048482929,0.6759249239131642,0.868155438368755
proficient_%,0.7683064725699787,0.738544153788945,0.7169702903617954,0.8750237248740012,0.7321116626196797,0.34873965143775,0.683659871861318,0.9154208728474444,0.3481151473761924,0.4425894725026046,0.9320087628404085,0.2218886495244204,0.025014060715493412,0.8270962397459403,0.956964433316027,0.30676587939103206,0.8243264427169158,0.30515910620022924,0.730630381615051,0.0903790776577468,0.993154229186554,0.5167056044984195,0.19938625257330464,0.8485298843691131,0.043348180810329255,0.5438581498275787,0.7454423858153912,0.07385179318984807,0.9101160660392962,0.7476924173274841,0.6877497991634427,0.05071112983856844,0.7338761804963447,0.7236897018905935,0.2421775602284224,0.040369569438495935,0.2569146326296417,0.8000028483163443,0.215317521235807,0.5682391158540221,0.8378250716529545,0.876242025540398,0.7304028130065942,0.5407706464269431,0.759510650240748,0.02441916104602331,0.6175410775479684,0.7538054496551202,0.19484646898839192,0.31883112810136227,0.9410065620397691,0.29215005662514254,0.03315882985398346,0.20987187787232436,0.21623567897926685,4.875824388229709e-24,0.0,1.660398250585801e-39,0.10457942748018183,0.5179138652364768,0.0006109010276499547,0.8224690861851236,0.00796419480863325,0.25371930867386905,0.6113609673879901,0.22223342673362392,0.7798223805991733,0.674154189244203,0.2518209017644698,9.55205304174284e-05,0.4241434910184573,0.6943521234429335,0.43439278734878806,0.02473233870057412,0.8160808121936469,0.6601971748393197,0.2407159321214513,0.9281952543368392,0.7334432836730527,0.004739936030364909,0.468985644372674,0.37278109493615397,0.03626553167809746,0.5600484379615984,0.2779339770735711,0.41990681796995166,0.6417263519831239,0.8791508314809289,0.5191217902331603,0.07914218338725616,0.10651398493335752,0.03955383073629825,0.4181770053389001,0.10830595625749365,0.14855598698356307,0.1439872907573761,0.7821472928536188,0.30164063292812215,0.6539722155947276,0.0024375529680690355,0.0023717682937548015,4.246231810829518e-06,0.530321072839866,0.3668310992644841,0.7735728124743231,0.05759752128250864,0.9652704404246156,0.7668513227875318,0.42412460236437155,0.5710839333424613
need_improve_%,0.4389206526507504,0.9767209984463024,0.4835252778984236,0.4396507847775719,0.05254004411530454,0.3886473064036874,0.2125307208620645,0.8530904805177487,0.5596007202970674,0.5787279306899233,0.18604912838253326,0.8090360622559131,0.0009652611554386114,0.9553778413023071,0.7299953886513995,0.5942007081017932,0.5692146408736685,0.5070562876901048,0.6253719280363557,0.869512247465026,0.3541164011599961,0.1273400565903325,0.16720030728323945,0.003937009423126632,0.018721810315101284,0.14668200128794634,0.022517495851620176,0.00791404088732035,0.07648507849507485,0.5751949266924808,0.605266281355995,0.03902019826123786,0.7727971651684162,0.8743234969970849,0.48102737039415944,0.7808496003520893,0.3393795102105064,0.7383114657628538,0.272977736603937,0.219801520022688,0.3712323994529222,0.6518250018859766,0.6709666658719554,0.3145571352558326,0.45316771765839614,0.17474768757475725,0.8189737870924383,0.7159053504077741,0.8211988752500382,0.4976326510881366,0.46260388999214774,0.5825255019757895,0.1961294880712442,0.1826322401183457,0.9320628003627481,0.5130858614445688,1.660398250585801e-39,0.0,4.000576925086092e-12,0.04672639497247456,0.010790202327846115,0.629939363071492,0.03285404579866578,0.11655193756267661,0.5493807908773314,0.34537406935894654,0.8874075028866536,0.6571156775748381,0.8651628009550988,0.00014990718783845398,0.23059455964987918,0.8268094709699967,0.8800155671369939,0.7745442765296839,0.48033643894481115,0.5758443092608562,0.655765455894876,0.8991657457846237,0.6077470812989717,0.27040322244114995,0.6599005075497795,0.9969951459362651,0.6054640912378713,0.9115749852666248,0.34237602175095083,0.1676896223171602,0.38719677190964374,0.9074979716956234,0.014730036937886153,0.504886985583576,0.25085620106215034,0.038520497859222166,0.6128539128959316,0.00867424159056994,0.08993900255194293,0.01466793323913917,0.36074302295124205,0.14116433772844025,0.8869618350851792,0.5335545915182057,0.05444522024975414,0.0009576428690034087,0.4438856761460317,0.3417794600873715,0.6817619929025103,0.0198014002760194,0.6602804613774144,0.8365079832339344,0.6581594084617812,0.4076558624119089
unsatis_%,0.7981744296921331,0.8939014109125469,0.6749392472532891,0.7779221636930016,0.0054802099341253,0.981075709812245,0.9620449676774664,0.8503305163936206,0.6551055204068936,0.8932237277654109,0.08071081778901476,0.9354836828900491,0.0681208203733696,0.6727965767193376,0.29322723029446035,0.8454047683486605,0.6376156614370991,0.32019110852441013,0.5461526025131355,0.750333219678877,0.08121189201909235,0.07880505421909084,0.028177045577579107,0.017721892064196172,0.03921039985410869,0.4476977412155463,0.18961757333484658,0.06780150111822454,0.3514380651032152,0.8627797177572392,0.9601713698725733,0.05818858842561915,0.3517708979323727,0.3597303491220968,0.23594960507229443,0.05368486104192486,0.1808542956101184,0.9699256486842243,0.27507478444588135,0.5047740829661458,0.13379374047962497,0.15114864390860971,0.07507328730058409,0.3133068320727916,0.1312230956226764,0.5131435113034803,0.14655774790849851,0.2951831218065435,0.9865667857728074,0.007770505366778805,0.05003915515519572,0.3234366097552246,0.8678181238093877,0.11059445404701783,0.8772634259262422,4.661751717044579e-15,0.10457942748018183,4.000576925086092e-12,0.0,0.12434090957548194,0.9196356880050246,0.6118554137384844,0.5805341336325656,0.564225373241681,0.6118266347620396,0.5419364178481075,0.5639744737743622,0.8599033907332277,0.7206694279485562,0.3921166914868889,0.1506271069712479,0.9226583118524799,0.8417552825618877,0.7644172635883073,0.869864414091017,0.4019425248679328,0.46340868889089337,0.0016630712142676198,0.08244670556017862,0.8391523099349169,0.627415405570003,0.9799091292145682,0.332822546642336,0.5186441385444827,0.2709454598888482,0.8967352114402993,0.6507514222370978,0.9100794615610466,0.28192506501235404,0.16591897303048564,0.7948571197198643,0.4584898367136995,0.21594920414950394,0.39530424662256247,0.22892028995668656,0.5818797902320152,0.411215081709152,0.12313775323016028,0.5408405525939234,0.031162314552611228,0.02293732144400465,0.12246313856222338,0.4444137288361504,0.6749150477731625,0.5802399731417716,0.0009102576914306881,0.2935309361668428,0.8852883679192798,0.8071097624047088,0.8204416120261909
read_write,3.6972064274862952e-06,3.2849661255806194e-18,0.04549994826575329,0.01012201061899778,0.05290593119875055,1.6979576990193386e-17,9.461596433326342e-10,2.1088543039691608e-14,0.01371488130654107,6.566768554648051e-08,0.23824319317864315,5.040749289494256e-05,0.8182823157950573,9.582159902053576e-13,7.384379047336492e-06,6.743431619117532e-26,1.088622604345145e-14,1.6436006331192723e-07,0.0002761036393908199,8.428950685610484e-13,0.0015792572906046468,8.249445065057e-11,1.946836186389154e-11,1.2770940494958554e-09,0.8351846716850787,6.926383032934664e-08,0.011370083845526206,0.002326516836140086,2.944245123150796e-06,1.448337017480827e-14,1.2393577434402612e-12,8.822452705245169e-09,6.316045883924401e-15,1.1787315375548371e-09,1.2518797142213485e-06,0.0015226366403474146,2.704878849415329e-11,0.7559298924453147,0.20767621507877632,0.04812603356030021,0.0003041271610386252,0.007325340738145347,0.034434093282910194,2.6547847376865035e-30,0.13469680229378259,0.18877679278776396,0.0004503214165658302,1.3369047984976715e-11,0.17725057392611213,0.4827328161119544,0.37221211957073175,1.9651419515148855e-05,4.900184717567875e-13,0.022017419516111796,5.034061356660782e-10,0.6975722339120792,0.5179138652364768,0.04672639497247456,0.12434090957548194,0.0,2.078885751023062e-26,7.670022164465489e-22,0.23793048509632633,6.34362593547552e-05,0.29837772982317273,0.16254256571975054,2.3956007015431964e-18,0.34146197592176375,0.00033629734473781197,0.2867594901387518,0.3593760090244996,0.10986980465487464,0.5149657840743078,0.0003652144846800603,0.01919741502992472,6.881981084300403e-26,0.105837857510513,0.000739554519471432,1.3824049050991003e-14,0.7936359876637692,0.13804758005733653,0.00020454548643410815,0.8688154814586023,0.0008740063038189407,0.8483257493248606,0.4320710562202973,0.0032903164407724465,0.07466726157226006,1.2683087072589023e-05,0.7731941369920564,0.001550989871544377,0.2399499136192695,0.21168178080397318,0.03385440423046418,0.4006882108482589,7.335453783939472e-06,2.357450702042521e-07,6.77567162459471e-05,0.007387836965894689,0.9264292613496772,0.10988066391627972,0.47259971794052036,1.257280875451009e-17,0.033882407836604574,0.0779392210559393,0.41885486611241807,2.5829519131505565e-25,9.898745137541531e-33,0.43177117709816626,0.16090465533214798
dropout_%,1.3564458615849924e-07,9.457705067399285e-19,0.021407111635611244,0.10174313633635472,0.0032374869090804497,0.0008040271748841588,0.0013238670202382057,1.5603585620217213e-08,0.00012243760819436502,2.573498245637071e-06,0.002195375693991811,0.2532297328602611,0.8877261733948008,1.0536459518172242e-11,1.1987363947427124e-09,1.3270357575873196e-09,3.301261109015831e-06,0.0006097957731143169,8.028352416687264e-08,1.4155251635848657e-07,0.3088349889108895,1.772496247791411e-07,1.3394022699606902e-10,1.8296566270753434e-07,0.040244606795381735,0.06260749262871174,0.059717149524698934,0.011654812596546552,0.0023670178365550205,2.0291966694910991e-10,3.175889050746361e-05,2.26350513096978e-06,5.7247492705898644e-08,1.1069472506183199e-06,6.231750047850039e-05,0.2558956474789064,1.4468660973746188e-10,0.15421395816574426,0.014590570989358523,0.3440985989995211,2.7283933712769424e-08,0.006121905141538905,0.024818109861090294,5.4526723742655735e-15,0.999623398570477,0.7554618403709015,0.5457081907539507,4.238593488095104e-12,0.6111997633877844,0.7250760073140725,0.9143722174757508,9.030107789615288e-07,9.752698330980112e-05,0.46483308894868325,1.1159060288670414e-10,0.36560690469514556,0.0006109010276499547,0.010790202327846115,0.9196356880050246,2.078885751023062e-26,0.0,3.9077585891932725e-21,0.0007249029496848717,0.0854744123658079,0.5662746906333794,0.6198763273352325,1.0169440938377412e-10,0.2151963887100423,0.09759588540287631,0.004158836049431414,0.19440760749290134,0.02583129141354104,0.5672236924073382,0.00017386786184885123,0.16162545856317154,1.3927595956070153e-19,0.5767045693725847,0.4557147501558343,0.0012684399758263816,0.45101331666529265,0.01636767585578565,1.2931947204152963e-05,0.5271280331358317,0.0010400415613509163,0.3186618039060286,0.28636453661822775,0.4725399486133791,4.9018872329552645e-05,0.26270745757421016,0.05634468379377017,0.6088831127851804,0.4845254974592841,0.08546824585792889,0.0023214726815799325,0.25603124307812974,0.003915514874483124,0.001792306945062687,0.0002245159517594822,0.32994017415606414,0.25734846022069086,0.8720863441957698,0.3072009694083947,1.709611544333294e-14,6.3780172983823e-06,0.003930125238481722,0.6164512624274843,5.128507630139486e-21,8.33091598749853e-15,0.1546093599618111,0.35056875553406985
college_%,3.701325230154695e-05,1.1160870163004948e-16,0.9090715401414153,0.019702180337114975,0.04515939814811314,1.5850885146315092e-13,6.684167660084129e-07,1.1378102392268778e-07,0.2810372754761906,0.004328109123089097,0.022182399032176003,0.0002715036370207161,0.290070879862066,1.8757461980930166e-10,0.018016862687884966,4.728290095184182e-14,7.269552429186313e-08,0.04095981111914387,0.005676322061251355,2.5707457931133017e-11,0.009915892252878021,5.929756295182799e-06,1.9295553991778e-11,3.382429570868682e-05,0.6711750553831218,5.885740234540809e-07,0.4348524144528283,3.939747539221258e-05,0.008852086003830304,1.7349850951037587e-10,2.1719969150582346e-07,6.395189100742339e-08,0.0008516371754125728,2.1070872049260975e-05,0.00048200804081859007,0.42135929581637743,2.965250270978738e-10,0.1256063667132493,0.7586096375444712,9.143958373533549e-08,3.248717050474382e-08,0.005411423102182006,0.010046403466015949,2.738679037906149e-24,0.032488201127322515,0.5114967067742219,0.09963484457859523,1.8394920608297125e-05,0.0164524179281112,0.29087184739802485,0.36492841154038713,1.0106127550939343e-08,0.0016955531932291014,0.864221081349614,1.627417737182825e-05,0.636206868353465,0.8224690861851236,0.629939363071492,0.6118554137384844,7.670022164465489e-22,3.9077585891932725e-21,0.0,0.03995833142071464,0.004898511490169482,0.2850260567915159,0.0013047821586001304,4.799416067932869e-13,0.0015234684293821343,0.0001908579634560873,0.22308274107147683,0.0022614035092953636,0.4249624984584338,0.9549691453697376,0.2517654420978001,0.6573798162530307,5.668425450525769e-21,0.009890124722413872,0.14450787115107575,0.02317861263270855,0.49066297472948295,0.16040906494184748,0.039391599291963876,0.03336082910759661,0.12012470959404903,0.04054503898463953,0.26725770518330616,0.23499867829660143,0.004982451809149742,0.03269468756546186,0.6803449471346479,0.5495152176390861,0.4490357833940478,0.47893793718881505,0.009780125610903747,0.26435799597236465,0.00010901675504585435,6.7879116985277715e-06,7.993548359496882e-09,5.933753296636084e-05,0.2690239186972377,0.5329841289470176,0.08344726504007108,5.545988336083452e-14,0.008822781241190217,0.00596570623275257,0.06312351849717128,4.540441909866069e-15,4.76387446570389e-22,0.8262823830778914,0.23107117378945768
property_val_USD,0.3338097791945751,0.8452757491552886,0.6828578166228241,0.19469932750298727,0.572505217160056,0.0013732406368352666,0.01012574075740152,0.7428120681250848,0.000559491653314391,0.340186547603446,0.5455096950633257,0.0003436228438827064,0.5692955699765629,0.6195119371258364,0.3621477184117958,0.13620321752161454,0.0003142613931241079,0.2654316241761077,0.21640819311336063,0.18928850816667053,0.17348993352841816,0.36084725464547673,0.05740840120084756,0.18192602950337006,0.08030870548892535,0.1817432073731456,0.8931128990184377,0.019942178958733934,0.1365226206992852,0.046484899895406974,0.1328994595351651,0.16643116274447275,0.7964639451578017,0.9994084478108424,0.3985737375954772,0.46163643382451824,0.21445759017835903,0.39010790136685747,0.45975720296819844,0.01361701588872843,0.7876015743242114,0.044601566624953085,0.41051445805480047,0.002747755634062711,0.33857919011863324,0.534505186811282,0.09794898778150388,0.6145047184537045,0.0672352492665888,0.7823108686321051,0.14297333598152395,0.7189908582434057,0.437826108258629,0.8116908078885167,0.08201087849207865,0.2534739540263826,0.00796419480863325,0.03285404579866578,0.5805341336325656,0.23793048509632633,0.0007249029496848717,0.03995833142071464,0.0,1.001033693261499e-05,0.7018693714219555,0.5432606792518974,0.634694383437466,0.05207898864906824,0.12257750650860885,9.94926499967386e-49,0.38223775221240053,0.8283188777809413,2.3205550205425463e-05,0.05603788472916178,0.0034842885063490034,0.5067939520153095,0.008048755836916536,0.6264202515129189,0.2941017919674361,0.003659799628942077,9.500773867022027e-05,0.04241575186702637,0.19158320697219566,0.7956053914997834,0.6675991277960198,0.655773561913463,0.47860695248718144,0.9484310496075672,0.864683235290051,0.5343112462213628,0.7874978673006863,0.6495656206247455,0.11969484304137883,0.26847826595099755,0.16464588065873562,0.22072329529968024,0.5663747806607071,0.4570393015983799,0.016969680984534285,0.16782856488612138,0.00020755177267842937,0.020985447490745542,0.8937824812593681,0.8821880562937089,0.11762148120632197,0.2217082597516586,0.8468846550179011,0.003551528970226281,0.1384007626572364,0.9582127141817328
tobbaco_retailers_2019_%,0.7313136096838624,0.007645606939122607,0.34240411982145447,0.10792205275246872,0.5310411164763673,0.001133446047116475,0.00028580576292210026,0.022490770342561032,0.08511334260583853,0.7448274047253267,0.6887158487299047,0.00348745219028951,0.09777989950148597,0.36753879665216416,0.529609917915202,0.00017785495142065344,0.003455255430654915,0.03874316470335545,0.5626223680658082,0.8974992688828038,0.5564761364537086,0.09413263134403192,1.4888212163849886e-05,0.02970051848778539,0.9608402995306343,0.1820933716608659,0.005332942183766128,0.0001217407156501296,0.006123524447517091,0.006613403694833944,0.00032178453013047525,0.12471745408580712,0.39296904483091655,0.6089095923281398,0.02576365348057483,0.7810287835037756,0.9393413266973988,0.03690709706672466,0.5826685000814888,0.0007076835086133332,0.8954563177241879,0.3484552232346976,0.6146857408454997,6.018066256794681e-07,0.39248133334798896,0.3935718246799197,0.1321314035469465,0.01405973541845521,0.021353964026262592,0.565229762668745,0.01334754940899121,0.2254411298841892,0.5740091112686528,0.19906101462475848,0.9405210003320381,0.3771674726067302,0.25371930867386905,0.11655193756267661,0.564225373241681,6.34362593547552e-05,0.0854744123658079,0.004898511490169482,1.001033693261499e-05,0.0,0.47333565517695486,0.03764574226645242,0.00022977401570258382,4.280645561987657e-05,0.0003373373538988903,5.3957241147992544e-05,0.795556119990433,0.09388027762302603,0.9032916973389844,0.004583175511378021,0.22723622561010426,0.0010088385870082991,0.5088756280366518,0.7954460615761147,0.0020048575914487702,0.2729496262067919,0.5597860249162783,0.22683867476216507,0.0001696020523687141,0.24464526258407485,0.49593463695208106,0.30372426594400537,0.3467972120978088,0.09614872793958915,0.9828068075568518,0.48962772156626233,0.08800828412006197,0.13652698808200284,0.79920796821773,0.5687997458390045,0.7674700137632324,0.46797681755687026,0.012522307205515837,0.35857685152638386,0.054099389544872194,0.04738577439505653,0.5623943470295507,8.328084377022507e-05,0.00015497705416652957,0.13302376277271663,0.9886977368736098,0.621122335542743,0.088381956967362,2.836063649008055e-06,0.10439128795247327,0.6250442747912752
